year,n_hsplus,n_realfuelpr,n_unionmem,n_popdensity,n_pctmanuf,n_ptax,n_inctax,n_capgntax,n_salestax,n_corptax,n_wctaxfixed,n_uitax,stfip_nbr
1993,70,9.3999996,12.8,96,.27000001,.0092525482,6.1799998,6.1799998,6,8.25,3.6099999,720,21
1993,70.400002,6.9000001,9.6000004,99.099998,.16,.0060487422,3.5999999,4.27,4,8,4.2199998,490.45001,22
1993,81.800003,13.3,14.3,40.299999,.17,.014400388,8.75,8.75,6,9.3765001,4.2750001,525,23
1993,81.800003,12.8,15.7,508.70001,.079999998,.011621497,6.0799999,6.0799999,5,7,1.835,688.5,24
1993,84.300003,10,17.299999,773.20001,.16,.01189046,5.9499998,6,5,9.5,4.4860001,874.79999,25
1993,79.5,10.2,24.799999,167.89999,.28999999,.022141408,4.5999999,4.5999999,4,0,3.135,950,26
1993,83,10.1,21.6,57.200001,.2,.016390117,8.75,8.75,6.5,9.8000002,3.079,1301.3,27
1993,67,10.8,7.5999999,56.599998,.25,.012797675,4.8299999,4.8299999,6.5,5,3.309,378,28
1993,76.800003,9.6999998,14.4,76.5,.20999999,.010756893,3.53,4.1999998,4.2249999,6.5100002,2.8559999,585,29
1993,84.400002,9.8000002,19.299999,5.8000002,.079999998,.023372464,7.5100002,8.9099998,0,6.75,4.5780001,928,30
1993,84.800003,12.1,11.1,21.1,.14,.022370176,7.3699999,7.3699999,4.5,7.8099999,2.4089999,378,31
1993,79.400002,7.8000002,17.799999,12.9,.039999999,.0080612469,0,0,6.5,0,3.4976211,799.20001,32
1993,87.199997,10.3,8.3999996,125.9,.19,.021110974,0,0,0,7.75,3.8699999,441,33
1993,77.099998,14.1,22.299999,1071.5,.16,.021229457,7,7,6.5,9,1.918,933.79999,34
1993,77,11.2,8.1000004,13.5,.17,.0071928729,8.0699997,8.0699997,5,7.5999999,4.4879999,680.40002,35
1993,77.900002,11.6,29,389.10001,.12,.020942284,9.6400003,9.6400003,4,9,3.7880001,378,36
1993,73.199997,11.5,5.6999998,144.60001,.28999999,.0097843427,7.98,7.98,4,7.86625,2.441,712.5,37
1993,80.400002,13.9,9.3999996,9.3000002,.07,.019769637,5.4099998,3.8699999,5,10.5,1.933563,680.40002,38
1993,79.800003,10.9,20.9,271.10001,.28,.014326178,7.5,7.5,5,8.8999996,3.618,716.125,39
1993,77,9.1999998,9.8000002,47.400002,.18000001,.0099486327,6.3000002,7.5,4.5,6,3.8929999,572,40
1993,84.300003,10.6,20.4,31.9,.2,.016137313,9.0900002,9.0900002,0,6.5999999,2.497,972,41
1993,75.900002,10.8,19.1,270.39999,.2,.017780898,2.8,2.8,6,12.275,4.2220001,844.448,42
1993,71.400002,13.6,18.200001,971.40002,.18000001,.015060415,10.11,7.2399998,7,9.4949999,3.7609999,1294.8,44
1993,71.199997,10.4,4.3000002,121.7,.27000001,.01245684,7.0799999,5.0700002,5,5,2.723,378,45
1993,76.599998,10.6,8.1999998,9.5,.14,.027475704,0,0,4,0,2.3239999,490,46
1993,69.099998,10.3,11.2,124.6,.25,.0097292401,0,0,5.75,6,2.6800001,700,47
1993,74.800003,8.3000002,7.5999999,69.400002,.14,.020489387,0,0,6.25,0,5.0890002,571.5,48
1993,86.800003,8.8999996,10.1,23.1,.13,.0082817804,6.1599998,6.5799999,5,5,2.069,1256,49
1993,82.5,11.1,10.1,62.5,.2,.020449748,12.22,12.22,5,8.25,2.6559999,520,50
1993,75.300003,13.6,8.8000002,164.39999,.16,.010064395,5.8299999,5.8299999,3.5,6,1.765,501.60001,51
1993,84.5,8.8999996,24.200001,79.300003,.14,.012733371,0,0,6.5,0,2.053,999,53
1993,68.599998,10.1,17.700001,75.5,.16,.0089085242,6.5,6.5,6,9.1499996,2.3889999,680,54
1993,83.099998,8.8000002,19.799999,93.599998,.28,.023202842,6.9299998,2.77,6,7.9000001,2.289,1023.75,55
1993,86.199997,7.8000002,11.2,4.9000001,.050000001,.020228708,0,0,3.5,0,2.4255681,1053.39,56
1994,69.800003,8,14.2,83.900002,.22,.0048444089,3.02,3.6099999,4,5,3.4360001,432,1
1994,81,9.8999996,8.1000004,37.400002,.15000001,.0098773139,7.1100001,7.1100001,5,9.3000002,2.744,378,4
1994,72.199997,14.4,8.1000004,47.900002,.25,.0082302531,7.21,13.42,4.5,6.5,3.2490001,576,5
1994,76.099998,12,18.299999,201.89999,.14,.0084224986,11.66,11.66,6,9.3000002,3.8050001,378,6
1994,86.400002,10.4,11,35.900002,.13,.0090827793,5.1500001,5.1500001,3,5,3.1070001,540,8
1994,85.300003,14.6,20.200001,684.40002,.17,.015837792,4.5,4.5,6,11.5,3.336,621,9
1994,80,15.5,13.5,367.20001,.2,.006795872,7.9299998,7.9299998,0,8.6999998,2.4230001,807.5,10
1994,78.400002,12.3,8.3999996,263.79999,.079999998,.012684828,0,0,6,5.5,4.3299999,378,12
1994,74.400002,10.1,8.1000004,123.6,.18000001,.011160835,5.8299999,5.8299999,4,6,3.5550001,734.40002,13
1994,84.599998,9.6000004,8.8000002,13.8,.2,.010999383,8.29,8.29,5,8,2.6329999,1101.6,16
1994,77,9.6000004,20,214.3,.19,.018841619,3,3,6.25,7.3000002,3.0369999,774,17
1994,79.699997,10.8,19.4,161.5,.31999999,.015509265,3.4000001,3.4000001,5,7.9000001,1.473,385,18
1994,81.400002,8.8000002,13.4,51,.25,.017779287,6.29,7.48,5,12,2.306,1042.5,19
1994,85.199997,9.1999998,10.1,31.5,.18000001,.017847899,6.5,6.5,4.9000001,4,2.8369999,512,20
1994,71.400002,9.3000002,11.6,96.900002,.27000001,.0094437702,6.1799998,6.1799998,6,8.25,3.7179999,720,21
1994,71.400002,6.6999998,7.8000002,99.800003,.17,.006953808,3.5999999,4.27,4,8,4.2989998,510,22
1994,82.300003,13.4,15.7,40.299999,.18000001,.015103237,8.75,8.75,6,8.9300003,3.908,525,23
1994,81.5,12.7,16.1,513.90002,.079999998,.011438529,6.0799999,6.0799999,5,7,2.006,705.5,24
1994,84.900002,9.8000002,16,777.59998,.16,.012766578,5.9499998,6,5,9.5,4.1199999,874.79999,25
1994,80.599998,10,24,169,.31,.022846892,4.4699998,4.4699998,4,0,2.9449999,950,26
1994,84.199997,9.8999996,19.799999,57.900002,.2,.015378394,8.75,8.75,6.5,9.8000002,2.925,1374.1,27
1994,69.199997,10.6,6.5,57.299999,.25,.013915504,4.8299999,4.8299999,7,5,3.174,378,28
1994,77.699997,9.6000004,14.9,77.300003,.20999999,.01104577,5.7399998,5.7399998,4.2249999,6.52,2.6340001,739.5,29
1994,83.800003,9.8999996,19.200001,5.9000001,.07,.024782609,7.1500001,8.4899998,0,6.75,5.0739999,966.40002,30
1994,85.599998,11.9,11,21.299999,.15000001,.022969395,7.3699999,7.3699999,5,7.8099999,2.618,378,31
1994,79.5,7.5999999,18.5,13.7,.050000001,.0081583103,0,0,6.5,0,3.2919226,858.59998,32
1994,87.5,10,10.8,127.4,.2,.021736184,0,0,0,7.5,4.4260001,520,33
1994,78.599998,14.3,23.200001,1080.4,.15000001,.021873726,6.6500001,6.6500001,6,9,1.832,997.59998,34
1994,77.5,11.1,9.3999996,13.9,.20999999,.0074217329,8.0699997,8.0699997,5,7.5999999,3.516,707.40002,35
1994,78.800003,11.6,29,390.89999,.12,.021003846,9.6400003,9.6400003,4,9,4.1690001,378,36
1994,74,12,5.1999998,147.5,.28999999,.0099559799,7.98,7.98,4,7.75,2.4260001,752.40002,37
1994,80.5,14,9.6000004,9.3000002,.07,.019936088,5.4099998,3.8699999,5,10.5,1.9062437,702,38
1994,80.099998,10.7,19.200001,272.29999,.28,.014106728,7.5,7.5,5,8.8999996,3.503,752.5,39
1994,78.400002,9,9,47.799999,.17,.010305996,6.3000002,7.5,4.5,6,3.855,588.5,40
1994,84.199997,10.5,22,32.5,.2,.014933945,9.0900002,9.0900002,0,6.5999999,2.3310001,1026,41
1994,76.699997,10.8,19.799999,271.5,.20999999,.017886288,2.8,2.8,6,12.25,3.332,844.448,42
1994,73.699997,12,16.4,972.20001,.17,.016224476,10.11,7.2399998,7,9,3.635,1361.2,44
1994,71.699997,10.3,3.9000001,123.1,.27000001,.013369198,7.0900002,5.0700002,5,5,2.6889999,378,45
1994,78.199997,10.3,8.5,9.6000004,.12,.029507179,0,0,4,0,2.7409999,560,46
1994,71.699997,10.1,12,126.9,.23999999,.010046081,0,0,6,6,2.8699999,700,47
1994,74.199997,8.3000002,7.1999998,70.900002,.15000001,.020254357,0,0,6.25,0,4.0762424,570.59998,48
1994,86.900002,8.6999998,9.8000002,23.9,.14,.0079140346,6.1599998,6.5799999,5,5,1.931,1296,49
1994,83.599998,10.7,9.6000004,63.099998,.19,.021578901,9.2799997,9.2799997,5,8.25,3.0829999,472,50
1994,76.199997,13.6,7.4000001,166.5,.15000001,.01017827,5.8299999,5.8299999,3.5,6,2.0090001,504,51
1994,85.900002,9,22.299999,80.699997,.14,.01277502,0,0,6.5,0,2.086,1074.6,53
1994,70.699997,9.8999996,17.700001,75.599998,.17,.010137778,6.5,6.5,6,9,2.562,600,54
1994,84,8.6000004,18.6,94.5,.28,.023316028,6.9299998,2.77,6,7.9000001,2.3050001,1023.75,55
1994,86.400002,7.5,11.7,4.9000001,.050000001,.024079209,0,0,4,0,2.1714299,1002.06,56
1995,69.099998,7.8000002,13.8,84.699997,.23,.005103949,3.02,3.6099999,4,5,3.585,11.2,1
1995,80.199997,9.3000002,8.1999998,39,.15000001,.0096029444,5.77,5.77,5,9.1499996,2.6300001,378,4
1995,72.699997,13.8,7.9000001,48.700001,.25,.0081681004,7.21,13.42,4.5,6.5,2.993,576,5
1995,76,11.8,18.1,203.2,.14,.008869458,11.66,11.66,6,9.3000002,3.1500001,378,6
1995,87.800003,10.3,10,36.900002,.12,.008545557,5.1500001,5.1500001,3,5,2.7880001,540,8
1995,85.900002,14.9,20.299999,686.09998,.17,.016131237,4.5,4.5,6,11.125,3.1670001,690,9
1995,79.599998,15.2,13.2,373.39999,.2,.0070856959,7.9299998,7.9299998,0,8.6999998,2.2880001,807.5,10
1995,80,12.3,7.4000001,269.39999,.079999998,.012703136,0,0,6,5.5,4.3660002,378,12
1995,76.099998,9.8000002,6.8000002,126.5,.19,.01081769,5.8299999,5.8299999,4,6,3.3699999,688.5,13
1995,86.300003,9.3000002,8.5,14.2,.22,.010779577,8.29,8.29,5,8,2.3940001,1134,16
1995,78.5,9.1999998,20.299999,216,.19,.018885383,3,3,6.25,7.3000002,2.803,738,17
1995,80.800003,10.5,16.6,163.10001,.31999999,.014678824,3.4000001,3.4000001,5,7.9000001,1.397,385,18
1995,81.300003,8.3999996,12.3,51.299999,.25,.017971013,6.29,7.48,5,12,1.946,994,19
1995,84.900002,9.5,10.3,31.799999,.18000001,.017828751,6.5100002,6.5100002,4.9000001,4,2.6730001,512,20
1995,72.699997,8.8999996,12.7,97.800003,.28,.0096329693,6.1799998,6.1799998,6,8.25,3.6500001,720,21
1995,72.400002,6.4000001,7.0999999,100.5,.19,.0073833829,3.5999999,4.27,4,8,4.059,514.25,22
1995,82.800003,13.5,15.8,40.299999,.2,.015994312,8.75,8.75,6,8.9300003,3.3729999,525,23
1995,81.199997,12.5,15,518.70001,.090000004,.011458417,5.0799999,5.0799999,5,7,1.891,731,24
1995,85.5,9.3999996,16.200001,783.40002,.16,.013471698,5.9499998,6,5,9.4499998,3.207,874.79999,25
1995,81.699997,9.6999998,23.9,170.3,.28999999,.016813228,4.4000001,4.4000001,5,0,2.6889999,950,26
1995,85.300003,9.5,20.6,58.5,.19,.016815675,8.75,8.75,6.5,9.8000002,2.7820001,1392.3,27
1995,71.400002,10.4,5.3000002,58,.25,.015385638,4.8299999,4.8299999,7,5,2.75,378,28
1995,78.599998,9.3999996,14.7,78.099998,.22,.012622012,5.7399998,5.7399998,4.2249999,6.3850002,2.4630001,663,29
1995,83.099998,9.6000004,16.1,6,.079999998,.025465209,7.1500001,8.4899998,0,6.75,4.9369998,992,30
1995,86.400002,11.5,9.3999996,21.6,.15000001,.023217728,7.3699999,7.3699999,5,7.8099999,2.3380001,378,31
1995,79.599998,7.3000002,20.299999,14.4,.039999999,.0081077563,0,0,6.5,0,3.1376114,885.59998,32
1995,87.699997,9.8000002,12.7,129.10001,.23,.022055849,0,0,0,7.25,3.757,520,33
1995,80.199997,14.4,22.1,1089.7,.14,.0222793,6.5799999,6.5799999,6,8.25,1.777,1020.8,34
1995,78,11.1,9.5,14.2,.17,.007116924,8.0699997,8.0699997,5,7.5999999,3.7130001,729,35
1995,79.599998,11.1,27.9,392.29999,.12,.020987699,9.3000002,9.3000002,4,9,3.8829999,378,36
1995,74.699997,11.3,4.3000002,150.8,.28999999,.0098746782,7.98,7.98,4,7.75,2.316,644.09998,37
1995,80.599998,13.7,10.4,9.3999996,.079999998,.020112567,5.4099998,3.8699999,5,10.5,1.8565501,723.59998,38
1995,80.400002,10.4,18.700001,273.60001,.27000001,.014420663,7.5,7.5,5,8.8999996,3.358,765,39
1995,79.699997,8.8000002,9.5,48.200001,.17,.010666388,6.3000002,7.5,4.5,6,3.4560001,588.5,40
1995,84,10.5,20.5,33.200001,.20999999,.013810736,9.0900002,9.0900002,0,6.5999999,2.2750001,1026,41
1995,77.400002,10.7,19.1,272.20001,.22,.018023798,2.8,2.8,6,11.12,3.3399999,824.448,42
1995,76,12.1,19.5,973.20001,.17,.017459909,10.11,7.2399998,7,9,3.448,1386,44
1995,72.199997,10.2,3.3,124.5,.27000001,.014612774,7.0900002,4.02,5,5,2.4449999,378,45
1995,79.800003,10.2,7.9000001,9.6999998,.15000001,.0303912,0,0,4,0,2.425,560,46
1995,74.300003,9.8999996,9.6000004,129.2,.23999999,.0099038053,0,0,6,6,3.0710001,700,47
1995,73.699997,7.9000001,6.5999999,72.400002,.15000001,.020140404,0,0,6.25,0,3.6263855,567.90002,48
1995,87,8.6000004,9.1000004,24.5,.14,.007548294,6.1599998,6.5799999,4.9375,5,2.1860001,1320,49
1995,84.800003,10.7,9.5,63.700001,.18000001,.022436691,9.2799997,9.2799997,5,8.25,2.171,472,50
1995,77.199997,13.8,6.6999998,168.5,.16,.010462456,5.8299999,5.8299999,3.5,6,1.9069999,502.39999,51
1995,87.300003,9,21.299999,82.300003,.13,.012591155,0,0,6.5,0,1.9809999,1074.6,53
1995,72.800003,9.6000004,16.4,75.699997,.18000001,.010684113,6.5,6.5,6,9,2.54,600,54
1995,84.900002,8.8999996,17.799999,95.5,.28,.02271861,6.9299998,2.77,6,7.9000001,2.0439999,1023.75,55
1995,86.5,7.5999999,11.5,5,.050000001,.025019214,0,0,4,0,2.1740453,1043.63,56
1996,70.300003,8.1000004,11.6,85.300003,.22,.0051978682,3.02,3.6099999,4,5,2.837678,432,1
1996,81.400002,9.6999998,5.9000001,40.400002,.15000001,.0097141471,5.77,5.77,5,9,2.4364848,378,4
1996,72.699997,14.2,7.1999998,49.400002,.23999999,.0086322417,7.21,13.42,4.5,6.5,2.2194545,576,5
1996,76.199997,12,16.9,205.3,.14,.0088520302,9.8599997,9.8599997,6,9.3000002,3.1793029,378,6
1996,85.699997,10.4,9.8999996,37.799999,.12,.0081093088,5.1500001,5.1500001,3,5,2.5650253,540,8
1996,85.599998,14.9,16.6,688.70001,.17,.016308121,4.5,4.5,6,10.75,3.3796318,759,9
1996,80.800003,15.8,12.5,379.20001,.19,.007247597,7.3099999,7.3099999,0,8.6999998,2.7857318,739.5,10
1996,78.699997,12.8,7.5999999,275.29999,.079999998,.012596336,0,0,6,5.5,3.7790418,378,12
1996,74.5,10.1,7.8000002,129.5,.18000001,.010761005,5.8299999,5.8299999,4,6,2.919579,688.5,13
1996,85.800003,9.5,9.1000004,14.5,.2,.010310724,8.29,8.29,5,8,2.3128057,1166.4,16
1996,79.300003,9.5,20.1,217.7,.18000001,.0188406,3,3,6.25,7.3000002,2.8762946,612,17
1996,82.900002,10.9,15.1,164.7,.31,.01310932,3.4000001,3.4000001,5,7.9000001,1.4381304,385,18
1996,83.900002,8.6000004,13.4,51.5,.23999999,.016489405,6.29,7.48,5,12,1.7523953,1029,19
1996,86.099998,10.2,9.8000002,32,.17,.017339975,6.5100002,6.5100002,4.9000001,4,1.9996984,512,20
1996,70.099998,9.3000002,12.8,98.699997,.28,.0096926633,6.1799998,6.1799998,6,8.25,2.9002378,720,21
1996,71.300003,7.3000002,8.1999998,101,.16,.0074384832,3.5999999,4.27,4,8,3.8863511,465.07999,22
1996,81.300003,13.7,14.7,40.5,.18000001,.016625075,8.75,8.75,6,8.9300003,2.9651265,525,23
1996,83.699997,12.9,14.9,523,.090000004,.011374887,5.0799999,5.0799999,5,7,1.7884967,671.5,24
1996,84.599998,9.8000002,15.5,788.29999,.15000001,.013689973,5.9499998,6,5,9.3999996,2.6646092,874.79999,25
1996,82.099998,10,24.200001,171.8,.28,.016854612,4.4000001,4.4000001,6,0,2.3672566,950,26
1996,84.900002,9.8999996,20.700001,59.200001,.19,.015496037,8.75,8.75,6.5,9.8000002,2.9850895,1437.8,27
1996,70.199997,11,5.9000001,58.599998,.23,.015953181,4.8299999,4.8299999,7,5,2.480253,378,28
1996,80.300003,10,15.4,78.800003,.20999999,.01125815,5.7399998,5.7399998,4.2249999,6.25,2.6171236,663,29
1996,84,10.1,16.200001,6.0999999,.079999998,.02399548,7.1500001,8.4899998,0,6.75,3.4742923,1011.2,30
1996,84.699997,11.8,8.8000002,21.799999,.13,.023166453,7.3699999,7.3699999,5,7.8099999,1.709788,378,31
1996,79.699997,7.8000002,20.5,15.2,.050000001,.0080086719,0,0,6.5,0,2.9833,896.40002,32
1996,87.300003,10.2,11.3,131,.25,.022821231,0,0,0,7,3.0791178,520,33
1996,79.699997,14,22,1098.6,.14,.022712182,6.3699999,6.3699999,6,7.5,2.4540641,1044,34
1996,75.099998,11.7,8.6000004,14.4,.17,.0071766712,8.0699997,8.0699997,5,7.5999999,2.631341,750.59998,35
1996,78.800003,11.5,27,393.70001,.11,.021046232,8.7299995,8.7299995,4,9,3.5395782,497,36
1996,74.400002,11.8,4.1999998,154,.27000001,.0093848594,7.98,7.98,4,7.75,2.2903481,661.20001,37
1996,79.199997,13.6,9.3999996,9.3999996,.079999998,.019920044,5.4099998,3.8699999,5,10.5,1.8068566,750.59998,38
1996,81.800003,10.6,19.6,274.5,.27000001,.014125016,7,7,5,8.8999996,3.1177828,738,39
1996,80.900002,9.3999996,10.6,48.599998,.17,.010110153,6.3000002,7.5,4.5,6,3.3844998,599.5,40
1996,86.400002,10.7,18.4,33.799999,.25,.012508857,9.0900002,9.0900002,0,6.5999999,2.3343132,1080,41
1996,77.599998,11,17.799999,272.70001,.20999999,.01792945,2.8,2.8,6,9.9899998,3.1683817,770.59198,42
1996,75.699997,12.7,19.200001,977,.16,.017831845,10.11,7.2399998,7,9,3.4859703,1402.5,44
1996,71.699997,10.6,3.8,126.1,.25999999,.013172474,7.0900002,4.02,5,5,1.9083166,184.8,45
1996,78.599998,10.6,7.6999998,9.8000002,.13,.028338021,0,0,4,0,2.3357987,490,46
1996,75.800003,10.5,9.6000004,131.39999,.22,.0098119816,0,0,6,6,2.6769333,700,47
1996,73.900002,8.5,6.6999998,73.900002,.15000001,.020477178,0,0,6.25,0,3.1765287,565.20001,48
1996,87.400002,9.1000004,8.5,25.200001,.16,.0070252339,5.98,6.3899999,4.875,5,2.0044146,1376,49
1996,84.099998,10.9,9.8999996,64.199997,.18000001,.023082066,9.2799997,9.2799997,5,8.25,2.7394829,472,50
1996,76.5,14.1,6.9000001,170.5,.15000001,.010498735,5.8299999,5.8299999,3.5,6,1.5572594,498.39999,51
1996,86.099998,9.5,20.299999,83.699997,.13,.01252919,0,0,6.5,0,1.9943396,1096.2,53
1996,74.800003,9.6999998,15.8,75.699997,.18000001,.01084414,6.5,6.5,6,9,2.2693555,600,54
1996,87,9.1999998,19.200001,96.300003,.28,.022118239,6.9299998,2.77,6,7.9000001,1.921494,1023.75,55
1996,87.400002,7.6999998,10,5,.059999999,.021695668,0,0,4,0,2.1766608,1064.8,56
1997,72,8,10.3,86.099998,.22,.0050251782,3.02,4.02,4,5,2.8533707,432,1
1997,80.5,9.6000004,7.0999999,41.700001,.15000001,.0088879187,5.3299999,5.3299999,5,9,2.23248,378,4
1997,73.400002,13.8,6,50,.23999999,.008676351,7.21,13.42,4.5625,6.5,2.0232961,576,5
1997,77.099998,12.2,16.4,208.3,.15000001,.008740291,9.8599997,9.8599997,6,9.0699997,3.3754616,378,6
1997,84.199997,10.4,9.6999998,38.700001,.12,.0077181561,5.1500001,5.1500001,3,5,2.4420993,540,8
1997,84.300003,14.8,17,691.29999,.17,.016680295,4.5,4.5,6,10.625,3.1259334,828,9
1997,82.5,15.6,11.8,384.60001,.16,.0076743378,7.1100001,7.1100001,0,8.6999998,2.6968064,739.5,10
1997,78.599998,12.7,6.9000001,281.5,.079999998,.012504793,0,0,6,5.5,3.522728,378,12
1997,76.699997,9.8999996,7.1999998,132.7,.18000001,.010291331,5.8299999,5.8299999,4,6,2.6344953,573.75,13
1997,85.599998,9.6000004,8.8000002,14.8,.20999999,.010371221,8.29,8.29,5,8,2.1768024,1134,16
1997,80.5,9.3000002,18.700001,219.2,.18000001,.018541366,3,3,6.25,7.3000002,2.6644435,612,17
1997,81.099998,10.8,14.7,166,.31,.014882668,3.4000001,3.4000001,5,7.9000001,1.3962833,385,18
1997,83.199997,8.6999998,13.5,51.700001,.25,.015250718,6.29,8.3100004,5,12,1.6739318,364,19
1997,86.5,10.3,7.9000001,32.200001,.18000001,.016902596,6.5100002,6.5100002,4.9000001,4,1.7852317,480,20
1997,71.5,9.1999998,12.3,99.5,.28,.0096946871,6.1799998,6.1799998,6,8.25,2.5889997,720,21
1997,72.300003,6.9000001,7,101.5,.17,.0071976762,3.5999999,4.7399998,4,8,3.5175731,462.76999,22
1997,82.400002,13.7,13.7,40.700001,.17,.017848551,8.75,8.75,6,8.9300003,2.6460419,518,23
1997,83.800003,12.3,15.1,527.70001,.090000004,.011262521,5.0799999,5.0799999,5,7,1.7361877,629,24
1997,85.599998,9.6999998,15.2,794.20001,.15000001,.013526015,5.9499998,5,5,9.4499998,2.5050669,918,25
1997,83.900002,9.8999996,23.4,172.7,.27000001,.016679443,4.4000001,4.4000001,6,0,2.3175633,950,26
1997,84.900002,10,20.1,59.799999,.19,.014953859,8.75,8.75,6.5,9.8000002,2.7000058,1483.3,27
1997,72.400002,10.9,5.4000001,59.200001,.22,.014853628,4.8299999,4.8299999,7,5,2.3024027,378,28
1997,76.599998,9.6999998,14.7,79.599998,.20999999,.011239026,5.7399998,5.7399998,4.2249999,6.25,2.4078877,624,29
1997,87,9.8999996,14.5,6.0999999,.079999998,.022665823,7.1500001,9.4099998,0,6.75,3.1578231,1040,30
1997,83.400002,11.7,9.6000004,21.9,.14,.022107765,7.0500002,7.0500002,5,7.8099999,1.5999392,378,31
1997,79.699997,7.4000001,19.4,16.1,.050000001,.0081350552,0,0,6.5,0,2.9571455,928.79999,32
1997,86,10,10.3,132.60001,.23999999,.022992659,0,0,0,7,2.8672667,520,33
1997,79.599998,13.9,22,1108,.13,.022461353,6.3699999,6.3699999,6,8.25,2.2683673,1004.4,34
1997,76,11.4,8.6000004,14.6,.2,.0072840122,8.0699997,8.0699997,5,7.5999999,2.3384109,766.79999,35
1997,77.199997,11.4,26.5,395.10001,.11,.021131009,8.3900003,8.3900003,4,9,3.181262,497,36
1997,76.800003,11.7,3.8,157.2,.27000001,.0094751948,7.98,7.98,4,7.5,2.020957,689.70001,37
1997,81.599998,13.3,8.8999996,9.3999996,.090000004,.020635987,5.4099998,2.8099999,5,10.5,1.767625,766.79999,38
1997,83.099998,10.6,19,275.39999,.27000001,.01403561,7.1999998,7.1999998,5,8.8999996,2.8562381,585,39
1997,82.300003,9.5,8.6000004,49.099998,.17,.010132362,6.3000002,8.3199997,4.5,6,3.0863388,610.5,40
1997,83.599998,10.2,18.1,34.400002,.25,.012345639,9.0900002,9.0900002,0,6.5999999,2.1041539,1080,41
1997,78.400002,11,17.200001,272.79999,.20999999,.017911382,2.8,2.8,6,9.9899998,2.7289865,736,42
1997,74.699997,13.1,18.799999,981.20001,.16,.018423928,10.11,5.25,7,9,3.2061174,1478.4,44
1997,75.099998,10.2,3.7,128.2,.25,.012403645,7.0900002,4.02,5,5,1.670311,378,45
1997,81.599998,10.7,7.0999999,9.8000002,.14,.024995312,0,0,4,0,2.103024,490,46
1997,73,10.3,8.6999998,133.39999,.22,.0094608329,0,0,6,6,2.4676976,700,47
1997,75.900002,8.1999998,6.5,75.400002,.15000001,.02050465,0,0,6.25,0,3.1556051,564.29999,48
1997,86.300003,9,8.3999996,25.799999,.14,.0069791409,5.98,6.6799998,4.8125,5,1.8056405,1424,49
1997,81.699997,10.8,8.6000004,64.599998,.19,.023471324,9.2799997,9.2799997,5,9,2.4282446,472,50
1997,75.900002,13.5,6.5999999,172.5,.15000001,.010722455,5.8299999,5.8299999,3.5,6,1.5127968,496,51
1997,84.800003,9.3000002,21,85.300003,.13,.012737434,0,0,6.5,0,1.902799,1150.2,53
1997,77.400002,9.6000004,15.7,75.5,.17,.010679017,6.5,6.5,6,9,2.0993514,600,54
1997,85.400002,9.3000002,19.1,97,.28,.020782661,6.9299998,2.77,6,7.9000001,1.9267249,1023.75,55
1997,88.400002,7.5999999,9.5,5,.07,.019120505,0,0,4,0,1.967425,1079.7,56
1998,73.099998,6.8000002,9.8000002,86.800003,.22,.0048201722,3.02,4.02,4,5,2.8690634,432,1
1998,79.800003,8.8000002,6.5,43,.15000001,.0087600881,5.25,5.25,5,9,2.0284753,378,4
1998,73.300003,12.6,6.1999998,50.400002,.23,.0088016586,7.21,13.42,4.625,6.5,1.8271376,297,5
1998,76.5,10.9,16.5,211.5,.14,.0086951852,9.8599997,9.8599997,6,8.8400002,3.57162,238,6
1998,86.199997,9.5,9.1999998,39.700001,.11,.0074328789,5.1500001,5.1500001,3,5,2.3191733,540,8
1998,84,13.8,17.6,694.59998,.17,.016719148,4.5,4.5,6,10.5,2.8722351,897,9
1998,83.300003,15.4,13.8,390.70001,.15000001,.007267585,7.1100001,7.1100001,0,8.6999998,2.6078813,170,10
1998,79.099998,11.7,6.8000002,287.10001,.079999998,.012481399,0,0,6,5.5,3.2664142,378,12
1998,77.900002,9.3000002,7.5,135.8,.18000001,.0096030151,5.8299999,5.8299999,4,6,2.3494115,204,13
1998,82.599998,8.8999996,8.1000004,15.1,.2,.010414578,8.29,8.29,5,8,2.0407991,55.200001,16
1998,80.300003,8.6000004,18.9,220.8,.18000001,.018202435,3,3,6.25,7.3000002,2.4525921,612,17
1998,82.699997,10.2,16.4,167.3,.31999999,.013383456,3.4000001,3.4000001,5,7.9000001,1.3544362,378,18
1998,84.199997,8.1999998,12.8,52,.25,.014975677,5.6500001,7.4499998,5,12,1.5954684,1099,19
1998,87.599998,9.5,8,32.5,.18000001,.015964346,6.5100002,6.5100002,4.9000001,4,1.570765,480,20
1998,73.800003,8.3999996,13.2,100.3,.28,.0092343362,6.1799998,6.1799998,6,8.25,2.2777615,720,21
1998,75.099998,6.3000002,7.9000001,101.9,.17,.0066303508,3.5999999,4.7399998,4,8,3.1487951,452.89999,22
1998,83.300003,12.5,12.7,40.799999,.16,.017968697,8.75,8.75,6,8.9300003,2.3269575,525,23
1998,83.800003,11.8,14.2,532.5,.079999998,.011636413,4.9499998,4.9499998,5,7,1.6838788,637.5,24
1998,85.300003,9.3000002,16.1,800,.14,.013228276,5.9499998,5,5,9.5,2.3455248,831.59998,25
1998,83.300003,9.6000004,21.9,173.39999,.28,.01641573,4.4000001,4.4000001,6,0,2.2678697,769.5,26
