FIPS,gt_end_emp,sb_end_emp,pri_end_emp,ne_end_emp,cedp_emp,cedc_emp,cedpi_emp,tf_end_emp,gt_end_pop,sb_end_pop,pri_end_pop,ne_end_pop,cedp_pop,cedc_pop,cedpi_pop,tf_end_pop,gt_end_output,sb_end_output,pri_end_output,ne_end_output,cedp_output,cedc_output,cedpi_output,tf_end_output,gt_end_nfinc,sb_end_nfinc,pri_end_nfinc,ne_end_nfinc,cedp_nfinc,cedc_nfinc,cedpi_nfinc,tf_end_nfinc
27133,-0.04703061,-0.026005511,-0.0741707,-0.034004658,0.130436721,0.101209902,0.101209902,-0.041290269,-0.057004524,-0.020316373,-0.029453545,-0.009962595,-0.031554065,0.020713042,0.020713042,-0.013590006,0.173154475,0.050512599,0.132730267,0.08825264,0.199625027,0.168416981,0.168416981,0.035685983,0.229152637,0.020222075,0.090673896,0.081979351,0.224371323,0.295845991,0.295845991,0.010979893
27135,0.419758358,0.059692694,0.060878358,0.022712497,0.28005039,0.173730108,0.173730108,0.021645201,0.074131066,-0.000866498,-0.014690328,-0.017728996,0.146487477,0.059823514,0.059823514,-0.00111393,0.32438356,0.11508648,0.173581793,0.074054848,0.173572687,0.197739008,0.197739008,0.06025536,0.545112437,0.107277001,0.21763032,0.118845894,0.43808522,0.355650085,0.355650085,0.051795704
27137,-0.129120035,-0.001917813,-0.005188478,-0.001703375,0.124633482,0.076191932,0.076191932,0.006476131,-0.0914619,-0.009999809,-0.004305733,0.001771975,-0.006116929,-0.00407537,-0.00407537,-0.003865997,0.077544936,0.142406895,0.21215139,0.144779026,0.227341332,0.155157377,0.155157377,0.048494474,0.104816517,0.128467736,0.205124101,0.138860948,0.284329423,0.243944572,0.243944572,0.04161567
27139,0.167472145,0.123012898,0.24730566,0.155997727,0.20004354,0.363949836,0.363949836,0.056980495,0.114561863,0.150175642,0.280129592,0.187305551,0.179705964,0.20268642,0.20268642,0.049152558,0.239067652,0.098886429,0.182432605,0.116274723,0.162067361,0.195370674,0.195370674,0.032153791,0.4576847,0.170061302,0.396443932,0.25741636,0.382056219,0.491546832,0.491546832,0.086402848
27141,0.291321435,0.107542425,0.257184578,0.171073613,0.307390221,0.307581461,0.307581461,0.030302861,0.134836949,0.135137036,0.231240553,0.148182929,0.209292285,0.216633324,0.216633324,0.043444704,0.285766655,0.131532055,0.199808115,0.11609735,0.141917494,0.162975873,0.162975873,0.041561493,0.48788124,0.16688357,0.341697918,0.22159626,0.429742865,0.488868428,0.488868428,0.060250178
27143,-0.057692459,0.006373207,0.060624622,0.070458464,0.09592702,0.026871072,0.026871072,-0.020955365,-0.037274691,-0.012615783,-0.008384695,0.000977995,-0.029210167,0.043368152,0.043368152,-0.003414766,0.126183438,0.112286274,0.198453039,0.144186484,0.235111099,0.179436624,0.179436624,0.030174432,0.231090349,0.071359652,0.203675376,0.137474012,0.190161523,0.310180271,0.310180271,0.043299298
27145,0.128537765,0.005167034,0.028420337,0.031894253,0.226766347,0.129319566,0.129319566,0.015105019,0.036318031,0.033068617,0.058765497,0.038663229,0.063467712,0.057892893,0.057892893,0.009971721,0.206150206,0.133286672,0.237956887,0.172839831,0.176796525,0.172697873,0.172697873,0.037175027,0.373231247,0.145907933,0.265334936,0.189615885,0.327516414,0.304355132,0.304355132,0.036968639
27147,0.032657461,0.001957929,-0.00123963,-0.020750329,0.165942665,0.157865919,0.157865919,0.028551247,-0.020435955,0.02703648,0.052719218,0.030473026,0.040848807,0.032665267,0.032665267,0.012070274,0.245507696,0.106097554,0.175694578,0.120673198,0.223223959,0.162320133,0.162320133,0.025383188,0.295741969,0.117763473,0.212995207,0.125061624,0.295553923,0.303265772,0.303265772,0.059266473
27149,0.030677252,0.009940633,-0.015778661,-0.018692133,0.076783859,0.144343562,0.144343562,-0.000581677,-0.032326596,-0.01320251,-0.03400976,-0.025423415,-0.023370553,-0.030998368,-0.030998368,-0.00888805,0.173385629,0.09736305,0.17880394,0.120798317,0.227818662,0.171949988,0.171949988,0.016747674,0.236309153,0.082712308,0.139927774,0.096580856,0.211718848,0.275400428,0.275400428,0.000962905
27151,-0.106589514,-0.04595946,-0.064966512,-0.041276741,0.043434057,0.214490483,0.214490483,-0.016529302,-0.087305392,-0.061477258,-0.124426951,-0.084481086,-0.079970989,0.069850233,0.069850233,-0.024343492,0.287475588,0.149432892,0.210531861,0.11838684,0.131263128,0.226793448,0.226793448,0.05375239,0.264247178,0.044824215,0.127568362,0.077548774,0.152727427,0.314446072,0.314446072,0.025371912
27153,-0.007063684,0.029733465,0.043466333,0.032846764,0.075084839,0.028047677,0.028047677,-0.002953381,-0.029426387,0.002682928,0.010118818,0.003193583,-0.040960642,0.028851805,0.028851805,0.006761737,0.255876075,0.074177849,0.136613228,0.100127037,0.212567463,0.093631713,0.093631713,0.018007316,0.33804569,0.09163363,0.212639909,0.142358914,0.22138886,0.282268528,0.282268528,0.041305521
27155,-0.055910948,0.109688675,0.058947584,0.030998792,-0.074971437,0.065813219,0.065813219,0.012086887,-0.086911151,-0.027266309,-0.076319792,-0.061447723,-0.135910879,-0.012244579,-0.012244579,-0.003095179,0.14122869,0.036385025,0.087083109,0.067726928,0.22880895,0.21015355,0.21015355,0.028882305,0.213953684,0.067441281,0.11433588,0.093919179,0.174668454,0.205593101,0.205593101,0.007719103
27157,-0.051109926,0.013048669,-0.034354762,-0.034990449,0.10931309,0.180566786,0.180566786,0.015240098,-0.001903244,-0.000413612,0.012907584,0.012769675,0.027574296,0.045624867,0.045624867,-0.003029193,0.228627581,0.140026502,0.202063944,0.121933897,0.224317337,0.184990676,0.184990676,0.001598979,0.349383687,0.11052893,0.240794994,0.167482693,0.308455386,0.312163924,0.312163924,0.045325997
27159,-0.162747841,-0.002985077,0.0028441,0.001048768,0.151399646,0.163050075,0.163050075,0.008104502,-0.027084312,-0.004011822,0.003147764,0.010937837,-0.045533886,0.024672055,0.024672055,0,0.325356795,0.130476792,0.272456539,0.194448875,0.166432137,0.226171634,0.226171634,0.031902523,0.301723054,0.135263409,0.202457718,0.121982767,0.237228442,0.28085812,0.28085812,0.026891785
27161,0.02067781,0.004773279,-0.002151878,-0.01275208,0.065992119,0.049827156,0.049827156,0.006825965,-0.029210039,-0.012444972,-0.011982996,0.000308008,0.025502696,-0.001749399,-0.001749399,-0.008846182,0.272849088,0.057002517,0.113482043,0.073075318,0.140837846,0.139639813,0.139639813,0.014990208,0.271561159,0.033415957,0.119472616,0.092802491,0.19109042,0.286423842,0.286423842,0.020111284
27163,0.160548286,0.038922363,0.119477964,0.081723064,0.194977588,0.213045867,0.213045867,0.015642395,0.090492051,0.041273231,0.089800165,0.062782531,0.177825966,0.187863913,0.187863913,0.009436008,0.278746274,0.090925921,0.169292548,0.102025824,0.144802222,0.143925798,0.143925798,0.028305127,0.499978821,0.15181088,0.29860078,0.171607655,0.386290888,0.431805848,0.431805848,0.077454307
27165,-0.012544068,-0.038734509,-0.049504571,-0.02300263,0.17615938,0.092342189,0.092342189,-0.000197453,-0.034870401,-0.030139268,-0.041711724,-0.015713949,-0.012297149,0.021860178,0.021860178,-0.013812374,0.189417213,0.08593409,0.180966085,0.106477406,0.201062512,0.198661126,0.198661126,0.03319,0.193216799,0.018878364,0.129573211,0.100273468,0.226808715,0.282158696,0.282158696,0.015693793
27167,-0.042649487,-0.000873744,-0.039002158,-0.016956744,0.001293382,0.035551776,0.035551776,-0.012595172,-0.075615242,-0.018630043,-0.039585078,-0.021957111,-0.045441412,-0.020144958,-0.020144958,-0.01504658,0.254429893,0.121278857,0.222674587,0.146833748,0.134874831,0.197351879,0.197351879,0.069547249,0.247099548,0.084346246,0.161666603,0.102297053,0.126768766,0.292588875,0.292588875,0.042737723
27169,0.081063935,-0.024484191,-0.050763942,-0.035069109,0.108374342,0.124809046,0.124809046,0.009824098,0.007367184,0.003687871,0.011567532,0.005980591,0.023258329,0.030784257,0.030784257,0.001134814,0.247867964,0.125938053,0.202702308,0.127557125,0.189428234,0.164691468,0.164691468,0.040830152,0.324313963,0.113747337,0.200691837,0.125909656,0.291948191,0.242112463,0.242112463,0.041563046
27171,0.230575898,0.124720832,0.216127609,0.145727388,0.171429512,0.209324374,0.209324374,0.039803327,0.050965922,0.130345492,0.196712732,0.113288862,0.121219106,0.134089391,0.134089391,0.039480191,0.277194208,0.097932736,0.180371263,0.112274799,0.199636101,0.190028516,0.190028516,0.025369546,0.42421601,0.168326645,0.330426108,0.209703508,0.308048739,0.414645432,0.414645432,0.065567067
27173,-0.030883914,-0.002340178,0.002772744,0.005112921,0.019080814,0.09073998,0.09073998,-0.017105263,-0.077373865,-0.03110004,-0.036116173,-0.017122163,-0.071384703,-0.010912979,-0.010912979,-0.01187914,0.188919508,0.186606088,0.314912248,0.188763175,0.180567208,0.18090333,0.18090333,0.086696097,0.238012856,0.093846615,0.172158931,0.098155877,0.161867752,0.241384083,0.241384083,0.046505818
29000,0.08745686,-0.006113067,-0.003548805,-0.005692411,0.063634477,0.10154359,0.10154359,0.004400689,0.021262424,0.012544914,0.021199874,0.01064632,0.001978689,0.055880287,0.055880287,0.007190179,0.236125222,0.101905074,0.183396859,0.123336744,0.199118427,0.177668141,0.177668141,0.028044982,0.35739378,0.103719216,0.202638413,0.130100483,0.266656026,0.27006549,0.27006549,0.039231003
29001,-0.018752767,-0.02916659,-0.065528195,-0.055567522,0.096026182,0.174576452,0.174576452,-0.010736034,-0.026235305,-0.034770474,-0.053622439,-0.025205884,-0.063071636,-0.008085724,-0.008085724,-0.021036887,0.20658995,0.070852765,0.154230876,0.113519329,0.241786407,0.093443567,0.093443567,0.034451681,0.215886283,0.028682794,0.129701394,0.10086472,0.276652446,0.259860789,0.259860789,0.034304291
29003,0.096580828,0.02798168,-0.001470589,-0.024545673,0.057284382,0.075055825,0.075055825,0.02722525,-0.013392717,0.020002376,0.032338559,0.018075738,-0.005883366,0.032970186,0.032970186,0.011433884,0.390614232,0.108626824,0.138407896,0.115509597,0.263405328,0.209181888,0.209181888,0.022631133,0.326989843,0.096579787,0.199699819,0.118230851,0.293082598,0.326089599,0.326089599,0.052779378
29005,-0.360275581,-0.03047855,-0.091875415,-0.076520027,0.027011288,0.078870604,0.078870604,-0.027189846,0.03561251,-0.009997099,-0.020556547,-0.015769344,-0.035838185,0.004503836,0.004503836,-0.005831356,0.035548995,0.087954329,0.217793235,0.130141256,0.27720187,0.112736507,0.112736507,0.035846087,0.150830731,0.025290286,0.167157875,0.116639191,0.177844145,0.230562791,0.230562791,0.008887009
29007,-0.116001158,-0.119621459,-0.128830625,-0.063346936,0.087698386,0.104529175,0.104529175,-0.018033109,-0.02107958,-0.013616138,-0.013514066,-0.002248225,-0.020090551,0.030970692,0.030970692,-0.007165164,0.116492503,0.087700596,0.141467378,0.071814926,0.190570616,0.15583793,0.15583793,0.037193828,0.188247908,0.024012096,0.092972067,0.044965863,0.215901272,0.24055262,0.24055262,0.038423441
29009,0.147215911,-0.045166933,-0.016384367,0.005128703,0.248575603,0.138087623,0.138087623,-0.009952248,0.004883418,0.017335749,0.009869313,-0.00771628,-0.028786965,0.009481109,0.009481109,0.009001849,0.216679194,0.104097646,0.238826196,0.1717163,0.245926168,0.160457103,0.160457103,0.021550038,0.365525612,0.096302399,0.241783478,0.166072653,0.323449993,0.330384102,0.330384102,0.048813093
29011,0.106585025,0.017965077,-0.021208252,-0.016035826,0.224892938,0.189475279,0.189475279,0.017261347,-0.048387285,-0.065325949,-0.093400319,-0.055872018,-0.038364602,-0.004536788,-0.004536788,-0.021692017,0.267199982,0.090575832,0.139135185,0.109554787,0.105913795,0.154233877,0.154233877,0.000738383,0.384503793,0.059778452,0.153544971,0.12214779,0.180966191,0.264262819,0.264262819,0.025181511
29013,-0.023034181,-0.000494927,-0.044774569,-0.052726897,0.037740328,0.111908375,0.111908375,0.00820186,-0.050543644,-0.008978886,-0.017481096,-0.014188415,0.01097572,0.014382962,0.014382962,-0.002017214,0.116841944,0.067994421,0.300546243,0.242287353,0.119834303,0.196599817,0.196599817,0.046754432,0.203922807,0.068877351,0.273901562,0.195983416,0.121224024,0.29271663,0.29271663,0.056419489
29015,0.162518929,0.130813337,0.136956891,0.053713333,0.108117905,0.149354968,0.149354968,0.036566691,-0.020558417,-0.014593301,-0.013003104,-0.010824144,0.001277411,0.103209267,0.103209267,-0.001989673,0.204934345,0.083691572,0.173609058,0.137074953,0.190798588,0.186889122,0.186889122,0.037561381,0.46892847,0.107747378,0.250935231,0.178262499,0.283824249,0.357723951,0.357723951,0.054609379
29017,-0.113050419,-0.013238964,-0.010887682,-0.02430427,0.337079094,0.059851112,0.059851112,0.009564874,0.021180651,-0.032924785,-0.042635605,-0.024877682,0.020577085,0.048464221,0.048464221,-0.009024705,0.260857734,0.121764485,0.308447138,0.226073039,0.137341867,0.173481462,0.173481462,0.059524667,0.386366955,0.114139089,0.273996048,0.194459995,0.293200122,0.300852031,0.300852031,0.046363467
29019,0.156927892,0.022685697,0.054281788,0.037428909,0.144573834,0.175085232,0.175085232,0.019161023,0.022308271,-0.044232729,-0.060444244,-0.024311281,0.015368758,0.041374837,0.041374837,-0.024446864,0.211862243,0.136310791,0.193678819,0.099399623,0.226165834,0.170148637,0.170148637,0.037433385,0.390066795,0.165824017,0.264255031,0.126256963,0.350721529,0.342110627,0.342110627,0.079032616
29021,0.004240855,0.017749102,0.043683191,0.029118326,0.083109028,0.016614422,0.016614422,0.009914342,-0.030510282,-0.067047671,-0.08936811,-0.043553032,-0.020129232,0.014335035,0.014335035,-0.01080293,0.210651476,0.085289295,0.155576841,0.108634378,0.195647659,0.166338381,0.166338381,0.031795614,0.267081677,0.067836872,0.156057722,0.116150342,0.225682444,0.193135741,0.193135741,0.01803924
29023,0.065318312,0.084375672,0.074764554,0.008629362,0.118398231,0.184551314,0.184551314,0.056696978,0.0215265,-0.024389343,-0.04880962,-0.033230906,0.00726684,0.019957079,0.019957079,-0.005935772,0.2913979,0.07260924,0.137481995,0.091701436,0.18163688,0.210033775,0.210033775,0.008093111,0.325567487,0.134586931,0.218639775,0.109891099,0.281094712,0.311433856,0.311433856,0.064024702
29025,-0.10612628,0.016231195,0.031498667,0.052738404,0.049996048,0.057189554,0.057189554,-0.004165433,0.005070433,-0.012920673,-0.019136699,-0.004658394,0.000327754,0.021168488,0.021168488,0.002185285,0.278766903,0.136946731,0.300287305,0.161579998,0.225771023,0.247312106,0.247312106,0.046855018,0.182825516,0.068616214,0.261872974,0.185714813,0.125427457,0.367702326,0.367702326,0.034074671
29027,-0.186604851,0.023772054,0.038297488,0.035088929,0.131775856,0.027184351,0.027184351,0.007166569,-0.060567796,-0.056729592,-0.078498089,-0.038816073,-0.083576358,0.000350012,0.000350012,-0.019005836,0.129830949,0.118828935,0.194482667,0.072147024,0.083791593,0.169073592,0.169073592,0.067445489,0.27539008,0.094194323,0.198985019,0.117587534,0.19855558,0.29995824,0.29995824,0.056335163
29029,0.33742973,0.031056269,0.067909383,0.024249376,0.152666028,0.271625697,0.271625697,0.029607707,0.037967123,0.010342423,0.01249326,-0.001146689,0.016446537,0.031084669,0.031084669,0.003401189,0.226570852,0.087742739,0.16131988,0.109739567,0.190253033,0.229516677,0.229516677,0.021238443,0.53661438,0.111088842,0.242352839,0.168762831,0.364734231,0.445729361,0.445729361,0.025510419
29031,0.177123027,0.002912578,-0.009849077,-0.00926289,0.116703845,0.134816872,0.134816872,-0.005333346,0.028262617,0.014838667,0.025604042,0.017261917,0.008325338,0.08584418,0.08584418,-0.001985693,0.179587238,0.130412127,0.198761998,0.145233557,0.187732741,0.182823651,0.182823651,0.032439399,0.350809881,0.132669092,0.222440115,0.158828535,0.273749629,0.298315438,0.298315438,0.034134559
29033,-0.044237982,-0.046456441,-0.023156383,-0.002394391,-0.059416731,0.113639196,0.113639196,-0.031322471,0.074591451,0.142486904,0.235363561,0.137728229,0.200307958,0.215857903,0.215857903,0.050341069,0.157261982,0.10942931,0.185064809,0.100071226,0.134787787,0.186962742,0.186962742,0.03531328,0.220725736,0.033039247,0.126025,0.078197995,0.11331608,0.229663321,0.229663321,0.02131292
29035,0.066074227,0.134541169,0.141175915,0.087073012,0.088076453,0.205979127,0.205979127,0.03596334,0.024924963,-0.001587987,-0.009421269,-0.011486636,-0.003369109,0.042156474,0.042156474,-0.00020909,0.244559068,0.042192539,0.137651324,0.066880538,0.184149646,0.197137944,0.197137944,0.033280463,0.435717948,0.175052503,0.283551145,0.151148063,0.337222108,0.318191056,0.318191056,0.073522104
29037,0.211544262,0.086856965,0.181880003,0.102406891,0.20405388,0.2649499,0.2649499,0.043527579,0.046301303,-0.010921113,-0.026488426,-0.034573732,-0.053665373,0.015509779,0.015509779,0.005628303,0.140649653,0.1024703,0.176835314,0.118787267,0.203126838,0.2519163,0.2519163,0.028924801,0.394172459,0.099422188,0.221426073,0.150457489,0.317551118,0.416205797,0.416205797,0.031343352
29039,0.052932975,0.031379681,0.051052447,0.001804512,0.003237296,0.094310679,0.094310679,0.051052447,0.034778417,0.043591167,0.064466367,0.038802851,0.048047089,0.052048207,0.052048207,0.007902837,0.145322171,0.081606513,0.265008102,0.217427483,0.243849675,0.198714083,0.198714083,0.007157991,0.381582166,0.061391502,0.227934006,0.158686551,0.216451448,0.298088346,0.298088346,0.043470888
29041,0.004938282,-0.028722601,-0.030865306,-0.022074041,0.053619293,-0.046479593,-0.046479593,0.005312097,0.041786654,-0.005760647,-0.005609475,0.002189754,0.068723366,0.137873368,0.137873368,-0.01268995,0.098109662,0.109975533,0.27088092,0.166178742,0.225402872,0.132804288,0.132804288,0.051811295,0.217581229,0.030464634,0.180601139,0.117213429,0.158457364,0.176748455,0.176748455,0.047276561
29043,0.339636736,0.067676027,0.130775637,0.078218612,0.372049111,0.367583479,0.367583479,0.043789654,0.004064086,-0.029966781,-0.048142805,-0.027565764,0.031108874,0.044833322,0.044833322,-0.008424499,0.234769622,0.098750894,0.101925693,0.040584137,0.138552594,0.186600856,0.186600856,0.019040359,0.545255116,0.159389868,0.314363417,0.192555451,0.4383567,0.571392899,0.571392899,0.065251606
29045,0.030515544,-0.017751945,-0.008323473,-0.026396254,0.093818755,0.022749213,0.022749213,0.007189965,0.175536536,0.05601702,0.104963404,0.068805828,0.06564792,0.178783623,0.178783623,0.020435574,0.166343087,0.137254746,0.235830488,0.131035007,0.201060809,0.24679876,0.24679876,0.069154199,0.196145801,0.028288107,0.173100729,0.120154015,0.192695477,0.276194706,0.276194706,0.034792568
29047,0.19634781,0.026046018,0.022569141,0.007433505,0.140058919,0.182029566,0.182029566,0.005994176,0.073372781,0.026101721,0.038523914,0.01880752,-0.03837414,0.091652992,0.091652992,0.024176088,0.211931045,0.12319061,0.267379155,0.208509945,0.105894116,0.222607548,0.222607548,-0.001691956,0.388347419,0.099478087,0.25010041,0.197102647,0.232677933,0.338546249,0.338546249,0.012017341
29049,-0.012887567,0.026477535,0.086820665,0.070669573,0.142791963,0.149896088,0.149896088,0.011316895,0.033149246,-0.003194608,-0.010726199,-0.011895544,-0.027031237,-0.008901984,-0.008901984,0.002816812,0.198751051,0.12982891,0.173503607,0.078024904,0.252691152,0.226717372,0.226717372,0.050327274,0.292403068,0.108943342,0.230543309,0.133645583,0.215632995,0.333722017,0.333722017,0.055684994
29051,0.116448866,0.020351382,0.062637294,0.026041135,0.119936786,0.165190871,0.165190871,0.003001957,-0.032104353,-0.040345996,-0.066181664,-0.037951824,-0.042477782,0.004152966,0.004152966,-0.006985467,0.287422278,0.097472414,0.191175499,0.150657846,0.204661636,0.165340718,0.165340718,0.042210075,0.400548779,0.104750597,0.231674804,0.166614576,0.337078817,0.29031263,0.29031263,0.033269232
29053,-0.019302752,0.094922598,0.074835839,0.058262602,0.12789334,0.086602951,0.086602951,0.013425116,-0.050776117,-0.072293312,-0.105115484,-0.068740839,-0.09112134,-0.039623546,-0.039623546,-0.014303333,0.251756577,0.129390077,0.181357197,0.111629022,0.174892602,0.21326059,0.21326059,0.04329596,0.316736791,0.121784677,0.191678127,0.116996316,0.244423517,0.290825848,0.290825848,0.055402046
29055,0.080963017,0.007081765,0.09395855,0.104633507,0.265678078,0.147948981,0.147948981,-0.003522164,-0.198352991,-0.173735436,-0.221708435,-0.117562114,-0.035896177,0.030986987,0.030986987,-0.077451207,0.151772065,0.155980471,0.382748279,0.316532409,0.232744694,0.27318418,0.27318418,0.016747614,0.307425506,0.120298154,0.290010875,0.218064561,0.285641823,0.38312651,0.38312651,0.039940157
29057,0.065472914,0.061474391,0.11657815,0.068992871,0.100210519,0.165892833,0.165892833,0.042540554,-0.027656955,0.009400774,0.029229638,0.019391495,0.004316446,0.084226838,0.084226838,0.000433276,0.193365797,0.096845966,0.249290862,0.134385337,0.252279375,0.199617517,0.199617517,0.01064772,0.360562953,0.075093486,0.195928662,0.103149543,0.225711057,0.277513464,0.277513464,0.05750373
29059,-0.241862453,0.150598451,0.088954288,0.045313173,0.213494672,0.204794413,0.204794413,0.032702082,0.013332972,0.025932901,0.046255394,0.024963429,-0.030291766,0.079506266,0.079506266,0.017216146,0.16810991,0.090832165,0.250442901,0.142037901,0.133451887,0.235535166,0.235535166,0.05261326,0.34134887,0.12379302,0.286246654,0.176137634,0.274735419,0.431760094,0.431760094,0.065666005
29061,0.032260862,0.033616611,0.002921132,-0.006849342,0.024965012,0.15086876,0.15086876,0.049325067,-0.003864238,-0.026626736,-0.024155226,-0.006454661,-0.018370541,0.024764388,0.024764388,-0.005841729,0.271062185,0.06236384,0.124177228,0.060228946,0.227419956,0.202963434,0.202963434,0.002904102,0.295474794,0.038245453,0.110752739,0.060513535,0.238190974,0.23610787,0.23610787,0.025484273
29063,0.048818525,-0.035966942,-0.095280186,-0.102232706,0.300083584,0.157865261,0.157865261,-0.03977889,-0.021153152,-0.074336257,-0.097280011,-0.042744262,-0.046843502,0.083465619,0.083465619,-0.019108502,0.129006504,0.105242479,0.186686654,0.134624461,0.283778358,0.209818635,0.209818635,0.042810346,0.309310015,0.100139531,0.218354921,0.121019486,0.246162261,0.287159702,0.287159702,0.07303726
29065,-0.093439684,-0.085715309,-0.201399708,-0.139198461,0.173567105,0.172745997,0.172745997,-0.03158417,0.036820925,-0.052568386,-0.089444233,-0.052924707,-0.031425811,0.014599839,0.014599839,-0.023084416,0.28126107,0.094010829,0.213723456,0.164377319,0.228086505,0.221852331,0.221852331,0.033163898,0.225287461,0.063993655,0.18270251,0.125226615,0.282980511,0.307816436,0.307816436,0.0490239
29067,-0.040739653,-0.003835831,-0.085408761,-0.121406388,0.029610762,0.144857892,0.144857892,0.053277543,-0.001652594,0.00677677,0.007671473,0.00183482,-0.019549052,0.031620688,0.031620688,0.005882867,0.142363934,0.169493601,0.372815419,0.252921079,0.226221486,0.194149034,0.194149034,0.047257549,0.410255066,0.117523033,0.28131729,0.191418133,0.250374532,0.327897117,0.327897117,0.042484381
29069,-0.077241877,0.00975882,-0.014639197,-0.022764919,0.005284165,0.137823604,0.137823604,0.007129029,0.014076592,-0.005992527,0.010953839,0.009732207,-0.011458409,0.013753523,0.013753523,0.002350619,0.214690022,0.102781411,0.202037769,0.128587538,0.216601309,0.20649351,0.20649351,0.033400959,0.232099439,0.093883796,0.193217448,0.116734426,0.283481953,0.264932001,0.264932001,0.048564402
29071,0.156902565,0.027069967,0.019896238,-0.018567451,0.183597367,0.152529258,0.152529258,0.035171595,-0.002177534,0.062831884,0.086446614,0.039320934,0.043779724,0.103616129,0.103616129,0.014419913,0.237891274,0.114742469,0.196916104,0.145557237,0.151488166,0.182559135,0.182559135,0.021610876,0.400469727,0.10752011,0.218697589,0.146031453,0.273103149,0.338469231,0.338469231,0.051481008
29073,0.114836968,-0.002672459,-0.029985772,-0.055908443,0.120426188,0.063590193,0.063590193,0.039227403,0.11843454,0.09067659,0.162828775,0.102749825,0.074569952,0.11996242,0.11996242,0.036709259,0.26954175,0.067447436,0.091192354,0.048110217,0.134910078,0.288129816,0.288129816,0.03526801,0.327382905,0.08879944,0.172313253,0.085399416,0.220193174,0.309422137,0.309422137,0.069455023
29075,-0.196655376,-0.049471089,0,0.034089368,-0.025961998,0.192700613,0.192700613,-0.020592748,-0.002426969,0.003529378,-0.002162799,-0.003136946,-0.028973619,0.028577081,0.028577081,-0.00034585,0.138065778,0.106282222,0.129280941,0.062655827,0.273213708,0.224359901,0.224359901,0.019013175,0.194162654,0.016243917,0.130625725,0.108362124,0.167725003,0.244032625,0.244032625,0.019681227
29077,0.183307721,0.035749777,0.049806694,0.019527771,0.131621145,0.171965507,0.171965507,0.012341805,0.002446243,-0.006519126,0.00022818,-0.000684853,-0.019578819,0.039090872,0.039090872,-0.003113257,0.209432662,0.087459302,0.168842271,0.091506847,0.210992394,0.187373823,0.187373823,0.037985406,0.399078533,0.109806134,0.214063739,0.115276006,0.334224779,0.315755812,0.315755812,0.04386621
29079,-0.037540902,-0.065787741,-0.063037395,-0.030247572,0.036175341,0.048282481,0.048282481,0.000266702,-0.013151753,0.045243869,0.080693008,0.050226033,0.004135233,0.074639937,0.074639937,0.014330283,0.215485617,0.14612119,0.189035558,0.106377164,0.214928065,0.180655359,0.180655359,0.046540302,0.264230078,0.042196396,0.133827837,0.085140325,0.202590176,0.232138963,0.232138963,0.047905623
29081,0.083285102,-0.013378126,-0.066430669,-0.067441281,-0.000370028,0.127359536,0.127359536,0.008792752,0.082608927,0.018126524,0.036241719,0.021324173,0.074783417,0.085041011,0.085041011,0.005880969,0.181325877,0.110253213,0.180402252,0.141867231,0.22196504,0.153713174,0.153713174,0.02221218,0.234315069,0.049633868,0.151792808,0.103339926,0.17071306,0.193962382,0.193962382,0.036107986
29083,0.010120756,-0.02995507,-0.054741192,-0.0424857,0.068693317,0.133947129,0.133947129,0.004679915,-0.040105996,-0.053392172,-0.090597573,-0.059699888,-0.048997811,0.010987388,0.010987388,0.01000311,0.203776146,0.154941626,0.238503808,0.136061283,0.07543637,0.214772315,0.214772315,0.053622463,0.274559139,0.076598366,0.184261027,0.12573211,0.177041648,0.32489389,0.32489389,0.008147144
29085,0.129466652,-0.042559614,-0.137286874,-0.123997642,0.188112571,0.19923803,0.19923803,-0.012463809,0.031161614,0.009058522,0.014618121,0.009709107,-0.027752669,0.047105874,0.047105874,0.002481428,0.223763827,0.130689766,0.245340967,0.178935849,0.264143754,0.12301396,0.12301396,0.063476295,0.497859379,0.076698925,0.205741725,0.133386972,0.340233568,0.332990575,0.332990575,0.050856884
29087,-0.089776454,-0.066902803,-0.128328515,-0.037198416,-0.050452888,-0.004715401,-0.004715401,-0.022327179,0.012430428,-0.020869833,-0.031849721,-0.018389403,-0.000466278,0.029444301,0.029444301,-0.00367838,0.105020093,0.122976747,0.104827809,0.018759411,0.28618618,0.083456543,0.083456543,0.016213193,0.186139145,0.010757226,0.06280462,0.039040098,0.204444662,0.164243708,0.164243708,0.026261818
29089,-0.032764241,0.015451598,-0.042466117,-0.077477303,0.044210379,0.064633357,0.064633357,0.015831465,0.11245535,0.071828579,0.110976169,0.058699262,0.162630884,0.197723539,0.197723539,0.028175391,0.150821941,0.146717347,0.168372816,0.081081798,0.229874113,0.177223845,0.177223845,0.056609321,0.317119119,0.131903105,0.218914093,0.113496152,0.266644471,0.278909245,0.278909245,0.09230857
29091,0.081717832,0.027905948,0.032001262,0.001553229,0.218465896,0.188540474,0.188540474,0.018414936,0.010979728,0.008861413,-0.001560245,-0.011643309,-0.049255019,0.011641116,0.011641116,0.004695395,0.229584617,0.140300378,0.269971937,0.167116655,0.217018323,0.141893739,0.141893739,0.043886672,0.366601966,0.123997282,0.261192077,0.150881004,0.362471224,0.326070432,0.326070432,0.06609747
