cofip_sub	cofip_nbr	gt80_output_lag	gt81_output_lag	gt82_output_lag	gt83_output_lag	gt84_output_lag	gt85_output_lag	gt86_output_lag	ft75_output_lag	sb00_output_lag	sb01_output_lag	sb02_output_lag	sb03_output_lag	sb04_output_lag	ne99_output_lag	ne02_output_lag	bh01_output_lag	bh02_output_lag	bh03_output_lag	bh04_output_lag	frng04_output_lag	frsg04_output_lag	PRI99_output_lag	PRI04_output_lag	CEDp87_output_lag	CEDp88_output_lag	CEDp89_output_lag	CEDp90_output_lag	CEDp91_output_lag	CEDc87_output_lag	CEDc88_output_lag	CEDc89_output_lag	CEDc90_output_lag	CEDc91_output_lag	CEDc92_output_lag	CEDc93_output_lag	CEDc94_output_lag	CEDc95_output_lag	CEDc96_output_lag	CEDpi88_output_lag	CEDpi89_output_lag	CEDpi90_output_lag	CEDpi91_output_lag	CEDpi92_output_lag	CEDpi93_output_lag	CEDpi94_output_lag	CEDpi95_output_lag	CEDpi96_output_lag	TF03_output_lag	TF04_output_lag	gt80_output_lead	gt81_output_lead	gt82_output_lead	gt83_output_lead	gt84_output_lead	gt85_output_lead	gt86_output_lead	ft75_output_lead	sb00_output_lead	sb01_output_lead	sb02_output_lead	sb03_output_lead	sb04_output_lead	ne99_output_lead	ne02_output_lead	bh01_output_lead	bh02_output_lead	bh03_output_lead	bh04_output_lead	frng04_output_lead	frsg04_output_lead	PRI99_output_lead	PRI04_output_lead	CEDp87_output_lead	CEDp88_output_lead	CEDp89_output_lead	CEDp90_output_lead	CEDp91_output_lead	CEDc87_output_lead	CEDc88_output_lead	CEDc89_output_lead	CEDc90_output_lead	CEDc91_output_lead	CEDc92_output_lead	CEDc93_output_lead	CEDc94_output_lead	CEDc95_output_lead	CEDc96_output_lead	CEDpi88_output_lead	CEDpi89_output_lead	CEDpi90_output_lead	CEDpi91_output_lead	CEDpi92_output_lead	CEDpi93_output_lead	CEDpi94_output_lead	CEDpi95_output_lead	CEDpi96_output_lead	TF03_output_lead	TF04_output_lead	outofsample_output_lead
29001	29001	0.363246067	0.314133303	0.293569463	0.300931901	0.255702695	0.215063887	0.20658995	0.411502433	0.172194471	0.219782112	0.210270885	0.162049558	0.154230876	0.177574962	0.210270885	0.219782112	0.210270885	0.162049558	0.154230876	0.154230876	0.154230876	0.177574962	0.154230876	0.234635151	0.220185165	0.214768993	0.239250093	0.241786407	0.234635151	0.220185165	0.214768993	0.239250093	0.241786407	0.219200409	0.183488953	0.161266219	0.15114364	0.093443567	0.220185165	0.214768993	0.239250093	0.241786407	0.219200409	0.183488953	0.161266219	0.15114364	0.093443567	0.162049558	0.154230876	0.215063887	0.20658995	0.234635151	0.220185165	0.214768993	0.239250093	0.241786407	0.363246067	0.166541965	0.122653387	0.116284248	0.134098438	0.108355931	0.154230876	0.116284248	0.122653387	0.116284248	0.134098438	0.108355931	0.108355931	0.108355931	0.154230876	0.108355931	0.219200409	0.183488953	0.161266219	0.15114364	0.093443567	0.219200409	0.183488953	0.161266219	0.15114364	0.093443567	0.104746978	0.151188543	0.177574962	0.172194471	0.219782112	0.183488953	0.161266219	0.15114364	0.093443567	0.104746978	0.151188543	0.177574962	0.172194471	0.219782112	0.134098438	0.108355931	0.089578249
29003	29003	0.257389146	0.199828012	0.203876232	0.201260025	0.274114547	0.331173323	0.390614232	0.027701763	0.13867606	0.141655216	0.133502239	0.212618829	0.138407896	0.213613298	0.133502239	0.141655216	0.133502239	0.212618829	0.138407896	0.138407896	0.138407896	0.213613298	0.138407896	0.432897678	0.506682155	0.397315727	0.305778833	0.263405328	0.432897678	0.506682155	0.397315727	0.305778833	0.263405328	0.183783329	0.094472207	0.153903985	0.2318374	0.209181888	0.506682155	0.397315727	0.305778833	0.263405328	0.183783329	0.094472207	0.153903985	0.2318374	0.209181888	0.212618829	0.138407896	0.331173323	0.390614232	0.432897678	0.506682155	0.397315727	0.305778833	0.263405328	0.257389146	0.191722267	0.186800194	0.096856352	0.101445693	0.084464954	0.138407896	0.096856352	0.186800194	0.096856352	0.101445693	0.084464954	0.084464954	0.084464954	0.138407896	0.084464954	0.183783329	0.094472207	0.153903985	0.2318374	0.209181888	0.183783329	0.094472207	0.153903985	0.2318374	0.209181888	0.288319449	0.180570891	0.213613298	0.13867606	0.141655216	0.094472207	0.153903985	0.2318374	0.209181888	0.288319449	0.180570891	0.213613298	0.13867606	0.141655216	0.101445693	0.084464954	0.044547471
29005	29005	0.428658074	0.417618551	0.381286929	0.311193011	0.137939589	0.020204593	0.035548995	0.29347597	0.274696076	0.330213024	0.283031264	0.236819305	0.217793235	0.241263609	0.283031264	0.330213024	0.283031264	0.236819305	0.217793235	0.217793235	0.217793235	0.241263609	0.217793235	0.055016968	0.068393265	0.212601547	0.281852407	0.27720187	0.055016968	0.068393265	0.212601547	0.281852407	0.27720187	0.248738521	0.236714284	0.198968123	0.137696572	0.112736507	0.068393265	0.212601547	0.281852407	0.27720187	0.248738521	0.236714284	0.198968123	0.137696572	0.112736507	0.236819305	0.217793235	0.020204593	0.035548995	0.055016968	0.068393265	0.212601547	0.281852407	0.27720187	0.428658074	0.219662904	0.14972393	0.158887732	0.046171075	0.019461742	0.217793235	0.158887732	0.14972393	0.158887732	0.046171075	0.019461742	0.019461742	0.019461742	0.217793235	0.019461742	0.248738521	0.236714284	0.198968123	0.137696572	0.112736507	0.248738521	0.236714284	0.198968123	0.137696572	0.112736507	0.127562278	0.2120998	0.241263609	0.274696076	0.330213024	0.236714284	0.198968123	0.137696572	0.112736507	0.127562278	0.2120998	0.241263609	0.274696076	0.330213024	0.046171075	0.019461742	0.014402524
29007	29007	0.383700533	0.412180966	0.318310709	0.248532511	0.229400636	0.205466383	0.116492503	0.361687636	0.156296232	0.159863242	0.121446515	0.074133448	0.141467378	0.187891232	0.121446515	0.159863242	0.121446515	0.074133448	0.141467378	0.141467378	0.141467378	0.187891232	0.141467378	0.179395891	0.199052971	0.161356754	0.16912858	0.190570616	0.179395891	0.199052971	0.161356754	0.16912858	0.190570616	0.160898582	0.137113319	0.142420976	0.174822449	0.15583793	0.199052971	0.161356754	0.16912858	0.190570616	0.160898582	0.137113319	0.142420976	0.174822449	0.15583793	0.074133448	0.141467378	0.205466383	0.116492503	0.179395891	0.199052971	0.161356754	0.16912858	0.190570616	0.383700533	0.140574943	0.153110619	0.1641529	0.19677079	0.137674328	0.141467378	0.1641529	0.153110619	0.1641529	0.19677079	0.137674328	0.137674328	0.137674328	0.141467378	0.137674328	0.160898582	0.137113319	0.142420976	0.174822449	0.15583793	0.160898582	0.137113319	0.142420976	0.174822449	0.15583793	0.18922673	0.246658303	0.187891232	0.156296232	0.159863242	0.137113319	0.142420976	0.174822449	0.15583793	0.18922673	0.246658303	0.187891232	0.156296232	0.159863242	0.19677079	0.137674328	0.142040681
29009	29009	0.403612568	0.359670511	0.360773342	0.330792412	0.28557218	0.244693561	0.216679194	0.323184826	0.252347838	0.209917018	0.224060186	0.249818337	0.238826196	0.144447965	0.224060186	0.209917018	0.224060186	0.249818337	0.238826196	0.238826196	0.238826196	0.144447965	0.238826196	0.204864242	0.214319542	0.229048337	0.210252977	0.245926168	0.204864242	0.214319542	0.229048337	0.210252977	0.245926168	0.259606784	0.197835958	0.162996515	0.191260071	0.160457103	0.214319542	0.229048337	0.210252977	0.245926168	0.259606784	0.197835958	0.162996515	0.191260071	0.160457103	0.249818337	0.238826196	0.244693561	0.216679194	0.204864242	0.214319542	0.229048337	0.210252977	0.245926168	0.403612568	0.127107748	0.164308914	0.151588438	0.115195937	0.118965639	0.238826196	0.151588438	0.164308914	0.151588438	0.115195937	0.118965639	0.118965639	0.118965639	0.238826196	0.118965639	0.259606784	0.197835958	0.162996515	0.191260071	0.160457103	0.259606784	0.197835958	0.162996515	0.191260071	0.160457103	0.130405139	0.138508996	0.144447965	0.252347838	0.209917018	0.197835958	0.162996515	0.191260071	0.160457103	0.130405139	0.138508996	0.144447965	0.252347838	0.209917018	0.115195937	0.118965639	0.139847641
29011	29011	0.488607926	0.416180854	0.380129556	0.401556144	0.372959237	0.270953116	0.267199982	0.394655269	0.160823077	0.180864093	0.206087417	0.219244787	0.139135185	0.172068703	0.206087417	0.180864093	0.206087417	0.219244787	0.139135185	0.139135185	0.139135185	0.172068703	0.139135185	0.266123389	0.176848768	0.142024295	0.097379691	0.105913795	0.266123389	0.176848768	0.142024295	0.097379691	0.105913795	0.088109447	0.109563578	0.143917352	0.184244291	0.154233877	0.176848768	0.142024295	0.097379691	0.105913795	0.088109447	0.109563578	0.143917352	0.184244291	0.154233877	0.219244787	0.139135185	0.270953116	0.267199982	0.266123389	0.176848768	0.142024295	0.097379691	0.105913795	0.488607926	0.155940467	0.132113339	0.049102294	0.108741177	0.108785005	0.139135185	0.049102294	0.132113339	0.049102294	0.108741177	0.108785005	0.108785005	0.108785005	0.139135185	0.108785005	0.088109447	0.109563578	0.143917352	0.184244291	0.154233877	0.088109447	0.109563578	0.143917352	0.184244291	0.154233877	0.146699736	0.125267029	0.172068703	0.160823077	0.180864093	0.109563578	0.143917352	0.184244291	0.154233877	0.146699736	0.125267029	0.172068703	0.160823077	0.180864093	0.108741177	0.108785005	0.0910394
29013	29013	0.406858765	0.346110658	0.303980089	0.235792939	0.174471613	0.129826679	0.116841944	0.358736303	0.194277004	0.330176397	0.300062777	0.288898939	0.300546243	0.168233656	0.300062777	0.330176397	0.300062777	0.288898939	0.300546243	0.300546243	0.300546243	0.168233656	0.300546243	0.129681922	0.155262148	0.117040211	0.111795068	0.119834303	0.129681922	0.155262148	0.117040211	0.111795068	0.119834303	0.189560427	0.140082463	0.160851583	0.187163365	0.196599817	0.155262148	0.117040211	0.111795068	0.119834303	0.189560427	0.140082463	0.160851583	0.187163365	0.196599817	0.288898939	0.300546243	0.129826679	0.116841944	0.129681922	0.155262148	0.117040211	0.111795068	0.119834303	0.406858765	0.279427408	0.159850543	0.136258012	0.140441903	0.104890372	0.300546243	0.136258012	0.159850543	0.136258012	0.140441903	0.104890372	0.104890372	0.104890372	0.300546243	0.104890372	0.189560427	0.140082463	0.160851583	0.187163365	0.196599817	0.189560427	0.140082463	0.160851583	0.187163365	0.196599817	0.154209506	0.165890889	0.168233656	0.194277004	0.330176397	0.140082463	0.160851583	0.187163365	0.196599817	0.154209506	0.165890889	0.168233656	0.194277004	0.330176397	0.140441903	0.104890372	0.112693966
29015	29015	0.294512347	0.222288967	0.269771579	0.269442239	0.249134535	0.220348253	0.204934345	0.455866144	0.189210304	0.20495515	0.211702452	0.181927708	0.173609058	0.19001479	0.211702452	0.20495515	0.211702452	0.181927708	0.173609058	0.173609058	0.173609058	0.19001479	0.173609058	0.189438336	0.200276881	0.188993881	0.169702633	0.190798588	0.189438336	0.200276881	0.188993881	0.169702633	0.190798588	0.204002383	0.16642187	0.160355698	0.2158079	0.186889122	0.200276881	0.188993881	0.169702633	0.190798588	0.204002383	0.16642187	0.160355698	0.2158079	0.186889122	0.181927708	0.173609058	0.220348253	0.204934345	0.189438336	0.200276881	0.188993881	0.169702633	0.190798588	0.294512347	0.155234325	0.143921383	0.078890872	0.098058226	0.100643865	0.173609058	0.078890872	0.143921383	0.078890872	0.098058226	0.100643865	0.100643865	0.100643865	0.173609058	0.100643865	0.204002383	0.16642187	0.160355698	0.2158079	0.186889122	0.204002383	0.16642187	0.160355698	0.2158079	0.186889122	0.186029994	0.192263785	0.19001479	0.189210304	0.20495515	0.16642187	0.160355698	0.2158079	0.186889122	0.186029994	0.192263785	0.19001479	0.189210304	0.20495515	0.098058226	0.100643865	0.118299566
29017	29017	0.361161734	0.290918153	0.252373474	0.259638181	0.304224191	0.292847095	0.260857734	0.289109145	0.200255567	0.238637669	0.16877448	0.316197467	0.308447138	0.088633588	0.16877448	0.238637669	0.16877448	0.316197467	0.308447138	0.308447138	0.308447138	0.088633588	0.308447138	0.244909145	0.277536743	0.09913913	0.117411633	0.137341867	0.244909145	0.277536743	0.09913913	0.117411633	0.137341867	0.193363991	0.104831763	0.186042161	0.162204877	0.173481462	0.277536743	0.09913913	0.117411633	0.137341867	0.193363991	0.104831763	0.186042161	0.162204877	0.173481462	0.316197467	0.308447138	0.292847095	0.260857734	0.244909145	0.277536743	0.09913913	0.117411633	0.137341867	0.361161734	0.216571202	0.182255317	0.098036511	0.064326958	0.299112231	0.308447138	0.098036511	0.182255317	0.098036511	0.064326958	0.299112231	0.299112231	0.299112231	0.308447138	0.299112231	0.193363991	0.104831763	0.186042161	0.162204877	0.173481462	0.193363991	0.104831763	0.186042161	0.162204877	0.173481462	0.200377348	0.044289041	0.088633588	0.200255567	0.238637669	0.104831763	0.186042161	0.162204877	0.173481462	0.200377348	0.044289041	0.088633588	0.200255567	0.238637669	0.064326958	0.299112231	0.069860577
29019	29019	0.388870558	0.366177306	0.355482943	0.338372646	0.313397845	0.25250578	0.211862243	0.376452032	0.197693152	0.198833106	0.215632357	0.208017116	0.193678819	0.189737697	0.215632357	0.198833106	0.215632357	0.208017116	0.193678819	0.193678819	0.193678819	0.189737697	0.193678819	0.209272419	0.185277322	0.188460856	0.199668751	0.226165834	0.209272419	0.185277322	0.188460856	0.199668751	0.226165834	0.232414112	0.212485753	0.218535427	0.195206248	0.170148637	0.185277322	0.188460856	0.199668751	0.226165834	0.232414112	0.212485753	0.218535427	0.195206248	0.170148637	0.208017116	0.193678819	0.25250578	0.211862243	0.209272419	0.185277322	0.188460856	0.199668751	0.226165834	0.388870558	0.196496688	0.194742008	0.166089299	0.128969934	0.115729564	0.193678819	0.166089299	0.194742008	0.166089299	0.128969934	0.115729564	0.115729564	0.115729564	0.193678819	0.115729564	0.232414112	0.212485753	0.218535427	0.195206248	0.170148637	0.232414112	0.212485753	0.218535427	0.195206248	0.170148637	0.133450333	0.18175382	0.189737697	0.197693152	0.198833106	0.212485753	0.218535427	0.195206248	0.170148637	0.133450333	0.18175382	0.189737697	0.197693152	0.198833106	0.128969934	0.115729564	0.11086554
29021	29021	0.411597224	0.385528173	0.371101308	0.325611602	0.304144119	0.252162292	0.210651476	0.334969921	0.236720781	0.220131151	0.220389763	0.169425244	0.155576841	0.197476261	0.220389763	0.220131151	0.220389763	0.169425244	0.155576841	0.155576841	0.155576841	0.197476261	0.155576841	0.200720437	0.218190128	0.195892064	0.183400905	0.195647659	0.200720437	0.218190128	0.195892064	0.183400905	0.195647659	0.185903992	0.170655214	0.18931487	0.181359159	0.166338381	0.218190128	0.195892064	0.183400905	0.195647659	0.185903992	0.170655214	0.18931487	0.181359159	0.166338381	0.169425244	0.155576841	0.252162292	0.210651476	0.200720437	0.218190128	0.195892064	0.183400905	0.195647659	0.411597224	0.135097572	0.159570406	0.125834378	0.162614834	0.15724969	0.155576841	0.125834378	0.159570406	0.125834378	0.162614834	0.15724969	0.15724969	0.15724969	0.155576841	0.15724969	0.185903992	0.170655214	0.18931487	0.181359159	0.166338381	0.185903992	0.170655214	0.18931487	0.181359159	0.166338381	0.162614115	0.198333585	0.197476261	0.236720781	0.220131151	0.170655214	0.18931487	0.181359159	0.166338381	0.162614115	0.198333585	0.197476261	0.236720781	0.220131151	0.162614834	0.15724969	0.174791671
29023	29023	0.411485614	0.359141812	0.354651407	0.333921975	0.350402908	0.304763797	0.2913979	0.298092996	0.204841172	0.206651341	0.191926097	0.174169403	0.137481995	0.223353758	0.191926097	0.206651341	0.191926097	0.174169403	0.137481995	0.137481995	0.137481995	0.223353758	0.137481995	0.289396523	0.258060043	0.1977797	0.164902237	0.18163688	0.289396523	0.258060043	0.1977797	0.164902237	0.18163688	0.185462629	0.222353842	0.216159612	0.254904939	0.210033775	0.258060043	0.1977797	0.164902237	0.18163688	0.185462629	0.222353842	0.216159612	0.254904939	0.210033775	0.174169403	0.137481995	0.304763797	0.2913979	0.289396523	0.258060043	0.1977797	0.164902237	0.18163688	0.411485614	0.115672479	0.121011216	0.134015184	0.153951622	0.165729977	0.137481995	0.134015184	0.121011216	0.134015184	0.153951622	0.165729977	0.165729977	0.165729977	0.137481995	0.165729977	0.185462629	0.222353842	0.216159612	0.254904939	0.210033775	0.185462629	0.222353842	0.216159612	0.254904939	0.210033775	0.183537036	0.194283803	0.223353758	0.204841172	0.206651341	0.222353842	0.216159612	0.254904939	0.210033775	0.183537036	0.194283803	0.223353758	0.204841172	0.206651341	0.153951622	0.165729977	0.184721312
29025	29025	0.32457619	0.272005758	0.255173725	0.242837332	0.292108858	0.269883192	0.278766903	0.466323202	0.088283304	0.125078447	0.081137743	0.372152479	0.300287305	0.038757017	0.081137743	0.125078447	0.081137743	0.372152479	0.300287305	0.300287305	0.300287305	0.038757017	0.300287305	0.309697117	0.292564867	0.202322228	0.208137213	0.225771023	0.309697117	0.292564867	0.202322228	0.208137213	0.225771023	0.239229439	0.189260225	0.24924676	0.259878184	0.247312106	0.292564867	0.202322228	0.208137213	0.225771023	0.239229439	0.189260225	0.24924676	0.259878184	0.247312106	0.372152479	0.300287305	0.269883192	0.278766903	0.309697117	0.292564867	0.202322228	0.208137213	0.225771023	0.32457619	0.212430522	0.140528124	0.167527497	0.126646032	0.012702994	0.300287305	0.167527497	0.140528124	0.167527497	0.126646032	0.012702994	0.012702994	0.012702994	0.300287305	0.012702994	0.239229439	0.189260225	0.24924676	0.259878184	0.247312106	0.239229439	0.189260225	0.24924676	0.259878184	0.247312106	0.228716594	-0.019010967	0.038757017	0.088283304	0.125078447	0.189260225	0.24924676	0.259878184	0.247312106	0.228716594	-0.019010967	0.038757017	0.088283304	0.125078447	0.126646032	0.012702994	0.102209139
29027	29027	0.617043591	0.581472622	0.592123225	0.514356081	0.400711392	0.186240323	0.129830949	0.279300864	0.181355264	0.207049253	0.16965825	0.182818624	0.194482667	0.221082323	0.16965825	0.207049253	0.16965825	0.182818624	0.194482667	0.194482667	0.194482667	0.221082323	0.194482667	0.007015832	-0.076537376	-0.028905832	0.137510106	0.083791593	0.007015832	-0.076537376	-0.028905832	0.137510106	0.083791593	0.121930225	0.144656641	0.119599968	0.151520792	0.169073592	-0.076537376	-0.028905832	0.137510106	0.083791593	0.121930225	0.144656641	0.119599968	0.151520792	0.169073592	0.182818624	0.194482667	0.186240323	0.129830949	0.007015832	-0.076537376	-0.028905832	0.137510106	0.083791593	0.617043591	0.202845545	0.134868784	0.16424879	0.146810785	0.112766487	0.194482667	0.16424879	0.134868784	0.16424879	0.146810785	0.112766487	0.112766487	0.112766487	0.194482667	0.112766487	0.121930225	0.144656641	0.119599968	0.151520792	0.169073592	0.121930225	0.144656641	0.119599968	0.151520792	0.169073592	0.141089207	0.168343034	0.221082323	0.181355264	0.207049253	0.144656641	0.119599968	0.151520792	0.169073592	0.141089207	0.168343034	0.221082323	0.181355264	0.207049253	0.146810785	0.112766487	0.122668111
29029	29029	0.372706081	0.276536246	0.241925857	0.217013527	0.213702873	0.175367741	0.226570852	0.299861487	0.2439682	0.190022074	0.203757737	0.200828117	0.16131988	0.186835094	0.203757737	0.190022074	0.203757737	0.200828117	0.16131988	0.16131988	0.16131988	0.186835094	0.16131988	0.209859776	0.234500543	0.22062351	0.213547739	0.190253033	0.209859776	0.234500543	0.22062351	0.213547739	0.190253033	0.228896869	0.218452985	0.205021461	0.247085427	0.229516677	0.234500543	0.22062351	0.213547739	0.190253033	0.228896869	0.218452985	0.205021461	0.247085427	0.229516677	0.200828117	0.16131988	0.175367741	0.226570852	0.209859776	0.234500543	0.22062351	0.213547739	0.190253033	0.372706081	0.076728394	0.134560787	0.088834496	0.097809248	0.072158822	0.16131988	0.088834496	0.134560787	0.088834496	0.097809248	0.072158822	0.072158822	0.072158822	0.16131988	0.072158822	0.228896869	0.218452985	0.205021461	0.247085427	0.229516677	0.228896869	0.218452985	0.205021461	0.247085427	0.229516677	0.190328394	0.16324355	0.186835094	0.2439682	0.190022074	0.218452985	0.205021461	0.247085427	0.229516677	0.190328394	0.16324355	0.186835094	0.2439682	0.190022074	0.097809248	0.072158822	0.103553883
29031	29031	0.384326991	0.372229261	0.321599882	0.2825865	0.253386443	0.201796888	0.179587238	0.374158442	0.202746688	0.207702372	0.245102853	0.212697972	0.198761998	0.20420393	0.245102853	0.207702372	0.245102853	0.212697972	0.198761998	0.198761998	0.198761998	0.20420393	0.198761998	0.218391045	0.212847929	0.194443876	0.175980405	0.187732741	0.218391045	0.212847929	0.194443876	0.175980405	0.187732741	0.187923847	0.16296216	0.173049025	0.215664976	0.182823651	0.212847929	0.194443876	0.175980405	0.187732741	0.187923847	0.16296216	0.173049025	0.215664976	0.182823651	0.212697972	0.198761998	0.201796888	0.179587238	0.218391045	0.212847929	0.194443876	0.175980405	0.187732741	0.384326991	0.171817742	0.174839554	0.123155656	0.121051318	0.118419259	0.198761998	0.123155656	0.174839554	0.123155656	0.121051318	0.118419259	0.118419259	0.118419259	0.198761998	0.118419259	0.187923847	0.16296216	0.173049025	0.215664976	0.182823651	0.187923847	0.16296216	0.173049025	0.215664976	0.182823651	0.170208174	0.198963961	0.20420393	0.202746688	0.207702372	0.16296216	0.173049025	0.215664976	0.182823651	0.170208174	0.198963961	0.20420393	0.202746688	0.207702372	0.121051318	0.118419259	0.142182669
29033	29033	0.38537078	0.323151632	0.287219125	0.245025128	0.201099273	0.172998199	0.157261982	0.348258982	0.199577609	0.191778535	0.197074682	0.203688771	0.185064809	0.149717931	0.197074682	0.191778535	0.197074682	0.203688771	0.185064809	0.185064809	0.185064809	0.149717931	0.185064809	0.103334369	0.075509719	0.100424766	0.105024606	0.134787787	0.103334369	0.075509719	0.100424766	0.105024606	0.134787787	0.192237506	0.245331105	0.233826347	0.210453281	0.186962742	0.075509719	0.100424766	0.105024606	0.134787787	0.192237506	0.245331105	0.233826347	0.210453281	0.186962742	0.203688771	0.185064809	0.172998199	0.157261982	0.103334369	0.075509719	0.100424766	0.105024606	0.134787787	0.38537078	0.144271586	0.162104066	0.204048607	0.243817838	0.228019791	0.185064809	0.204048607	0.162104066	0.204048607	0.243817838	0.228019791	0.228019791	0.228019791	0.185064809	0.228019791	0.192237506	0.245331105	0.233826347	0.210453281	0.186962742	0.192237506	0.245331105	0.233826347	0.210453281	0.186962742	0.159763573	0.137331599	0.149717931	0.199577609	0.191778535	0.245331105	0.233826347	0.210453281	0.186962742	0.159763573	0.137331599	0.149717931	0.199577609	0.191778535	0.243817838	0.228019791	0.220148142
29035	29035	0.204702611	0.214593258	0.174625846	0.169910658	0.22743466	0.234992842	0.244559068	0.273581782	0.204300579	0.270538041	0.201780346	0.190605152	0.137651324	0.199817546	0.201780346	0.270538041	0.201780346	0.190605152	0.137651324	0.137651324	0.137651324	0.199817546	0.137651324	0.321628333	0.243944897	0.185718253	0.127224042	0.184149646	0.321628333	0.243944897	0.185718253	0.127224042	0.184149646	0.22624546	0.295176604	0.265350691	0.28422806	0.197137944	0.243944897	0.185718253	0.127224042	0.184149646	0.22624546	0.295176604	0.265350691	0.28422806	0.197137944	0.190605152	0.137651324	0.234992842	0.244559068	0.321628333	0.243944897	0.185718253	0.127224042	0.184149646	0.204702611	0.103775923	0.077195749	0.083404343	0.129168947	0.126811717	0.137651324	0.083404343	0.077195749	0.083404343	0.129168947	0.126811717	0.126811717	0.126811717	0.137651324	0.126811717	0.22624546	0.295176604	0.265350691	0.28422806	0.197137944	0.22624546	0.295176604	0.265350691	0.28422806	0.197137944	0.139088844	0.127175276	0.199817546	0.204300579	0.270538041	0.295176604	0.265350691	0.28422806	0.197137944	0.139088844	0.127175276	0.199817546	0.204300579	0.270538041	0.129168947	0.126811717	0.118070618
29037	29037	0.078367955	0.081544416	0.024581459	0.098332606	0.179199198	0.148704437	0.140649653	0.407820297	0.200980967	0.212737988	0.235915247	0.194562913	0.176835314	0.204183385	0.235915247	0.212737988	0.235915247	0.194562913	0.176835314	0.176835314	0.176835314	0.204183385	0.176835314	0.247508677	0.266718635	0.230430572	0.218056696	0.203126838	0.247508677	0.266718635	0.230430572	0.218056696	0.203126838	0.202925149	0.245976216	0.253814031	0.269919141	0.2519163	0.266718635	0.230430572	0.218056696	0.203126838	0.202925149	0.245976216	0.253814031	0.269919141	0.2519163	0.194562913	0.176835314	0.148704437	0.140649653	0.247508677	0.266718635	0.230430572	0.218056696	0.203126838	0.078367955	0.187413687	0.167627034	0.111754119	0.113585759	0.082021922	0.176835314	0.111754119	0.167627034	0.111754119	0.113585759	0.082021922	0.082021922	0.082021922	0.176835314	0.082021922	0.202925149	0.245976216	0.253814031	0.269919141	0.2519163	0.202925149	0.245976216	0.253814031	0.269919141	0.2519163	0.192401117	0.19211963	0.204183385	0.200980967	0.212737988	0.245976216	0.253814031	0.269919141	0.2519163	0.192401117	0.19211963	0.204183385	0.200980967	0.212737988	0.113585759	0.082021922	0.079440708
29039	29039	0.350929418	0.372376167	0.301253871	0.220044169	0.205571881	0.187523499	0.145322171	0.313067933	0.122954344	0.186866657	0.2163972	0.254278709	0.265008102	0.064240912	0.2163972	0.186866657	0.2163972	0.254278709	0.265008102	0.265008102	0.265008102	0.064240912	0.265008102	0.207183169	0.273720361	0.235920135	0.248901531	0.243849675	0.207183169	0.273720361	0.235920135	0.248901531	0.243849675	0.216840878	0.178807497	0.19835377	0.193587067	0.198714083	0.273720361	0.235920135	0.248901531	0.243849675	0.216840878	0.178807497	0.19835377	0.193587067	0.198714083	0.254278709	0.265008102	0.187523499	0.145322171	0.207183169	0.273720361	0.235920135	0.248901531	0.243849675	0.350929418	0.213007104	0.136272066	0.116554598	0.13136404	0.098481137	0.265008102	0.116554598	0.136272066	0.116554598	0.13136404	0.098481137	0.098481137	0.098481137	0.265008102	0.098481137	0.216840878	0.178807497	0.19835377	0.193587067	0.198714083	0.216840878	0.178807497	0.19835377	0.193587067	0.198714083	0.152217231	0.110643269	0.064240912	0.122954344	0.186866657	0.178807497	0.19835377	0.193587067	0.198714083	0.152217231	0.110643269	0.064240912	0.122954344	0.186866657	0.13136404	0.098481137	0.095039044
29041	29041	0.367151274	0.276356266	0.195498066	0.214599001	0.1077155	0.11801503	0.098109662	0.273494894	0.126700063	0.242701308	0.207120902	0.253236986	0.27088092	0.170699238	0.207120902	0.242701308	0.207120902	0.253236986	0.27088092	0.27088092	0.27088092	0.170699238	0.27088092	0.014517692	0.03790733	0.108726226	0.150081002	0.225402872	0.014517692	0.03790733	0.108726226	0.150081002	0.225402872	0.269737316	0.229267321	0.145890368	0.17288676	0.132804288	0.03790733	0.108726226	0.150081002	0.225402872	0.269737316	0.229267321	0.145890368	0.17288676	0.132804288	0.253236986	0.27088092	0.11801503	0.098109662	0.014517692	0.03790733	0.108726226	0.150081002	0.225402872	0.367151274	0.272047079	0.177703235	0.24264352	0.228688188	0.068894778	0.27088092	0.24264352	0.177703235	0.24264352	0.228688188	0.068894778	0.068894778	0.068894778	0.27088092	0.068894778	0.269737316	0.229267321	0.145890368	0.17288676	0.132804288	0.269737316	0.229267321	0.145890368	0.17288676	0.132804288	0.14113493	0.11447982	0.170699238	0.126700063	0.242701308	0.229267321	0.145890368	0.17288676	0.132804288	0.14113493	0.11447982	0.170699238	0.126700063	0.242701308	0.228688188	0.068894778	0.098309552
