cofip_sub	cofip_nbr	gt80_percapinc_lag	gt81_percapinc_lag	gt82_percapinc_lag	gt83_percapinc_lag	gt84_percapinc_lag	gt85_percapinc_lag	gt86_percapinc_lag	ft75_percapinc_lag	sb00_percapinc_lag	sb01_percapinc_lag	sb02_percapinc_lag	sb03_percapinc_lag	sb04_percapinc_lag	ne99_percapinc_lag	ne02_percapinc_lag	bh01_percapinc_lag	bh02_percapinc_lag	bh03_percapinc_lag	bh04_percapinc_lag	frng04_percapinc_lag	frsg04_percapinc_lag	PRI99_percapinc_lag	PRI04_percapinc_lag	CEDp87_percapinc_lag	CEDp88_percapinc_lag	CEDp89_percapinc_lag	CEDp90_percapinc_lag	CEDp91_percapinc_lag	CEDc87_percapinc_lag	CEDc88_percapinc_lag	CEDc89_percapinc_lag	CEDc90_percapinc_lag	CEDc91_percapinc_lag	CEDc92_percapinc_lag	CEDc93_percapinc_lag	CEDc94_percapinc_lag	CEDc95_percapinc_lag	CEDc96_percapinc_lag	CEDpi88_percapinc_lag	CEDpi89_percapinc_lag	CEDpi90_percapinc_lag	CEDpi91_percapinc_lag	CEDpi92_percapinc_lag	CEDpi93_percapinc_lag	CEDpi94_percapinc_lag	CEDpi95_percapinc_lag	CEDpi96_percapinc_lag	TF03_percapinc_lag	TF04_percapinc_lag	gt80_percapinc_lead	gt81_percapinc_lead	gt82_percapinc_lead	gt83_percapinc_lead	gt84_percapinc_lead	gt85_percapinc_lead	gt86_percapinc_lead	ft75_percapinc_lead	sb00_percapinc_lead	sb01_percapinc_lead	sb02_percapinc_lead	sb03_percapinc_lead	sb04_percapinc_lead	ne99_percapinc_lead	ne02_percapinc_lead	bh01_percapinc_lead	bh02_percapinc_lead	bh03_percapinc_lead	bh04_percapinc_lead	frng04_percapinc_lead	frsg04_percapinc_lead	PRI99_percapinc_lead	PRI04_percapinc_lead	CEDp87_percapinc_lead	CEDp88_percapinc_lead	CEDp89_percapinc_lead	CEDp90_percapinc_lead	CEDp91_percapinc_lead	CEDc87_percapinc_lead	CEDc88_percapinc_lead	CEDc89_percapinc_lead	CEDc90_percapinc_lead	CEDc91_percapinc_lead	CEDc92_percapinc_lead	CEDc93_percapinc_lead	CEDc94_percapinc_lead	CEDc95_percapinc_lead	CEDc96_percapinc_lead	CEDpi88_percapinc_lead	CEDpi89_percapinc_lead	CEDpi90_percapinc_lead	CEDpi91_percapinc_lead	CEDpi92_percapinc_lead	CEDpi93_percapinc_lead	CEDpi94_percapinc_lead	CEDpi95_percapinc_lead	CEDpi96_percapinc_lead	TF03_percapinc_lead	TF04_percapinc_lead	outofsample_percapinc_lead
28003	28003	0.535764341	0.511849899	0.44542342	0.36611246	0.307796814	0.310594332	0.257723006	0.461823147	0.181283653	0.194948765	0.15511825	0.134719128	0.160532665	0.164862295	0.15511825	0.194948765	0.15511825	0.134719128	0.160532665	0.160532665	0.160532665	0.164862295	0.160532665	0.260553848	0.288025067	0.286157988	0.285111571	0.261641001	0.260553848	0.288025067	0.286157988	0.285111571	0.261641001	0.298099305	0.282460128	0.262543326	0.234973378	0.229220206	0.288025067	0.286157988	0.285111571	0.261641001	0.298099305	0.282460128	0.262543326	0.234973378	0.229220206	0.134719128	0.160532665	0.310594332	0.257723006	0.260553848	0.288025067	0.286157988	0.285111571	0.261641001	0.535764341	0.165497515	0.146525221	0.18105242	0.222863426	0.158967639	0.160532665	0.18105242	0.146525221	0.18105242	0.222863426	0.158967639	0.158967639	0.158967639	0.160532665	0.158967639	0.298099305	0.282460128	0.262543326	0.234973378	0.229220206	0.298099305	0.282460128	0.262543326	0.234973378	0.229220206	0.196237081	0.190731999	0.164862295	0.181283653	0.194948765	0.282460128	0.262543326	0.234973378	0.229220206	0.196237081	0.190731999	0.164862295	0.181283653	0.194948765	0.222863426	0.158967639	0.123656265
28005	28005	0.510950149	0.495419195	0.488683722	0.408027087	0.311253155	0.317400438	0.186786957	0.483796951	0.310210761	0.31648937	0.289336664	0.220987497	0.25821994	0.288644768	0.289336664	0.31648937	0.289336664	0.220987497	0.25821994	0.25821994	0.25821994	0.288644768	0.25821994	0.171682305	0.193075288	0.211369968	0.244187895	0.323541278	0.171682305	0.193075288	0.211369968	0.244187895	0.323541278	0.366276644	0.355383628	0.359465115	0.33577201	0.350446633	0.193075288	0.211369968	0.244187895	0.323541278	0.366276644	0.355383628	0.359465115	0.33577201	0.350446633	0.220987497	0.25821994	0.317400438	0.186786957	0.171682305	0.193075288	0.211369968	0.244187895	0.323541278	0.510950149	0.23650925	0.173472509	0.217990273	0.292248884	0.209156655	0.25821994	0.217990273	0.173472509	0.217990273	0.292248884	0.209156655	0.209156655	0.209156655	0.25821994	0.209156655	0.366276644	0.355383628	0.359465115	0.33577201	0.350446633	0.366276644	0.355383628	0.359465115	0.33577201	0.350446633	0.331027432	0.340242176	0.288644768	0.310210761	0.31648937	0.355383628	0.359465115	0.33577201	0.350446633	0.331027432	0.340242176	0.288644768	0.310210761	0.31648937	0.292248884	0.209156655	0.191315804
28007	28007	0.481167154	0.44420333	0.369220219	0.373524182	0.361397283	0.334382008	0.274512054	0.479508114	0.211505617	0.238401178	0.357196984	0.259192871	0.211070734	0.202010124	0.357196984	0.238401178	0.357196984	0.259192871	0.211070734	0.211070734	0.211070734	0.202010124	0.211070734	0.281987467	0.294552772	0.304451862	0.329634328	0.343658952	0.281987467	0.294552772	0.304451862	0.329634328	0.343658952	0.341066844	0.313548161	0.295978501	0.264002808	0.262000434	0.294552772	0.304451862	0.329634328	0.343658952	0.341066844	0.313548161	0.295978501	0.264002808	0.262000434	0.259192871	0.211070734	0.334382008	0.274512054	0.281987467	0.294552772	0.304451862	0.329634328	0.343658952	0.481167154	0.206469481	0.167345477	0.051429735	0.172629	0.160960296	0.211070734	0.051429735	0.167345477	0.051429735	0.172629	0.160960296	0.160960296	0.160960296	0.211070734	0.160960296	0.341066844	0.313548161	0.295978501	0.264002808	0.262000434	0.341066844	0.313548161	0.295978501	0.264002808	0.262000434	0.242037501	0.256501932	0.202010124	0.211505617	0.238401178	0.313548161	0.295978501	0.264002808	0.262000434	0.242037501	0.256501932	0.202010124	0.211505617	0.238401178	0.172629	0.160960296	0.136724884
28009	28009	0.476278863	0.431183321	0.45779852	0.390872732	0.357167154	0.311786007	0.20464838	0.516115369	0.206465058	0.223606511	0.161246995	0.171204329	0.166295248	0.20441943	0.161246995	0.223606511	0.161246995	0.171204329	0.166295248	0.166295248	0.166295248	0.20441943	0.166295248	0.233289427	0.221694726	0.207978801	0.208644813	0.249799623	0.233289427	0.221694726	0.207978801	0.208644813	0.249799623	0.266357735	0.308472842	0.268150042	0.305655531	0.292948987	0.221694726	0.207978801	0.208644813	0.249799623	0.266357735	0.308472842	0.268150042	0.305655531	0.292948987	0.171204329	0.166295248	0.311786007	0.20464838	0.233289427	0.221694726	0.207978801	0.208644813	0.249799623	0.476278863	0.154550658	0.092896637	0.137504813	0.149559315	0.132543914	0.166295248	0.137504813	0.092896637	0.137504813	0.149559315	0.132543914	0.132543914	0.132543914	0.166295248	0.132543914	0.266357735	0.308472842	0.268150042	0.305655531	0.292948987	0.266357735	0.308472842	0.268150042	0.305655531	0.292948987	0.268690153	0.226580518	0.20441943	0.206465058	0.223606511	0.308472842	0.268150042	0.305655531	0.292948987	0.268690153	0.226580518	0.20441943	0.206465058	0.223606511	0.149559315	0.132543914	0.136784358
28011	28011	0.444995222	0.420219808	0.376608875	0.338314423	0.318666534	0.423644187	0.27465045	0.51354238	0.173628073	0.25678044	0.150475995	0.216729252	0.274637569	0.169800638	0.150475995	0.25678044	0.150475995	0.216729252	0.274637569	0.274637569	0.274637569	0.169800638	0.274637569	0.302396876	0.390058297	0.30880095	0.262554448	0.424869005	0.302396876	0.390058297	0.30880095	0.262554448	0.424869005	0.360807497	0.267554036	0.317894134	0.288089487	0.224605857	0.390058297	0.30880095	0.262554448	0.424869005	0.360807497	0.267554036	0.317894134	0.288089487	0.224605857	0.216729252	0.274637569	0.423644187	0.27465045	0.302396876	0.390058297	0.30880095	0.262554448	0.424869005	0.444995222	0.28977712	0.19738613	0.357059708	0.319062283	0.262053625	0.274637569	0.357059708	0.19738613	0.357059708	0.319062283	0.262053625	0.262053625	0.262053625	0.274637569	0.262053625	0.360807497	0.267554036	0.317894134	0.288089487	0.224605857	0.360807497	0.267554036	0.317894134	0.288089487	0.224605857	0.220175963	0.249226921	0.169800638	0.173628073	0.25678044	0.267554036	0.317894134	0.288089487	0.224605857	0.220175963	0.249226921	0.169800638	0.173628073	0.25678044	0.319062283	0.262053625	0.262827411
28013	28013	0.560176193	0.456047418	0.437066856	0.395695603	0.381968377	0.370082335	0.288582568	0.385591462	0.210946696	0.199854892	0.143252278	0.147116487	0.145806088	0.231108542	0.143252278	0.199854892	0.143252278	0.147116487	0.145806088	0.145806088	0.145806088	0.231108542	0.145806088	0.301853674	0.332620258	0.278108259	0.298281728	0.282295177	0.301853674	0.332620258	0.278108259	0.298281728	0.282295177	0.321883611	0.312790028	0.316644742	0.314961641	0.376049957	0.332620258	0.278108259	0.298281728	0.282295177	0.321883611	0.312790028	0.316644742	0.314961641	0.376049957	0.147116487	0.145806088	0.370082335	0.288582568	0.301853674	0.332620258	0.278108259	0.298281728	0.282295177	0.560176193	0.174019128	0.06727433	0.160094734	0.125417564	0.058211021	0.145806088	0.160094734	0.06727433	0.160094734	0.125417564	0.058211021	0.058211021	0.058211021	0.145806088	0.058211021	0.321883611	0.312790028	0.316644742	0.314961641	0.376049957	0.321883611	0.312790028	0.316644742	0.314961641	0.376049957	0.295283204	0.268213155	0.231108542	0.210946696	0.199854892	0.312790028	0.316644742	0.314961641	0.376049957	0.295283204	0.268213155	0.231108542	0.210946696	0.199854892	0.125417564	0.058211021	0.118299698
28015	28015	0.411850826	0.445532926	0.518148531	0.440480154	0.424544907	0.461105683	0.255233339	0.411891865	0.195566355	0.215446658	0.15731732	0.150156772	0.176247256	0.259737832	0.15731732	0.215446658	0.15731732	0.150156772	0.176247256	0.176247256	0.176247256	0.259737832	0.176247256	0.279218493	0.370204271	0.332178491	0.379714939	0.451640058	0.279218493	0.370204271	0.332178491	0.379714939	0.451640058	0.41264971	0.380650488	0.344815926	0.339188139	0.361786963	0.370204271	0.332178491	0.379714939	0.451640058	0.41264971	0.380650488	0.344815926	0.339188139	0.361786963	0.150156772	0.176247256	0.461105683	0.255233339	0.279218493	0.370204271	0.332178491	0.379714939	0.451640058	0.411850826	0.276155383	0.221912352	0.328979437	0.334169259	0.290961574	0.176247256	0.328979437	0.221912352	0.328979437	0.334169259	0.290961574	0.290961574	0.290961574	0.176247256	0.290961574	0.41264971	0.380650488	0.344815926	0.339188139	0.361786963	0.41264971	0.380650488	0.344815926	0.339188139	0.361786963	0.321981481	0.305094734	0.259737832	0.195566355	0.215446658	0.380650488	0.344815926	0.339188139	0.361786963	0.321981481	0.305094734	0.259737832	0.195566355	0.215446658	0.334169259	0.290961574	0.254229988
28017	28017	0.504657774	0.453929546	0.412458144	0.421398677	0.383620738	0.429593671	0.284987226	0.397005843	0.193511553	0.205502026	0.173449372	0.185150834	0.198304859	0.167582249	0.173449372	0.205502026	0.173449372	0.185150834	0.198304859	0.198304859	0.198304859	0.167582249	0.198304859	0.313642096	0.339925235	0.292637414	0.250442866	0.310481533	0.313642096	0.339925235	0.292637414	0.250442866	0.310481533	0.296481749	0.222178628	0.2200713	0.211128405	0.20686306	0.339925235	0.292637414	0.250442866	0.310481533	0.296481749	0.222178628	0.2200713	0.211128405	0.20686306	0.185150834	0.198304859	0.429593671	0.284987226	0.313642096	0.339925235	0.292637414	0.250442866	0.310481533	0.504657774	0.215375857	0.190798947	0.249426582	0.244922018	0.197045433	0.198304859	0.249426582	0.190798947	0.249426582	0.244922018	0.197045433	0.197045433	0.197045433	0.198304859	0.197045433	0.296481749	0.222178628	0.2200713	0.211128405	0.20686306	0.296481749	0.222178628	0.2200713	0.211128405	0.20686306	0.167899405	0.181379561	0.167582249	0.193511553	0.205502026	0.222178628	0.2200713	0.211128405	0.20686306	0.167899405	0.181379561	0.167582249	0.193511553	0.205502026	0.244922018	0.197045433	0.191757186
28019	28019	0.475007084	0.534698388	0.473941303	0.433841905	0.403231469	0.357560628	0.243035009	0.470178114	0.20838073	0.304996341	0.255547926	0.285673545	0.319071704	0.158262862	0.255547926	0.304996341	0.255547926	0.285673545	0.319071704	0.319071704	0.319071704	0.158262862	0.319071704	0.242901377	0.224019245	0.233162197	0.258162475	0.242893326	0.242901377	0.224019245	0.233162197	0.258162475	0.242893326	0.284451052	0.219658833	0.188107169	0.163236726	0.166891443	0.224019245	0.233162197	0.258162475	0.242893326	0.284451052	0.219658833	0.188107169	0.163236726	0.166891443	0.285673545	0.319071704	0.357560628	0.243035009	0.242901377	0.224019245	0.233162197	0.258162475	0.242893326	0.475007084	0.309786561	0.220971059	0.312940916	0.3075416	0.211148055	0.319071704	0.312940916	0.220971059	0.312940916	0.3075416	0.211148055	0.211148055	0.211148055	0.319071704	0.211148055	0.284451052	0.219658833	0.188107169	0.163236726	0.166891443	0.284451052	0.219658833	0.188107169	0.163236726	0.166891443	0.14088696	0.180218825	0.158262862	0.20838073	0.304996341	0.219658833	0.188107169	0.163236726	0.166891443	0.14088696	0.180218825	0.158262862	0.20838073	0.304996341	0.3075416	0.211148055	0.199731194
28021	28021	0.565451276	0.487402753	0.47291816	0.376295604	0.193656327	0.31825491	0.209163235	0.466545223	0.158747698	0.200784292	0.214568277	0.202332662	0.19188895	0.19557819	0.214568277	0.200784292	0.214568277	0.202332662	0.19188895	0.19188895	0.19188895	0.19557819	0.19188895	0.105461738	0.151309845	0.184339595	0.126018295	0.131367506	0.105461738	0.151309845	0.184339595	0.126018295	0.131367506	0.25492641	0.251612589	0.27657941	0.284622202	0.30538165	0.151309845	0.184339595	0.126018295	0.131367506	0.25492641	0.251612589	0.27657941	0.284622202	0.30538165	0.202332662	0.19188895	0.31825491	0.209163235	0.105461738	0.151309845	0.184339595	0.126018295	0.131367506	0.565451276	0.262665917	0.23793529	0.301718101	0.333825734	0.278641112	0.19188895	0.301718101	0.23793529	0.301718101	0.333825734	0.278641112	0.278641112	0.278641112	0.19188895	0.278641112	0.25492641	0.251612589	0.27657941	0.284622202	0.30538165	0.25492641	0.251612589	0.27657941	0.284622202	0.30538165	0.200149108	0.204744946	0.19557819	0.158747698	0.200784292	0.251612589	0.27657941	0.284622202	0.30538165	0.200149108	0.204744946	0.19557819	0.158747698	0.200784292	0.333825734	0.278641112	0.285020933
28023	28023	0.575583656	0.553194562	0.465239751	0.411793065	0.377231815	0.324746827	0.249012194	0.5403484	0.203240816	0.230466066	0.210492434	0.138204316	0.157001245	0.219195889	0.210492434	0.230466066	0.210492434	0.138204316	0.157001245	0.157001245	0.157001245	0.219195889	0.157001245	0.273780368	0.254292193	0.265779985	0.249286848	0.276750654	0.273780368	0.254292193	0.265779985	0.249286848	0.276750654	0.258110336	0.237049862	0.19126262	0.224512009	0.216135336	0.254292193	0.265779985	0.249286848	0.276750654	0.258110336	0.237049862	0.19126262	0.224512009	0.216135336	0.138204316	0.157001245	0.324746827	0.249012194	0.273780368	0.254292193	0.265779985	0.249286848	0.276750654	0.575583656	0.188524033	0.151689195	0.197825743	0.285128458	0.242684916	0.157001245	0.197825743	0.151689195	0.197825743	0.285128458	0.242684916	0.242684916	0.242684916	0.157001245	0.242684916	0.258110336	0.237049862	0.19126262	0.224512009	0.216135336	0.258110336	0.237049862	0.19126262	0.224512009	0.216135336	0.232425627	0.236030269	0.219195889	0.203240816	0.230466066	0.237049862	0.19126262	0.224512009	0.216135336	0.232425627	0.236030269	0.219195889	0.203240816	0.230466066	0.285128458	0.242684916	0.164063556
28025	28025	0.512576281	0.467620354	0.430614218	0.412743296	0.30545649	0.312301548	0.227256556	0.437641852	0.250620458	0.262075598	0.199049644	0.166472508	0.211971417	0.249017944	0.199049644	0.262075598	0.199049644	0.166472508	0.211971417	0.211971417	0.211971417	0.249017944	0.211971417	0.281502523	0.313199749	0.336555386	0.321073346	0.355788831	0.281502523	0.313199749	0.336555386	0.321073346	0.355788831	0.313796102	0.259837407	0.221962177	0.212165158	0.223536996	0.313199749	0.336555386	0.321073346	0.355788831	0.313796102	0.259837407	0.221962177	0.212165158	0.223536996	0.166472508	0.211971417	0.312301548	0.227256556	0.281502523	0.313199749	0.336555386	0.321073346	0.355788831	0.512576281	0.246739523	0.243434543	0.250361489	0.244214358	0.118296227	0.211971417	0.250361489	0.243434543	0.250361489	0.244214358	0.118296227	0.118296227	0.118296227	0.211971417	0.118296227	0.313796102	0.259837407	0.221962177	0.212165158	0.223536996	0.313796102	0.259837407	0.221962177	0.212165158	0.223536996	0.213292241	0.265295385	0.249017944	0.250620458	0.262075598	0.259837407	0.221962177	0.212165158	0.223536996	0.213292241	0.265295385	0.249017944	0.250620458	0.262075598	0.244214358	0.118296227	0.085307182
28027	28027	0.50680103	0.504461509	0.418750069	0.404249302	0.358978115	0.345123564	0.190829806	0.534017758	0.236776065	0.27132713	0.170154449	0.267843129	0.245081362	0.151179533	0.170154449	0.27132713	0.170154449	0.267843129	0.245081362	0.245081362	0.245081362	0.151179533	0.245081362	0.319833122	0.368379628	0.318002331	0.343955026	0.443675413	0.319833122	0.368379628	0.318002331	0.343955026	0.443675413	0.352957851	0.284638073	0.366266713	0.279641681	0.276935059	0.368379628	0.318002331	0.343955026	0.443675413	0.352957851	0.284638073	0.366266713	0.279641681	0.276935059	0.267843129	0.245081362	0.345123564	0.190829806	0.319833122	0.368379628	0.318002331	0.343955026	0.443675413	0.50680103	0.26323454	0.180252725	0.282817611	0.224691435	0.192116034	0.245081362	0.282817611	0.180252725	0.282817611	0.224691435	0.192116034	0.192116034	0.192116034	0.245081362	0.192116034	0.352957851	0.284638073	0.366266713	0.279641681	0.276935059	0.352957851	0.284638073	0.366266713	0.279641681	0.276935059	0.257226598	0.245764607	0.151179533	0.236776065	0.27132713	0.284638073	0.366266713	0.279641681	0.276935059	0.257226598	0.245764607	0.151179533	0.236776065	0.27132713	0.224691435	0.192116034	0.158186782
28029	28029	0.56359827	0.572641685	0.520016823	0.430104179	0.337480363	0.304979929	0.218851272	0.526307988	0.187826233	0.209899044	0.176789069	0.164804939	0.183812951	0.216404646	0.176789069	0.209899044	0.176789069	0.164804939	0.183812951	0.183812951	0.183812951	0.216404646	0.183812951	0.178460679	0.191388153	0.218956869	0.210382289	0.221501365	0.178460679	0.191388153	0.218956869	0.210382289	0.221501365	0.292590265	0.290678971	0.273089443	0.296168419	0.303534572	0.191388153	0.218956869	0.210382289	0.221501365	0.292590265	0.290678971	0.273089443	0.296168419	0.303534572	0.164804939	0.183812951	0.304979929	0.218851272	0.178460679	0.191388153	0.218956869	0.210382289	0.221501365	0.56359827	0.203486521	0.16067854	0.177678687	0.213375949	0.172946699	0.183812951	0.177678687	0.16067854	0.177678687	0.213375949	0.172946699	0.172946699	0.172946699	0.183812951	0.172946699	0.292590265	0.290678971	0.273089443	0.296168419	0.303534572	0.292590265	0.290678971	0.273089443	0.296168419	0.303534572	0.278352855	0.267235602	0.216404646	0.187826233	0.209899044	0.290678971	0.273089443	0.296168419	0.303534572	0.278352855	0.267235602	0.216404646	0.187826233	0.209899044	0.213375949	0.172946699	0.13953563
28031	28031	0.442525993	0.45317556	0.431595129	0.360462904	0.374205684	0.363236874	0.294338062	0.512985452	0.19904634	0.273762108	0.211383997	0.180921851	0.259708529	0.23985426	0.211383997	0.273762108	0.211383997	0.180921851	0.259708529	0.259708529	0.259708529	0.23985426	0.259708529	0.287198828	0.299493094	0.294304613	0.267817395	0.30125727	0.287198828	0.299493094	0.294304613	0.267817395	0.30125727	0.31903157	0.295037365	0.25492557	0.278910188	0.281600386	0.299493094	0.294304613	0.267817395	0.30125727	0.31903157	0.295037365	0.25492557	0.278910188	0.281600386	0.180921851	0.259708529	0.363236874	0.294338062	0.287198828	0.299493094	0.294304613	0.267817395	0.30125727	0.442525993	0.318313437	0.152487673	0.244129898	0.302326221	0.214176575	0.259708529	0.244129898	0.152487673	0.244129898	0.302326221	0.214176575	0.214176575	0.214176575	0.259708529	0.214176575	0.31903157	0.295037365	0.25492557	0.278910188	0.281600386	0.31903157	0.295037365	0.25492557	0.278910188	0.281600386	0.253519084	0.277005779	0.23985426	0.19904634	0.273762108	0.295037365	0.25492557	0.278910188	0.281600386	0.253519084	0.277005779	0.23985426	0.19904634	0.273762108	0.302326221	0.214176575	0.140078196
28033	28033	0.621408777	0.593302833	0.515550644	0.432835807	0.436332557	0.404192944	0.38220311	0.435761924	0.225283549	0.246986304	0.24471646	0.187243411	0.172618566	0.214417657	0.24471646	0.246986304	0.24471646	0.187243411	0.172618566	0.172618566	0.172618566	0.214417657	0.172618566	0.372018825	0.361365815	0.299678789	0.266352701	0.226133046	0.372018825	0.361365815	0.299678789	0.266352701	0.226133046	0.236769738	0.239583159	0.24657808	0.264822965	0.280288764	0.361365815	0.299678789	0.266352701	0.226133046	0.236769738	0.239583159	0.24657808	0.264822965	0.280288764	0.187243411	0.172618566	0.404192944	0.38220311	0.372018825	0.361365815	0.299678789	0.266352701	0.226133046	0.621408777	0.161278476	0.10510454	0.103914581	0.0992027	0.042703301	0.172618566	0.103914581	0.10510454	0.103914581	0.0992027	0.042703301	0.042703301	0.042703301	0.172618566	0.042703301	0.236769738	0.239583159	0.24657808	0.264822965	0.280288764	0.236769738	0.239583159	0.24657808	0.264822965	0.280288764	0.264433363	0.263716751	0.214417657	0.225283549	0.246986304	0.239583159	0.24657808	0.264822965	0.280288764	0.264433363	0.263716751	0.214417657	0.225283549	0.246986304	0.0992027	0.042703301	0.016014465
28035	28035	0.48035482	0.463533732	0.412643191	0.367737667	0.348279723	0.316655693	0.275789885	0.450443648	0.267515421	0.313637994	0.299345164	0.22162209	0.221258501	0.261685751	0.299345164	0.313637994	0.299345164	0.22162209	0.221258501	0.221258501	0.221258501	0.261685751	0.221258501	0.302243976	0.309195681	0.324798862	0.310188724	0.241354476	0.302243976	0.309195681	0.324798862	0.310188724	0.241354476	0.245052329	0.244937364	0.227593328	0.233057075	0.290682103	0.309195681	0.324798862	0.310188724	0.241354476	0.245052329	0.244937364	0.227593328	0.233057075	0.290682103	0.22162209	0.221258501	0.316655693	0.275789885	0.302243976	0.309195681	0.324798862	0.310188724	0.241354476	0.48035482	0.201788611	0.166354857	0.123707084	0.172341508	0.119186795	0.221258501	0.123707084	0.166354857	0.123707084	0.172341508	0.119186795	0.119186795	0.119186795	0.221258501	0.119186795	0.245052329	0.244937364	0.227593328	0.233057075	0.290682103	0.245052329	0.244937364	0.227593328	0.233057075	0.290682103	0.280767839	0.287082132	0.261685751	0.267515421	0.313637994	0.244937364	0.227593328	0.233057075	0.290682103	0.280767839	0.287082132	0.261685751	0.267515421	0.313637994	0.172341508	0.119186795	0.08987417
28037	28037	0.665907015	0.621034463	0.545975834	0.438890386	0.32000828	0.20918048	0.098973323	0.588473007	0.221507163	0.284004356	0.279051872	0.266418339	0.254330932	0.23728882	0.279051872	0.284004356	0.279051872	0.266418339	0.254330932	0.254330932	0.254330932	0.23728882	0.254330932	0.052366657	0.052735451	0.075614123	0.131354334	0.217285938	0.052366657	0.052735451	0.075614123	0.131354334	0.217285938	0.311455297	0.299488997	0.249489092	0.27498424	0.276062695	0.052735451	0.075614123	0.131354334	0.217285938	0.311455297	0.299488997	0.249489092	0.27498424	0.276062695	0.266418339	0.254330932	0.20918048	0.098973323	0.052366657	0.052735451	0.075614123	0.131354334	0.217285938	0.665907015	0.274380875	0.216216842	0.221952891	0.274958129	0.240684618	0.254330932	0.221952891	0.216216842	0.221952891	0.274958129	0.240684618	0.240684618	0.240684618	0.254330932	0.240684618	0.311455297	0.299488997	0.249489092	0.27498424	0.276062695	0.311455297	0.299488997	0.249489092	0.27498424	0.276062695	0.217026991	0.2057512	0.23728882	0.221507163	0.284004356	0.299488997	0.249489092	0.27498424	0.276062695	0.217026991	0.2057512	0.23728882	0.221507163	0.284004356	0.274958129	0.240684618	0.199122633
28039	28039	0.444410967	0.455004056	0.488751913	0.36674727	0.3376528	0.287482276	0.205712788	0.487909751	0.288254229	0.266801123	0.205022229	0.120410227	0.14080499	0.277483704	0.205022229	0.266801123	0.205022229	0.120410227	0.14080499	0.14080499	0.14080499	0.277483704	0.14080499	0.129289468	0.20607811	0.241771529	0.248499723	0.278587921	0.129289468	0.20607811	0.241771529	0.248499723	0.278587921	0.339623263	0.342972339	0.316318952	0.298586495	0.27916913	0.20607811	0.241771529	0.248499723	0.278587921	0.339623263	0.342972339	0.316318952	0.298586495	0.27916913	0.120410227	0.14080499	0.287482276	0.205712788	0.129289468	0.20607811	0.241771529	0.248499723	0.278587921	0.444410967	0.180447825	0.169716151	0.187706509	0.246742613	0.188558665	0.14080499	0.187706509	0.169716151	0.187706509	0.246742613	0.188558665	0.188558665	0.188558665	0.14080499	0.188558665	0.339623263	0.342972339	0.316318952	0.298586495	0.27916913	0.339623263	0.342972339	0.316318952	0.298586495	0.27916913	0.255860881	0.320555101	0.277483704	0.288254229	0.266801123	0.342972339	0.316318952	0.298586495	0.27916913	0.255860881	0.320555101	0.277483704	0.288254229	0.266801123	0.246742613	0.188558665	0.09978365
28041	28041	0.478302432	0.547710885	0.517709768	0.417816809	0.415447042	0.35594902	0.222835548	0.519535532	0.173478172	0.199609299	0.199839254	0.208267739	0.236542604	0.169961286	0.199839254	0.199609299	0.199839254	0.208267739	0.236542604	0.236542604	0.236542604	0.169961286	0.236542604	0.230629347	0.244876092	0.297230025	0.244655765	0.268223718	0.230629347	0.244876092	0.297230025	0.244655765	0.268223718	0.296784488	0.272443978	0.25524434	0.273317369	0.283616653	0.244876092	0.297230025	0.244655765	0.268223718	0.296784488	0.272443978	0.25524434	0.273317369	0.283616653	0.208267739	0.236542604	0.35594902	0.222835548	0.230629347	0.244876092	0.297230025	0.244655765	0.268223718	0.478302432	0.265894095	0.2273581	0.22869469	0.27540396	0.216975871	0.236542604	0.22869469	0.2273581	0.22869469	0.27540396	0.216975871	0.216975871	0.216975871	0.236542604	0.216975871	0.296784488	0.272443978	0.25524434	0.273317369	0.283616653	0.296784488	0.272443978	0.25524434	0.273317369	0.283616653	0.209986233	0.208114203	0.169961286	0.173478172	0.199609299	0.272443978	0.25524434	0.273317369	0.283616653	0.209986233	0.208114203	0.169961286	0.173478172	0.199609299	0.27540396	0.216975871	0.199590854
28043	28043	0.452251229	0.389037062	0.378452157	0.388618123	0.405248141	0.396474532	0.340414883	0.444900531	0.223754686	0.218434843	0.203597495	0.18236479	0.210681723	0.215718026	0.203597495	0.218434843	0.203597495	0.18236479	0.210681723	0.210681723	0.210681723	0.215718026	0.210681723	0.330258063	0.374402067	0.349728884	0.292395316	0.308315627	0.330258063	0.374402067	0.349728884	0.292395316	0.308315627	0.288881917	0.221353524	0.188471669	0.242852956	0.245017178	0.374402067	0.349728884	0.292395316	0.308315627	0.288881917	0.221353524	0.188471669	0.242852956	0.245017178	0.18236479	0.210681723	0.396474532	0.340414883	0.330258063	0.374402067	0.349728884	0.292395316	0.308315627	0.452251229	0.207935631	0.201606037	0.198977759	0.194346726	0.115432437	0.210681723	0.198977759	0.201606037	0.198977759	0.194346726	0.115432437	0.115432437	0.115432437	0.210681723	0.115432437	0.288881917	0.221353524	0.188471669	0.242852956	0.245017178	0.288881917	0.221353524	0.188471669	0.242852956	0.245017178	0.239861319	0.264790032	0.215718026	0.223754686	0.218434843	0.221353524	0.188471669	0.242852956	0.245017178	0.239861319	0.264790032	0.215718026	0.223754686	0.218434843	0.194346726	0.115432437	0.129374127
