cofip_sub	cofip_nbr	gt80_wagebill_lag	gt81_wagebill_lag	gt82_wagebill_lag	gt83_wagebill_lag	gt84_wagebill_lag	gt85_wagebill_lag	gt86_wagebill_lag	ft75_wagebill_lag	sb00_wagebill_lag	sb01_wagebill_lag	sb02_wagebill_lag	sb03_wagebill_lag	sb04_wagebill_lag	ne99_wagebill_lag	ne02_wagebill_lag	bh01_wagebill_lag	bh02_wagebill_lag	bh03_wagebill_lag	bh04_wagebill_lag	frng04_wagebill_lag	frsg04_wagebill_lag	PRI99_wagebill_lag	PRI04_wagebill_lag	CEDp87_wagebill_lag	CEDp88_wagebill_lag	CEDp89_wagebill_lag	CEDp90_wagebill_lag	CEDp91_wagebill_lag	CEDc87_wagebill_lag	CEDc88_wagebill_lag	CEDc89_wagebill_lag	CEDc90_wagebill_lag	CEDc91_wagebill_lag	CEDc92_wagebill_lag	CEDc93_wagebill_lag	CEDc94_wagebill_lag	CEDc95_wagebill_lag	CEDc96_wagebill_lag	CEDpi88_wagebill_lag	CEDpi89_wagebill_lag	CEDpi90_wagebill_lag	CEDpi91_wagebill_lag	CEDpi92_wagebill_lag	CEDpi93_wagebill_lag	CEDpi94_wagebill_lag	CEDpi95_wagebill_lag	CEDpi96_wagebill_lag	TF03_wagebill_lag	TF04_wagebill_lag	gt80_wagebill_lead	gt81_wagebill_lead	gt82_wagebill_lead	gt83_wagebill_lead	gt84_wagebill_lead	gt85_wagebill_lead	gt86_wagebill_lead	ft75_wagebill_lead	sb00_wagebill_lead	sb01_wagebill_lead	sb02_wagebill_lead	sb03_wagebill_lead	sb04_wagebill_lead	ne99_wagebill_lead	ne02_wagebill_lead	bh01_wagebill_lead	bh02_wagebill_lead	bh03_wagebill_lead	bh04_wagebill_lead	frng04_wagebill_lead	frsg04_wagebill_lead	PRI99_wagebill_lead	PRI04_wagebill_lead	CEDp87_wagebill_lead	CEDp88_wagebill_lead	CEDp89_wagebill_lead	CEDp90_wagebill_lead	CEDp91_wagebill_lead	CEDc87_wagebill_lead	CEDc88_wagebill_lead	CEDc89_wagebill_lead	CEDc90_wagebill_lead	CEDc91_wagebill_lead	CEDc92_wagebill_lead	CEDc93_wagebill_lead	CEDc94_wagebill_lead	CEDc95_wagebill_lead	CEDc96_wagebill_lead	CEDpi88_wagebill_lead	CEDpi89_wagebill_lead	CEDpi90_wagebill_lead	CEDpi91_wagebill_lead	CEDpi92_wagebill_lead	CEDpi93_wagebill_lead	CEDpi94_wagebill_lead	CEDpi95_wagebill_lead	CEDpi96_wagebill_lead	TF03_wagebill_lead	TF04_wagebill_lead	outofsample_wagebill_lead
18177	18177	0.386673668	0.31756637	0.228034719	0.146624341	0.192477619	0.204266347	0.165748803	0.454243583	0.105642784	0.111192782	0.111242941	0.158243644	0.158046594	0.077454013	0.111242941	0.111192782	0.111242941	0.158243644	0.158046594	0.158046594	0.158046594	0.077454013	0.158046594	0.215106075	0.213833295	0.138258103	0.127363644	0.147574875	0.215106075	0.213833295	0.138258103	0.127363644	0.147574875	0.150233298	0.146688949	0.191088888	0.16204439	0.125575392	0.213833295	0.138258103	0.127363644	0.147574875	0.150233298	0.146688949	0.191088888	0.16204439	0.125575392	0.158243644	0.158046594	0.204266347	0.165748803	0.215106075	0.213833295	0.138258103	0.127363644	0.147574875	0.386673668	0.166378654	0.169896079	0.156577	0.097918968	0.053706353	0.158046594	0.156577	0.169896079	0.156577	0.097918968	0.053706353	0.053706353	0.053706353	0.158046594	0.053706353	0.150233298	0.146688949	0.191088888	0.16204439	0.125575392	0.150233298	0.146688949	0.191088888	0.16204439	0.125575392	0.095312959	0.119015521	0.077454013	0.105642784	0.111192782	0.146688949	0.191088888	0.16204439	0.125575392	0.095312959	0.119015521	0.077454013	0.105642784	0.111192782	0.097918968	0.053706353	0.06199731
18179	18179	0.701236184	0.616661739	0.574419764	0.420407	0.339154435	0.2991695	0.141771462	0.614206893	-0.200289052	-0.168375637	-0.010252308	0.097127189	0.099796315	-0.236949018	-0.010252308	-0.168375637	-0.010252308	0.097127189	0.099796315	0.099796315	0.099796315	-0.236949018	0.099796315	0.093228676	0.161241787	0.052909334	0.107507456	0.122365382	0.093228676	0.161241787	0.052909334	0.107507456	0.122365382	0.118704756	0.125492547	0.170689828	0.061229437	0.101963176	0.161241787	0.052909334	0.107507456	0.122365382	0.118704756	0.125492547	0.170689828	0.061229437	0.101963176	0.097127189	0.099796315	0.2991695	0.141771462	0.093228676	0.161241787	0.052909334	0.107507456	0.122365382	0.701236184	0.01657804	0.026394872	0.023384267	-0.034615737	-0.056024984	0.099796315	0.023384267	0.026394872	0.023384267	-0.034615737	-0.056024984	-0.056024984	-0.056024984	0.099796315	-0.056024984	0.118704756	0.125492547	0.170689828	0.061229437	0.101963176	0.118704756	0.125492547	0.170689828	0.061229437	0.101963176	-0.051543437	-0.22124445	-0.236949018	-0.200289052	-0.168375637	0.125492547	0.170689828	0.061229437	0.101963176	-0.051543437	-0.22124445	-0.236949018	-0.200289052	-0.168375637	-0.034615737	-0.056024984	0.011834289
18181	18181	0.436049531	0.391535757	0.388488126	0.360468453	0.279743774	0.291995927	0.279262402	0.444032791	0.263834348	0.308568592	0.357331618	0.33360282	0.324410054	0.06903913	0.357331618	0.308568592	0.357331618	0.33360282	0.324410054	0.324410054	0.324410054	0.06903913	0.324410054	0.202699025	0.237570391	0.164488275	0.085643278	0.081656708	0.202699025	0.237570391	0.164488275	0.085643278	0.081656708	0.123308656	0.070296014	0.10296219	-0.006281304	0.009618135	0.237570391	0.164488275	0.085643278	0.081656708	0.123308656	0.070296014	0.10296219	-0.006281304	0.009618135	0.33360282	0.324410054	0.291995927	0.279262402	0.202699025	0.237570391	0.164488275	0.085643278	0.081656708	0.436049531	0.247625145	0.201655136	0.202489427	0.220757403	0.211165662	0.324410054	0.202489427	0.201655136	0.202489427	0.220757403	0.211165662	0.211165662	0.211165662	0.324410054	0.211165662	0.123308656	0.070296014	0.10296219	-0.006281304	0.009618135	0.123308656	0.070296014	0.10296219	-0.006281304	0.009618135	-0.021295405	0.026666336	0.06903913	0.263834348	0.308568592	0.070296014	0.10296219	-0.006281304	0.009618135	-0.021295405	0.026666336	0.06903913	0.263834348	0.308568592	0.220757403	0.211165662	0.20545796
18183	18183	0.545057596	0.4993466	0.438352183	0.314225569	0.212275788	0.149063389	0.105617646	0.45918165	0.23229907	0.272903641	0.214108732	0.240587879	0.19138384	0.392334292	0.214108732	0.272903641	0.214108732	0.240587879	0.19138384	0.19138384	0.19138384	0.392334292	0.19138384	0.146193257	0.413151858	0.548915663	0.596701453	0.567647918	0.146193257	0.413151858	0.548915663	0.596701453	0.567647918	0.656430433	0.502766766	0.473080185	0.455533565	0.510313329	0.413151858	0.548915663	0.596701453	0.567647918	0.656430433	0.502766766	0.473080185	0.455533565	0.510313329	0.240587879	0.19138384	0.149063389	0.105617646	0.146193257	0.413151858	0.548915663	0.596701453	0.567647918	0.545057596	0.246625506	0.133937405	0.079951365	-0.054328689	-0.042995973	0.19138384	0.079951365	0.133937405	0.079951365	-0.054328689	-0.042995973	-0.042995973	-0.042995973	0.19138384	-0.042995973	0.656430433	0.502766766	0.473080185	0.455533565	0.510313329	0.656430433	0.502766766	0.473080185	0.455533565	0.510313329	0.481752982	0.500632422	0.392334292	0.23229907	0.272903641	0.502766766	0.473080185	0.455533565	0.510313329	0.481752982	0.500632422	0.392334292	0.23229907	0.272903641	-0.054328689	-0.042995973	0.055828469
19000	19000	0.487217497	0.510993617	0.56754734	0.547398778	0.440053831	0.362126363	0.152441233	0.368776526	0.077341148	0.138865914	0.124051362	0.146233359	0.178301851	0.084030122	0.124051362	0.138865914	0.124051362	0.146233359	0.178301851	0.178301851	0.178301851	0.084030122	0.178301851	0.045455774	0.078369117	-0.171100876	-0.046008305	0.133980203	0.045455774	0.078369117	-0.171100876	-0.046008305	0.133980203	0.132640256	0.064934002	0.336748362	0.326725191	0.163066083	0.078369117	-0.171100876	-0.046008305	0.133980203	0.132640256	0.064934002	0.336748362	0.326725191	0.163066083	0.146233359	0.178301851	0.362126363	0.152441233	0.045455774	0.078369117	-0.171100876	-0.046008305	0.133980203	0.487217497	0.180377186	0.181608963	0.209679985	0.175549565	0.139137239	0.178301851	0.209679985	0.181608963	0.209679985	0.175549565	0.139137239	0.139137239	0.139137239	0.178301851	0.139137239	0.132640256	0.064934002	0.336748362	0.326725191	0.163066083	0.132640256	0.064934002	0.336748362	0.326725191	0.163066083	0.139738398	0.164308276	0.084030122	0.077341148	0.138865914	0.064934002	0.336748362	0.326725191	0.163066083	0.139738398	0.164308276	0.084030122	0.077341148	0.138865914	0.175549565	0.139137239	0.12558908
19001	19001	0.552496923	0.652668037	0.623668511	0.507199201	0.42522351	0.435775207	0.197476995	0.347405358	0.166215985	0.1720727	0.151070286	0.176779406	0.242711339	0.149358246	0.151070286	0.1720727	0.151070286	0.176779406	0.242711339	0.242711339	0.242711339	0.149358246	0.242711339	0.149438516	0.086631271	0.090100528	-0.003799766	0.159626348	0.149438516	0.086631271	0.090100528	-0.003799766	0.159626348	0.189917904	0.356703785	0.251401874	0.196880674	0.125783913	0.086631271	0.090100528	-0.003799766	0.159626348	0.189917904	0.356703785	0.251401874	0.196880674	0.125783913	0.176779406	0.242711339	0.435775207	0.197476995	0.149438516	0.086631271	0.090100528	-0.003799766	0.159626348	0.552496923	0.221926311	0.256629436	0.24258328	0.276245247	0.175858756	0.242711339	0.24258328	0.256629436	0.24258328	0.276245247	0.175858756	0.175858756	0.175858756	0.242711339	0.175858756	0.189917904	0.356703785	0.251401874	0.196880674	0.125783913	0.189917904	0.356703785	0.251401874	0.196880674	0.125783913	0.145886754	0.073619231	0.149358246	0.166215985	0.1720727	0.356703785	0.251401874	0.196880674	0.125783913	0.145886754	0.073619231	0.149358246	0.166215985	0.1720727	0.276245247	0.175858756	0.18875017
19003	19003	0.432976763	0.405461683	0.221767114	-0.052652118	-0.039150521	-0.018499516	0.006955636	0.473978206	0.178148941	0.105042606	0.021431439	-0.030645472	0.029014312	0.175125769	0.021431439	0.105042606	0.021431439	-0.030645472	0.029014312	0.029014312	0.029014312	0.175125769	0.029014312	0.191357933	0.334770551	0.209724695	0.282513798	0.225655416	0.191357933	0.334770551	0.209724695	0.282513798	0.225655416	0.196066444	0.199273821	0.253513725	0.230333626	0.24525477	0.334770551	0.209724695	0.282513798	0.225655416	0.196066444	0.199273821	0.253513725	0.230333626	0.24525477	-0.030645472	0.029014312	-0.018499516	0.006955636	0.191357933	0.334770551	0.209724695	0.282513798	0.225655416	0.432976763	0.029288153	0.123998389	0.200187911	0.220832756	0.168485042	0.029014312	0.200187911	0.123998389	0.200187911	0.220832756	0.168485042	0.168485042	0.168485042	0.029014312	0.168485042	0.196066444	0.199273821	0.253513725	0.230333626	0.24525477	0.196066444	0.199273821	0.253513725	0.230333626	0.24525477	0.230320848	0.239892367	0.175125769	0.178148941	0.105042606	0.199273821	0.253513725	0.230333626	0.24525477	0.230320848	0.239892367	0.175125769	0.178148941	0.105042606	0.220832756	0.168485042	0.154086959
19005	19005	0.46168026	0.433738444	0.318794867	0.182966243	0.183667867	0.226096526	0.215641244	0.384240355	0.352121746	0.406756517	0.42638466	0.406166277	0.369750967	0.358245113	0.42638466	0.406756517	0.42638466	0.406166277	0.369750967	0.369750967	0.369750967	0.358245113	0.369750967	0.303434379	0.379623192	0.355579291	0.373101853	0.377734498	0.303434379	0.379623192	0.355579291	0.373101853	0.377734498	0.39915431	0.390646881	0.394021614	0.384400765	0.370285782	0.379623192	0.355579291	0.373101853	0.377734498	0.39915431	0.390646881	0.394021614	0.384400765	0.370285782	0.406166277	0.369750967	0.226096526	0.215641244	0.303434379	0.379623192	0.355579291	0.373101853	0.377734498	0.46168026	0.368506448	0.353884077	0.36735733	0.365573215	0.264801071	0.369750967	0.36735733	0.353884077	0.36735733	0.365573215	0.264801071	0.264801071	0.264801071	0.369750967	0.264801071	0.39915431	0.390646881	0.394021614	0.384400765	0.370285782	0.39915431	0.390646881	0.394021614	0.384400765	0.370285782	0.320643004	0.336412791	0.358245113	0.352121746	0.406756517	0.390646881	0.394021614	0.384400765	0.370285782	0.320643004	0.336412791	0.358245113	0.352121746	0.406756517	0.365573215	0.264801071	0.257665553
19007	19007	0.559139011	0.386969072	0.345978739	0.330336201	0.356857153	0.330764844	0.279700215	0.394888607	0.269365774	0.32988182	0.370132258	0.369079605	0.325765139	0.245890203	0.370132258	0.32988182	0.370132258	0.369079605	0.325765139	0.325765139	0.325765139	0.245890203	0.325765139	0.220176339	0.163170049	0.096035717	0.184162939	0.266505488	0.220176339	0.163170049	0.096035717	0.184162939	0.266505488	0.334707006	0.326490038	0.368987457	0.268206035	0.19470651	0.163170049	0.096035717	0.184162939	0.266505488	0.334707006	0.326490038	0.368987457	0.268206035	0.19470651	0.369079605	0.325765139	0.330764844	0.279700215	0.220176339	0.163170049	0.096035717	0.184162939	0.266505488	0.559139011	0.33227537	0.324822171	0.283559256	0.24908384	0.201981958	0.325765139	0.283559256	0.324822171	0.283559256	0.24908384	0.201981958	0.201981958	0.201981958	0.325765139	0.201981958	0.334707006	0.326490038	0.368987457	0.268206035	0.19470651	0.334707006	0.326490038	0.368987457	0.268206035	0.19470651	0.157891219	0.223902502	0.245890203	0.269365774	0.32988182	0.326490038	0.368987457	0.268206035	0.19470651	0.157891219	0.223902502	0.245890203	0.269365774	0.32988182	0.24908384	0.201981958	0.192365696
19009	19009	0.495462435	0.463218373	0.327823612	0.202900649	0.218978603	0.23651469	0.219122863	0.397196864	0.190644815	0.163071631	0.143624266	0.122877557	0.112711196	0.222992215	0.143624266	0.163071631	0.143624266	0.122877557	0.112711196	0.112711196	0.112711196	0.222992215	0.112711196	0.308719458	0.39940477	0.323645894	0.316843287	0.290864554	0.308719458	0.39940477	0.323645894	0.316843287	0.290864554	0.269721442	0.22991624	0.267491831	0.281520154	0.278012023	0.39940477	0.323645894	0.316843287	0.290864554	0.269721442	0.22991624	0.267491831	0.281520154	0.278012023	0.122877557	0.112711196	0.23651469	0.219122863	0.308719458	0.39940477	0.323645894	0.316843287	0.290864554	0.495462435	0.108491412	0.134270335	0.145934454	0.142332023	0.061533801	0.112711196	0.145934454	0.134270335	0.145934454	0.142332023	0.061533801	0.061533801	0.061533801	0.112711196	0.061533801	0.269721442	0.22991624	0.267491831	0.281520154	0.278012023	0.269721442	0.22991624	0.267491831	0.281520154	0.278012023	0.274966136	0.277280001	0.222992215	0.190644815	0.163071631	0.22991624	0.267491831	0.281520154	0.278012023	0.274966136	0.277280001	0.222992215	0.190644815	0.163071631	0.142332023	0.061533801	0.04521254
19011	19011	0.447695241	0.31980313	0.214629657	0.201866846	0.121835902	0.162585423	0.182312143	0.606872683	0.307021474	0.436875244	0.39955785	0.359011451	0.399418612	0.306664732	0.39955785	0.436875244	0.39955785	0.359011451	0.399418612	0.399418612	0.399418612	0.306664732	0.399418612	0.217193219	0.344999855	0.392454429	0.449402811	0.449464232	0.217193219	0.344999855	0.392454429	0.449402811	0.449464232	0.512540575	0.45976444	0.433016727	0.3940938	0.3930022	0.344999855	0.392454429	0.449402811	0.449464232	0.512540575	0.45976444	0.433016727	0.3940938	0.3930022	0.359011451	0.399418612	0.162585423	0.182312143	0.217193219	0.344999855	0.392454429	0.449402811	0.449464232	0.447695241	0.381746057	0.244376088	0.221655403	0.070137654	0.006694152	0.399418612	0.221655403	0.244376088	0.221655403	0.070137654	0.006694152	0.006694152	0.006694152	0.399418612	0.006694152	0.512540575	0.45976444	0.433016727	0.3940938	0.3930022	0.512540575	0.45976444	0.433016727	0.3940938	0.3930022	0.355157362	0.321003718	0.306664732	0.307021474	0.436875244	0.45976444	0.433016727	0.3940938	0.3930022	0.355157362	0.321003718	0.306664732	0.307021474	0.436875244	0.070137654	0.006694152	-0.003537535
19013	19013	0.507050479	0.45341139	0.334876497	0.259736238	0.24915909	0.272001661	0.248004953	0.390994651	0.256293574	0.235824086	0.217372989	0.195934485	0.176039726	0.252327143	0.217372989	0.235824086	0.217372989	0.195934485	0.176039726	0.176039726	0.176039726	0.252327143	0.176039726	0.314607532	0.348686251	0.322181615	0.322422432	0.313246669	0.314607532	0.348686251	0.322181615	0.322422432	0.313246669	0.312956115	0.28880498	0.293264214	0.2810623	0.271003768	0.348686251	0.322181615	0.322422432	0.313246669	0.312956115	0.28880498	0.293264214	0.2810623	0.271003768	0.195934485	0.176039726	0.272001661	0.248004953	0.314607532	0.348686251	0.322181615	0.322422432	0.313246669	0.507050479	0.158737431	0.181004927	0.179040002	0.146648405	0.067900469	0.176039726	0.179040002	0.181004927	0.179040002	0.146648405	0.067900469	0.067900469	0.067900469	0.176039726	0.067900469	0.312956115	0.28880498	0.293264214	0.2810623	0.271003768	0.312956115	0.28880498	0.293264214	0.2810623	0.271003768	0.250049846	0.269767952	0.252327143	0.256293574	0.235824086	0.28880498	0.293264214	0.2810623	0.271003768	0.250049846	0.269767952	0.252327143	0.256293574	0.235824086	0.146648405	0.067900469	0.066523937
19015	19015	0.556919681	0.432980027	0.316767251	0.288092262	0.352106467	0.414073343	0.338719109	0.408145412	0.268935442	0.189297449	0.194173431	0.187839003	0.184889211	0.282681493	0.194173431	0.189297449	0.194173431	0.187839003	0.184889211	0.184889211	0.184889211	0.282681493	0.184889211	0.421829897	0.418030733	0.305898392	0.231001351	0.216310253	0.421829897	0.418030733	0.305898392	0.231001351	0.216310253	0.16040997	0.0975694	0.197951783	0.279271758	0.274011032	0.418030733	0.305898392	0.231001351	0.216310253	0.16040997	0.0975694	0.197951783	0.279271758	0.274011032	0.187839003	0.184889211	0.414073343	0.338719109	0.421829897	0.418030733	0.305898392	0.231001351	0.216310253	0.556919681	0.142428767	0.207605613	0.15292624	-0.028657541	-0.197279514	0.184889211	0.15292624	0.207605613	0.15292624	-0.028657541	-0.197279514	-0.197279514	-0.197279514	0.184889211	-0.197279514	0.16040997	0.0975694	0.197951783	0.279271758	0.274011032	0.16040997	0.0975694	0.197951783	0.279271758	0.274011032	0.290798165	0.350784224	0.282681493	0.268935442	0.189297449	0.0975694	0.197951783	0.279271758	0.274011032	0.290798165	0.350784224	0.282681493	0.268935442	0.189297449	-0.028657541	-0.197279514	-0.071036525
19017	19017	0.512721641	0.441381442	0.291327726	0.187642101	0.1777117	0.25680297	0.29805133	0.383365257	0.215223975	0.201435976	0.173859388	0.12446289	0.101855231	0.205337124	0.173859388	0.201435976	0.173859388	0.12446289	0.101855231	0.101855231	0.101855231	0.205337124	0.101855231	0.399293809	0.456469185	0.418996711	0.367358836	0.294554971	0.399293809	0.456469185	0.418996711	0.367358836	0.294554971	0.299036877	0.259086496	0.268723258	0.261488363	0.246960525	0.456469185	0.418996711	0.367358836	0.294554971	0.299036877	0.259086496	0.268723258	0.261488363	0.246960525	0.12446289	0.101855231	0.25680297	0.29805133	0.399293809	0.456469185	0.418996711	0.367358836	0.294554971	0.512721641	0.086600017	0.128189218	0.13730308	0.118971025	0.056988333	0.101855231	0.13730308	0.128189218	0.13730308	0.118971025	0.056988333	0.056988333	0.056988333	0.101855231	0.056988333	0.299036877	0.259086496	0.268723258	0.261488363	0.246960525	0.299036877	0.259086496	0.268723258	0.261488363	0.246960525	0.209658974	0.23638629	0.205337124	0.215223975	0.201435976	0.259086496	0.268723258	0.261488363	0.246960525	0.209658974	0.23638629	0.205337124	0.215223975	0.201435976	0.118971025	0.056988333	0.052807184
19019	19019	0.538760893	0.472340476	0.287171744	0.214125958	0.287739313	0.298129813	0.176509355	0.387567502	0.223421198	0.147446829	0.118791432	0.100511614	0.114101567	0.241720916	0.118791432	0.147446829	0.118791432	0.100511614	0.114101567	0.114101567	0.114101567	0.241720916	0.114101567	0.341794453	0.317085537	0.115940087	0.178779874	0.224238395	0.341794453	0.317085537	0.115940087	0.178779874	0.224238395	0.237971724	0.324517223	0.391158219	0.414708699	0.389275072	0.317085537	0.115940087	0.178779874	0.224238395	0.237971724	0.324517223	0.391158219	0.414708699	0.389275072	0.100511614	0.114101567	0.298129813	0.176509355	0.341794453	0.317085537	0.115940087	0.178779874	0.224238395	0.538760893	0.109491263	0.229167	0.260850765	0.263352459	0.117708203	0.114101567	0.260850765	0.229167	0.260850765	0.263352459	0.117708203	0.117708203	0.117708203	0.114101567	0.117708203	0.237971724	0.324517223	0.391158219	0.414708699	0.389275072	0.237971724	0.324517223	0.391158219	0.414708699	0.389275072	0.306172168	0.265647574	0.241720916	0.223421198	0.147446829	0.324517223	0.391158219	0.414708699	0.389275072	0.306172168	0.265647574	0.241720916	0.223421198	0.147446829	0.263352459	0.117708203	0.125049432
19021	19021	0.328396668	0.178746943	0.083093286	-0.015676993	0.111912204	0.04942752	0.051796201	0.55339395	0.270206609	0.239296018	0.208476909	0.204654749	0.099003476	0.267998872	0.208476909	0.239296018	0.208476909	0.204654749	0.099003476	0.099003476	0.099003476	0.267998872	0.099003476	0.099508682	0.161676069	0.178088737	0.283547149	0.381108864	0.099508682	0.161676069	0.178088737	0.283547149	0.381108864	0.325553173	0.307525866	0.329861971	0.272547122	0.22784978	0.161676069	0.178088737	0.283547149	0.381108864	0.325553173	0.307525866	0.329861971	0.272547122	0.22784978	0.204654749	0.099003476	0.04942752	0.051796201	0.099508682	0.161676069	0.178088737	0.283547149	0.381108864	0.328396668	0.081029694	0.10515658	0.149379902	0.171361377	0.178347031	0.099003476	0.149379902	0.10515658	0.149379902	0.171361377	0.178347031	0.178347031	0.178347031	0.099003476	0.178347031	0.325553173	0.307525866	0.329861971	0.272547122	0.22784978	0.325553173	0.307525866	0.329861971	0.272547122	0.22784978	0.266242924	0.243148645	0.267998872	0.270206609	0.239296018	0.307525866	0.329861971	0.272547122	0.22784978	0.266242924	0.243148645	0.267998872	0.270206609	0.239296018	0.171361377	0.178347031	0.176489038
19023	19023	0.395497031	0.340010583	0.292252763	0.300675464	0.283715816	0.372682042	0.256464246	0.296850315	0.193426175	0.170987812	0.140238319	0.12184789	0.073543558	0.246775443	0.140238319	0.170987812	0.140238319	0.12184789	0.073543558	0.073543558	0.073543558	0.246775443	0.073543558	0.250269929	0.185236556	0.183340046	0.131779757	0.112498699	0.250269929	0.185236556	0.183340046	0.131779757	0.112498699	0.125291764	0.070373184	0.080921752	0.110171797	0.216999593	0.185236556	0.183340046	0.131779757	0.112498699	0.125291764	0.070373184	0.080921752	0.110171797	0.216999593	0.12184789	0.073543558	0.372682042	0.256464246	0.250269929	0.185236556	0.183340046	0.131779757	0.112498699	0.395497031	0.103103253	0.085027419	0.06034993	-0.001497314	-0.068653573	0.073543558	0.06034993	0.085027419	0.06034993	-0.001497314	-0.068653573	-0.068653573	-0.068653573	0.073543558	-0.068653573	0.125291764	0.070373184	0.080921752	0.110171797	0.216999593	0.125291764	0.070373184	0.080921752	0.110171797	0.216999593	0.257687167	0.291683427	0.246775443	0.193426175	0.170987812	0.070373184	0.080921752	0.110171797	0.216999593	0.257687167	0.291683427	0.246775443	0.193426175	0.170987812	-0.001497314	-0.068653573	-0.075768863
19025	19025	0.554801336	0.531206636	0.46232284	0.369809186	0.323004964	0.307065243	0.332304319	0.5424658	0.377187056	0.410073014	0.413076936	0.417403982	0.479839791	0.3560398	0.413076936	0.410073014	0.413076936	0.417403982	0.479839791	0.479839791	0.479839791	0.3560398	0.479839791	0.395908775	0.445525008	0.412035771	0.403821391	0.389174971	0.395908775	0.445525008	0.412035771	0.403821391	0.389174971	0.351561155	0.320977735	0.314098003	0.303253686	0.275408175	0.445525008	0.412035771	0.403821391	0.389174971	0.351561155	0.320977735	0.314098003	0.303253686	0.275408175	0.417403982	0.479839791	0.307065243	0.332304319	0.395908775	0.445525008	0.412035771	0.403821391	0.389174971	0.554801336	0.461719331	0.470503302	0.430044875	0.384873741	0.223167497	0.479839791	0.430044875	0.470503302	0.430044875	0.384873741	0.223167497	0.223167497	0.223167497	0.479839791	0.223167497	0.351561155	0.320977735	0.314098003	0.303253686	0.275408175	0.351561155	0.320977735	0.314098003	0.303253686	0.275408175	0.286994952	0.357623993	0.3560398	0.377187056	0.410073014	0.320977735	0.314098003	0.303253686	0.275408175	0.286994952	0.357623993	0.3560398	0.377187056	0.410073014	0.384873741	0.223167497	0.2403053
19027	19027	0.586019503	0.578494484	0.466377987	0.353875928	0.285075912	0.345130149	0.379946852	0.419925319	0.337249525	0.328860961	0.286864554	0.297010768	0.235934603	0.30980501	0.286864554	0.328860961	0.286864554	0.297010768	0.235934603	0.235934603	0.235934603	0.30980501	0.235934603	0.525036719	0.514031118	0.558308952	0.548709905	0.441810984	0.525036719	0.514031118	0.558308952	0.548709905	0.441810984	0.403734868	0.455218457	0.425860844	0.298347302	0.347854258	0.514031118	0.558308952	0.548709905	0.441810984	0.403734868	0.455218457	0.425860844	0.298347302	0.347854258	0.297010768	0.235934603	0.345130149	0.379946852	0.525036719	0.514031118	0.558308952	0.548709905	0.441810984	0.586019503	0.233164922	0.219419784	0.19598523	0.142143784	0.114838898	0.235934603	0.19598523	0.219419784	0.19598523	0.142143784	0.114838898	0.114838898	0.114838898	0.235934603	0.114838898	0.403734868	0.455218457	0.425860844	0.298347302	0.347854258	0.403734868	0.455218457	0.425860844	0.298347302	0.347854258	0.368024027	0.318498469	0.30980501	0.337249525	0.328860961	0.455218457	0.425860844	0.298347302	0.347854258	0.368024027	0.318498469	0.30980501	0.337249525	0.328860961	0.142143784	0.114838898	0.073175331
19029	19029	0.547251415	0.37279999	0.24860783	0.206423521	0.190902983	0.144581878	0.193386097	0.476749017	0.196482917	0.225712349	0.174635934	0.125752922	0.096378921	0.248807805	0.174635934	0.225712349	0.174635934	0.125752922	0.096378921	0.096378921	0.096378921	0.248807805	0.096378921	0.316176249	0.25268085	0.196779174	0.281825267	0.301332708	0.316176249	0.25268085	0.196779174	0.281825267	0.301332708	0.317505878	0.354956829	0.440666227	0.437889051	0.362715408	0.25268085	0.196779174	0.281825267	0.301332708	0.317505878	0.354956829	0.440666227	0.437889051	0.362715408	0.125752922	0.096378921	0.144581878	0.193386097	0.316176249	0.25268085	0.196779174	0.281825267	0.301332708	0.547251415	0.106373916	0.093536843	0.142766412	0.140651056	0.105635588	0.096378921	0.142766412	0.093536843	0.142766412	0.140651056	0.105635588	0.105635588	0.105635588	0.096378921	0.105635588	0.317505878	0.354956829	0.440666227	0.437889051	0.362715408	0.317505878	0.354956829	0.440666227	0.437889051	0.362715408	0.303629147	0.32130623	0.248807805	0.196482917	0.225712349	0.354956829	0.440666227	0.437889051	0.362715408	0.303629147	0.32130623	0.248807805	0.196482917	0.225712349	0.140651056	0.105635588	0.110237086
