cofip_sub	cofip_nbr	gt80_pop_lag	gt81_pop_lag	gt82_pop_lag	gt83_pop_lag	gt84_pop_lag	gt85_pop_lag	gt86_pop_lag	ft75_pop_lag	sb00_pop_lag	sb01_pop_lag	sb02_pop_lag	sb03_pop_lag	sb04_pop_lag	ne99_pop_lag	ne02_pop_lag	bh01_pop_lag	bh02_pop_lag	bh03_pop_lag	bh04_pop_lag	frng04_pop_lag	frsg04_pop_lag	PRI99_pop_lag	PRI04_pop_lag	CEDp87_pop_lag	CEDp88_pop_lag	CEDp89_pop_lag	CEDp90_pop_lag	CEDp91_pop_lag	CEDc87_pop_lag	CEDc88_pop_lag	CEDc89_pop_lag	CEDc90_pop_lag	CEDc91_pop_lag	CEDc92_pop_lag	CEDc93_pop_lag	CEDc94_pop_lag	CEDc95_pop_lag	CEDc96_pop_lag	CEDpi88_pop_lag	CEDpi89_pop_lag	CEDpi90_pop_lag	CEDpi91_pop_lag	CEDpi92_pop_lag	CEDpi93_pop_lag	CEDpi94_pop_lag	CEDpi95_pop_lag	CEDpi96_pop_lag	TF03_pop_lag	TF04_pop_lag	gt80_pop_lead	gt81_pop_lead	gt82_pop_lead	gt83_pop_lead	gt84_pop_lead	gt85_pop_lead	gt86_pop_lead	ft75_pop_lead	sb00_pop_lead	sb01_pop_lead	sb02_pop_lead	sb03_pop_lead	sb04_pop_lead	ne99_pop_lead	ne02_pop_lead	bh01_pop_lead	bh02_pop_lead	bh03_pop_lead	bh04_pop_lead	frng04_pop_lead	frsg04_pop_lead	PRI99_pop_lead	PRI04_pop_lead	CEDp87_pop_lead	CEDp88_pop_lead	CEDp89_pop_lead	CEDp90_pop_lead	CEDp91_pop_lead	CEDc87_pop_lead	CEDc88_pop_lead	CEDc89_pop_lead	CEDc90_pop_lead	CEDc91_pop_lead	CEDc92_pop_lead	CEDc93_pop_lead	CEDc94_pop_lead	CEDc95_pop_lead	CEDc96_pop_lead	CEDpi88_pop_lead	CEDpi89_pop_lead	CEDpi90_pop_lead	CEDpi91_pop_lead	CEDpi92_pop_lead	CEDpi93_pop_lead	CEDpi94_pop_lead	CEDpi95_pop_lead	CEDpi96_pop_lead	TF03_pop_lead	TF04_pop_lead	outofsample_pop_lead
4027	4027	0.274792228	0.183005633	0.166817829	0.040647463	0.022039557	-0.042707577	-0.014577502	0.122722556	0.197663839	0.171181248	0.139263874	0.119599384	0.104567473	0.19587133	0.139263874	0.171181248	0.139263874	0.119599384	0.104567473	0.104567473	0.104567473	0.19587133	0.104567473	-0.012800209	0.144232379	0.191381628	0.210253078	0.212799087	-0.012800209	0.144232379	0.191381628	0.210253078	0.212799087	0.247066403	0.252078809	0.213423413	0.198389121	0.203585323	0.144232379	0.191381628	0.210253078	0.212799087	0.247066403	0.252078809	0.213423413	0.198389121	0.203585323	0.119599384	0.104567473	-0.042707577	-0.014577502	-0.012800209	0.144232379	0.191381628	0.210253078	0.212799087	0.274792228	0.107589993	0.121138573	0.124661197	0.129348624	0.114109109	0.104567473	0.124661197	0.121138573	0.124661197	0.129348624	0.114109109	0.114109109	0.114109109	0.104567473	0.114109109	0.247066403	0.252078809	0.213423413	0.198389121	0.203585323	0.247066403	0.252078809	0.213423413	0.198389121	0.203585323	0.192828556	0.176933089	0.19587133	0.197663839	0.171181248	0.252078809	0.213423413	0.198389121	0.203585323	0.192828556	0.176933089	0.19587133	0.197663839	0.171181248	0.129348624	0.114109109	0.095983068
5000	5000	0.058683869	0.05582759	0.038670307	0.028482269	0.022076862	0.016599078	0.016771156	0.111756806	0.054938769	0.045398853	0.039513964	0.03682908	0.036225443	0.061365815	0.039513964	0.045398853	0.039513964	0.03682908	0.036225443	0.036225443	0.036225443	0.061365815	0.036225443	0.020749951	0.015871959	0.011395884	0.012614309	0.021699502	0.020749951	0.015871959	0.011395884	0.012614309	0.021699502	0.03094897	0.047372472	0.061032832	0.07313706	0.076305561	0.015871959	0.011395884	0.012614309	0.021699502	0.03094897	0.047372472	0.061032832	0.07313706	0.076305561	0.03682908	0.036225443	0.016599078	0.016771156	0.020749951	0.015871959	0.011395884	0.012614309	0.021699502	0.058683869	0.037555664	0.04723612	0.051400646	0.053496629	0.0521348	0.036225443	0.051400646	0.04723612	0.051400646	0.053496629	0.0521348	0.0521348	0.0521348	0.036225443	0.0521348	0.03094897	0.047372472	0.061032832	0.07313706	0.076305561	0.03094897	0.047372472	0.061032832	0.07313706	0.076305561	0.07382393	0.066914449	0.061365815	0.054938769	0.045398853	0.047372472	0.061032832	0.07313706	0.076305561	0.07382393	0.066914449	0.061365815	0.054938769	0.045398853	0.053496629	0.0521348	0.04928185
5001	5001	0.013190662	-0.000619566	0.010212039	-0.024452109	-0.030639549	-0.049964844	-0.069722091	0.023864649	-0.016800701	-0.025931906	-0.030201202	-0.044775931	-0.048821167	-0.011051933	-0.030201202	-0.025931906	-0.030201202	-0.044775931	-0.048821167	-0.048821167	-0.048821167	-0.011051933	-0.048821167	-0.083872153	-0.087091476	-0.0751079	-0.060271607	-0.047028548	-0.083872153	-0.087091476	-0.0751079	-0.060271607	-0.047028548	-0.031844718	-0.024887166	-0.023588638	-0.025145037	-0.018842835	-0.087091476	-0.0751079	-0.060271607	-0.047028548	-0.031844718	-0.024887166	-0.023588638	-0.025145037	-0.018842835	-0.044775931	-0.048821167	-0.049964844	-0.069722091	-0.083872153	-0.087091476	-0.0751079	-0.060271607	-0.047028548	0.013190662	-0.04036885	-0.040027137	-0.046105941	-0.035972903	-0.042614054	-0.048821167	-0.046105941	-0.040027137	-0.046105941	-0.035972903	-0.042614054	-0.042614054	-0.042614054	-0.048821167	-0.042614054	-0.031844718	-0.024887166	-0.023588638	-0.025145037	-0.018842835	-0.031844718	-0.024887166	-0.023588638	-0.025145037	-0.018842835	-0.023744461	-0.019618693	-0.011051933	-0.016800701	-0.025931906	-0.024887166	-0.023588638	-0.025145037	-0.018842835	-0.023744461	-0.019618693	-0.011051933	-0.016800701	-0.025931906	-0.035972903	-0.042614054	-0.049306485
5003	5003	0.029560306	0.025098972	-0.013308828	-0.036854332	-0.026633893	-0.019698901	-0.054694849	0.032138389	-0.012167701	-0.024586135	-0.025775694	-0.03722099	-0.046616197	-0.012086101	-0.025775694	-0.024586135	-0.025775694	-0.03722099	-0.046616197	-0.046616197	-0.046616197	-0.012086101	-0.046616197	-0.042650636	-0.040908633	-0.057811343	-0.071698921	-0.038281034	-0.042650636	-0.040908633	-0.057811343	-0.071698921	-0.038281034	-0.024568494	-0.011416708	-0.001058244	0.007875671	-0.001227898	-0.040908633	-0.057811343	-0.071698921	-0.038281034	-0.024568494	-0.011416708	-0.001058244	0.007875671	-0.001227898	-0.03722099	-0.046616197	-0.019698901	-0.054694849	-0.042650636	-0.040908633	-0.057811343	-0.071698921	-0.038281034	0.029560306	-0.060040608	-0.057133723	-0.065974239	-0.057933202	-0.054854464	-0.046616197	-0.065974239	-0.057133723	-0.065974239	-0.057933202	-0.054854464	-0.054854464	-0.054854464	-0.046616197	-0.054854464	-0.024568494	-0.011416708	-0.001058244	0.007875671	-0.001227898	-0.024568494	-0.011416708	-0.001058244	0.007875671	-0.001227898	-0.008174989	-0.011753798	-0.012086101	-0.012167701	-0.024586135	-0.011416708	-0.001058244	0.007875671	-0.001227898	-0.008174989	-0.011753798	-0.012086101	-0.012167701	-0.024586135	-0.057933202	-0.054854464	-0.041700729
5005	5005	0.189141939	0.124480257	0.071240921	0.081857271	0.082909051	0.073770032	0.082415635	0.381937678	0.057078855	0.036882784	0.030534711	0.030189095	0.033056803	0.080603457	0.030534711	0.036882784	0.030534711	0.030189095	0.033056803	0.033056803	0.033056803	0.080603457	0.033056803	0.089342965	0.073043274	0.049445146	0.056859805	0.057678818	0.089342965	0.073043274	0.049445146	0.056859805	0.057678818	0.067261778	0.09205161	0.126799436	0.148014723	0.147271868	0.073043274	0.049445146	0.056859805	0.057678818	0.067261778	0.09205161	0.126799436	0.148014723	0.147271868	0.030189095	0.033056803	0.073770032	0.082415635	0.089342965	0.073043274	0.049445146	0.056859805	0.057678818	0.189141939	0.039424775	0.064063923	0.074662463	0.068452817	0.055072943	0.033056803	0.074662463	0.064063923	0.074662463	0.068452817	0.055072943	0.055072943	0.055072943	0.033056803	0.055072943	0.067261778	0.09205161	0.126799436	0.148014723	0.147271868	0.067261778	0.09205161	0.126799436	0.148014723	0.147271868	0.130613333	0.104507292	0.080603457	0.057078855	0.036882784	0.09205161	0.126799436	0.148014723	0.147271868	0.130613333	0.104507292	0.080603457	0.057078855	0.036882784	0.068452817	0.055072943	0.037664384
5007	5007	0.215583586	0.172426205	0.126129287	0.107725354	0.093485465	0.090957909	0.101976452	0.216969535	0.203817029	0.184018358	0.180049181	0.186679422	0.185941306	0.218594119	0.180049181	0.184018358	0.180049181	0.186679422	0.185941306	0.185941306	0.185941306	0.218594119	0.185941306	0.125229136	0.128742915	0.122217843	0.137850024	0.156214553	0.125229136	0.128742915	0.122217843	0.137850024	0.156214553	0.167758583	0.199641902	0.229324134	0.247654936	0.255834944	0.128742915	0.122217843	0.137850024	0.156214553	0.167758583	0.199641902	0.229324134	0.247654936	0.255834944	0.186679422	0.185941306	0.090957909	0.101976452	0.125229136	0.128742915	0.122217843	0.137850024	0.156214553	0.215583586	0.188030813	0.20538773	0.210974689	0.204949672	0.190702996	0.185941306	0.210974689	0.20538773	0.210974689	0.204949672	0.190702996	0.190702996	0.190702996	0.185941306	0.190702996	0.167758583	0.199641902	0.229324134	0.247654936	0.255834944	0.167758583	0.199641902	0.229324134	0.247654936	0.255834944	0.247687129	0.226040808	0.218594119	0.203817029	0.184018358	0.199641902	0.229324134	0.247654936	0.255834944	0.247687129	0.226040808	0.218594119	0.203817029	0.184018358	0.204949672	0.190702996	0.177027954
5009	5009	0.137175222	0.131277237	0.112035298	0.103566349	0.075004822	0.053811275	0.053002844	0.175276038	0.061155217	0.048289676	0.044581083	0.039672282	0.042853665	0.065695628	0.044581083	0.048289676	0.044581083	0.039672282	0.042853665	0.042853665	0.042853665	0.065695628	0.042853665	0.05282108	0.043903995	0.032208672	0.028505408	0.03849012	0.05282108	0.043903995	0.032208672	0.028505408	0.03849012	0.057238086	0.077328407	0.102171737	0.121724482	0.125671804	0.043903995	0.032208672	0.028505408	0.03849012	0.057238086	0.077328407	0.102171737	0.121724482	0.125671804	0.039672282	0.042853665	0.053811275	0.053002844	0.05282108	0.043903995	0.032208672	0.028505408	0.03849012	0.137175222	0.041447918	0.051153171	0.064932153	0.067691645	0.054205954	0.042853665	0.064932153	0.051153171	0.064932153	0.067691645	0.054205954	0.054205954	0.054205954	0.042853665	0.054205954	0.057238086	0.077328407	0.102171737	0.121724482	0.125671804	0.057238086	0.077328407	0.102171737	0.121724482	0.125671804	0.109327715	0.088934881	0.065695628	0.061155217	0.048289676	0.077328407	0.102171737	0.121724482	0.125671804	0.109327715	0.088934881	0.065695628	0.061155217	0.048289676	0.067691645	0.054205954	0.039283564
5011	5011	0.036095924	-0.009160593	-0.027189002	-0.058623764	-0.070464662	-0.06629815	-0.075519101	0.035807099	0.028096032	0.009540823	0.000729602	-0.010141663	-0.033383811	0.031485886	0.000729602	0.009540823	0.000729602	-0.010141663	-0.033383811	-0.033383811	-0.033383811	0.031485886	-0.033383811	-0.08581699	-0.084229504	-0.085254646	-0.08705372	-0.059875597	-0.08581699	-0.084229504	-0.085254646	-0.08705372	-0.059875597	-0.032171474	-0.001486375	0.009775573	0.03658539	0.036906389	-0.084229504	-0.085254646	-0.08705372	-0.059875597	-0.032171474	-0.001486375	0.009775573	0.03658539	0.036906389	-0.010141663	-0.033383811	-0.06629815	-0.075519101	-0.08581699	-0.084229504	-0.085254646	-0.08705372	-0.059875597	0.036095924	-0.04755254	-0.05363814	-0.050099773	-0.051881458	-0.048137862	-0.033383811	-0.050099773	-0.05363814	-0.050099773	-0.051881458	-0.048137862	-0.048137862	-0.048137862	-0.033383811	-0.048137862	-0.032171474	-0.001486375	0.009775573	0.03658539	0.036906389	-0.032171474	-0.001486375	0.009775573	0.03658539	0.036906389	0.035746098	0.023440168	0.031485886	0.028096032	0.009540823	-0.001486375	0.009775573	0.03658539	0.036906389	0.035746098	0.023440168	0.031485886	0.028096032	0.009540823	-0.051881458	-0.048137862	-0.043472162
5013	5013	0.027883934	0.054076418	0.068724159	0.042152156	0.00957261	-0.000988468	-0.004812089	0.060190835	-0.022001754	-0.027307255	-0.020824972	-0.018426423	-0.030473516	-0.008120995	-0.020824972	-0.027307255	-0.020824972	-0.018426423	-0.030473516	-0.030473516	-0.030473516	-0.008120995	-0.030473516	-0.01085537	-0.019763161	-0.03391288	-0.041392181	-0.035037857	-0.01085537	-0.019763161	-0.03391288	-0.041392181	-0.035037857	-0.047930603	-0.02376215	-0.012654068	0.002573562	-0.00882435	-0.019763161	-0.03391288	-0.041392181	-0.035037857	-0.047930603	-0.02376215	-0.012654068	0.002573562	-0.00882435	-0.018426423	-0.030473516	-0.000988468	-0.004812089	-0.01085537	-0.019763161	-0.03391288	-0.041392181	-0.035037857	0.027883934	-0.005973314	0.01664934	0.000707089	-0.021121243	-0.030877862	-0.030473516	0.000707089	0.01664934	0.000707089	-0.021121243	-0.030877862	-0.030877862	-0.030877862	-0.030473516	-0.030877862	-0.047930603	-0.02376215	-0.012654068	0.002573562	-0.00882435	-0.047930603	-0.02376215	-0.012654068	0.002573562	-0.00882435	0.001733403	-0.012270093	-0.008120995	-0.022001754	-0.027307255	-0.02376215	-0.012654068	0.002573562	-0.00882435	0.001733403	-0.012270093	-0.008120995	-0.022001754	-0.027307255	-0.021121243	-0.030877862	-0.062531726
5015	5015	0.107958374	0.083933604	0.075538618	0.093132107	0.100107886	0.077047748	0.090734484	0.167091522	0.085847426	0.060023253	0.056497335	0.051347882	0.038741786	0.109616805	0.056497335	0.060023253	0.056497335	0.051347882	0.038741786	0.038741786	0.038741786	0.109616805	0.038741786	0.100994163	0.075348962	0.063987229	0.068289108	0.080654184	0.100994163	0.075348962	0.063987229	0.068289108	0.080654184	0.096186089	0.14215671	0.200690484	0.215420679	0.217860481	0.075348962	0.063987229	0.068289108	0.080654184	0.096186089	0.14215671	0.200690484	0.215420679	0.217860481	0.051347882	0.038741786	0.077047748	0.090734484	0.100994163	0.075348962	0.063987229	0.068289108	0.080654184	0.107958374	0.041160933	0.040485462	0.03440667	0.029857482	0.041577122	0.038741786	0.03440667	0.040485462	0.03440667	0.029857482	0.041577122	0.041577122	0.041577122	0.038741786	0.041577122	0.096186089	0.14215671	0.200690484	0.215420679	0.217860481	0.096186089	0.14215671	0.200690484	0.215420679	0.217860481	0.198590013	0.15912326	0.109616805	0.085847426	0.060023253	0.14215671	0.200690484	0.215420679	0.217860481	0.198590013	0.15912326	0.109616805	0.085847426	0.060023253	0.029857482	0.041577122	0.040696396
5017	5017	-0.012773133	-0.008472737	0.013061866	5.57771E-05	-0.01981593	-0.031824756	-0.053759387	-0.00099712	-0.076239109	-0.080076254	-0.100784226	-0.097908542	-0.102210907	-0.081158319	-0.100784226	-0.080076254	-0.100784226	-0.097908542	-0.102210907	-0.102210907	-0.102210907	-0.081158319	-0.102210907	-0.081661512	-0.09408944	-0.101235661	-0.098967765	-0.081052334	-0.081661512	-0.09408944	-0.101235661	-0.098967765	-0.081052334	-0.052250229	-0.042882043	-0.032683479	-0.029476912	-0.046279067	-0.09408944	-0.101235661	-0.098967765	-0.081052334	-0.052250229	-0.042882043	-0.032683479	-0.029476912	-0.046279067	-0.097908542	-0.102210907	-0.031824756	-0.053759387	-0.081661512	-0.09408944	-0.101235661	-0.098967765	-0.081052334	-0.012773133	-0.099593269	-0.094612647	-0.083254906	-0.08910462	-0.083185826	-0.102210907	-0.083254906	-0.094612647	-0.083254906	-0.08910462	-0.083185826	-0.083185826	-0.083185826	-0.102210907	-0.083185826	-0.052250229	-0.042882043	-0.032683479	-0.029476912	-0.046279067	-0.052250229	-0.042882043	-0.032683479	-0.029476912	-0.046279067	-0.06354147	-0.073370208	-0.081158319	-0.076239109	-0.080076254	-0.042882043	-0.032683479	-0.029476912	-0.046279067	-0.06354147	-0.073370208	-0.081158319	-0.076239109	-0.080076254	-0.08910462	-0.083185826	-0.075868073
5019	5019	0.015037228	0.016842138	-0.003559341	0.002163754	-0.030942265	-0.021808326	-0.025238345	0.064140963	0.010750259	0.005842857	-0.019311765	-0.016577701	-0.025263231	0.019429772	-0.019311765	0.005842857	-0.019311765	-0.016577701	-0.025263231	-0.025263231	-0.025263231	0.019429772	-0.025263231	-0.038339248	-0.052903137	-0.056842664	-0.062116046	-0.046211054	-0.038339248	-0.052903137	-0.056842664	-0.062116046	-0.046211054	-0.010172658	0.025558197	0.062370546	0.079884831	0.077756944	-0.052903137	-0.056842664	-0.062116046	-0.046211054	-0.010172658	0.025558197	0.062370546	0.079884831	0.077756944	-0.016577701	-0.025263231	-0.021808326	-0.025238345	-0.038339248	-0.052903137	-0.056842664	-0.062116046	-0.046211054	0.015037228	-0.02913289	-0.025496644	-0.008392019	0.010366368	0.00852105	-0.025263231	-0.008392019	-0.025496644	-0.008392019	0.010366368	0.00852105	0.00852105	0.00852105	-0.025263231	0.00852105	-0.010172658	0.025558197	0.062370546	0.079884831	0.077756944	-0.010172658	0.025558197	0.062370546	0.079884831	0.077756944	0.082371422	0.039547025	0.019429772	0.010750259	0.005842857	0.025558197	0.062370546	0.079884831	0.077756944	0.082371422	0.039547025	0.019429772	0.010750259	0.005842857	0.010366368	0.00852105	0.006949481
5021	5021	-0.003450039	-0.045550322	-0.043563526	-0.04668395	-0.069397935	-0.060755447	-0.062992857	0.085376659	-0.018586531	-0.036367644	-0.044759675	-0.041598049	-0.050975302	-0.013240025	-0.044759675	-0.036367644	-0.044759675	-0.041598049	-0.050975302	-0.050975302	-0.050975302	-0.013240025	-0.050975302	-0.065767818	-0.071637096	-0.07495758	-0.066122561	-0.048416136	-0.065767818	-0.071637096	-0.07495758	-0.066122561	-0.048416136	-0.039714452	-0.032710897	-0.020793293	-0.012791454	-0.00743828	-0.071637096	-0.07495758	-0.066122561	-0.048416136	-0.039714452	-0.032710897	-0.020793293	-0.012791454	-0.00743828	-0.041598049	-0.050975302	-0.060755447	-0.062992857	-0.065767818	-0.071637096	-0.07495758	-0.066122561	-0.048416136	-0.003450039	-0.043529464	-0.036960601	-0.036907638	-0.044760186	-0.046902128	-0.050975302	-0.036907638	-0.036960601	-0.036907638	-0.044760186	-0.046902128	-0.046902128	-0.046902128	-0.050975302	-0.046902128	-0.039714452	-0.032710897	-0.020793293	-0.012791454	-0.00743828	-0.039714452	-0.032710897	-0.020793293	-0.012791454	-0.00743828	-0.011298926	-0.017557596	-0.013240025	-0.018586531	-0.036367644	-0.032710897	-0.020793293	-0.012791454	-0.00743828	-0.011298926	-0.017557596	-0.013240025	-0.018586531	-0.036367644	-0.044760186	-0.046902128	-0.043829291
5023	5023	0.143273658	0.124800504	0.094669323	0.090741126	0.091091431	0.088753769	0.093588361	0.336854354	0.087766094	0.068656502	0.060283654	0.05767987	0.049657916	0.09923706	0.060283654	0.068656502	0.060283654	0.05767987	0.049657916	0.049657916	0.049657916	0.09923706	0.049657916	0.085045831	0.065460475	0.045016811	0.054425892	0.072887838	0.085045831	0.065460475	0.045016811	0.054425892	0.072887838	0.0775424	0.10830016	0.118345656	0.123006166	0.123480045	0.065460475	0.045016811	0.054425892	0.072887838	0.0775424	0.10830016	0.118345656	0.123006166	0.123480045	0.05767987	0.049657916	0.088753769	0.093588361	0.085045831	0.065460475	0.045016811	0.054425892	0.072887838	0.143273658	0.047564359	0.049411671	0.046883586	0.036241897	0.03348843	0.049657916	0.046883586	0.049411671	0.046883586	0.036241897	0.03348843	0.03348843	0.03348843	0.049657916	0.03348843	0.0775424	0.10830016	0.118345656	0.123006166	0.123480045	0.0775424	0.10830016	0.118345656	0.123006166	0.123480045	0.119112954	0.099253467	0.09923706	0.087766094	0.068656502	0.10830016	0.118345656	0.123006166	0.123480045	0.119112954	0.099253467	0.09923706	0.087766094	0.068656502	0.036241897	0.03348843	0.028320339
5025	5025	0.092941996	0.103586438	0.076413246	0.063735631	0.021756681	-0.002539039	0.00351715	0.093114179	0.04419087	0.040161297	0.031173494	0.028940176	0.017885436	0.065431534	0.031173494	0.040161297	0.031173494	0.028940176	0.017885436	0.017885436	0.017885436	0.065431534	0.017885436	0.005313105	-0.004780485	-0.00228137	-0.01317913	-0.021803374	0.005313105	-0.004780485	-0.00228137	-0.01317913	-0.021803374	-0.008743641	0.004027189	0.020595981	0.050603979	0.061385729	-0.004780485	-0.00228137	-0.01317913	-0.021803374	-0.008743641	0.004027189	0.020595981	0.050603979	0.061385729	0.028940176	0.017885436	-0.002539039	0.00351715	0.005313105	-0.004780485	-0.00228137	-0.01317913	-0.021803374	0.092941996	0.037141377	0.021986458	0.02989384	0.009273637	-0.010924044	0.017885436	0.02989384	0.021986458	0.02989384	0.009273637	-0.010924044	-0.010924044	-0.010924044	0.017885436	-0.010924044	-0.008743641	0.004027189	0.020595981	0.050603979	0.061385729	-0.008743641	0.004027189	0.020595981	0.050603979	0.061385729	0.063129549	0.059012732	0.065431534	0.04419087	0.040161297	0.004027189	0.020595981	0.050603979	0.061385729	0.063129549	0.059012732	0.065431534	0.04419087	0.040161297	0.009273637	-0.010924044	-0.018455753
5027	5027	0.026697619	0.03610226	0.034548616	0.021548849	0.024214258	0.001198457	-0.017774229	-0.005220741	-0.014542749	-0.017235755	-0.021994335	-0.030209037	-0.018122147	-0.008823301	-0.021994335	-0.017235755	-0.021994335	-0.030209037	-0.018122147	-0.018122147	-0.018122147	-0.008823301	-0.018122147	-0.028541673	-0.033341439	-0.037950055	-0.039159331	-0.01693592	-0.028541673	-0.033341439	-0.037950055	-0.039159331	-0.01693592	-0.012706749	-0.011120418	-0.004478945	0.010955302	-0.000463822	-0.033341439	-0.037950055	-0.039159331	-0.01693592	-0.012706749	-0.011120418	-0.004478945	0.010955302	-0.000463822	-0.030209037	-0.018122147	0.001198457	-0.017774229	-0.028541673	-0.033341439	-0.037950055	-0.039159331	-0.01693592	0.026697619	-0.022677963	-0.011511886	-0.02051497	-0.017681084	-0.021376577	-0.018122147	-0.02051497	-0.011511886	-0.02051497	-0.017681084	-0.021376577	-0.021376577	-0.021376577	-0.018122147	-0.021376577	-0.012706749	-0.011120418	-0.004478945	0.010955302	-0.000463822	-0.012706749	-0.011120418	-0.004478945	0.010955302	-0.000463822	0.001621309	0.001237432	-0.008823301	-0.014542749	-0.017235755	-0.011120418	-0.004478945	0.010955302	-0.000463822	0.001621309	0.001237432	-0.008823301	-0.014542749	-0.017235755	-0.017681084	-0.021376577	-0.021283844
5029	5029	0.055845644	0.019005428	0.014600327	0.01648289	0.013535892	-0.001952724	0.001033859	0.091279445	0.017181017	0.017538225	0.005020931	0.014423445	0.011962686	0.032941088	0.005020931	0.017538225	0.005020931	0.014423445	0.011962686	0.011962686	0.011962686	0.032941088	0.011962686	0.00337111	-0.008701562	-0.026159108	-0.013985518	-0.005180017	0.00337111	-0.008701562	-0.026159108	-0.013985518	-0.005180017	-0.000466092	0.006584941	0.025242004	0.040632106	0.038361426	-0.008701562	-0.026159108	-0.013985518	-0.005180017	-0.000466092	0.006584941	0.025242004	0.040632106	0.038361426	0.014423445	0.011962686	-0.001952724	0.001033859	0.00337111	-0.008701562	-0.026159108	-0.013985518	-0.005180017	0.055845644	0.018100262	0.019020396	0.030274569	0.027191571	0.035334967	0.011962686	0.030274569	0.019020396	0.030274569	0.027191571	0.035334967	0.035334967	0.035334967	0.011962686	0.035334967	-0.000466092	0.006584941	0.025242004	0.040632106	0.038361426	-0.000466092	0.006584941	0.025242004	0.040632106	0.038361426	0.048481783	0.04140477	0.032941088	0.017181017	0.017538225	0.006584941	0.025242004	0.040632106	0.038361426	0.048481783	0.04140477	0.032941088	0.017181017	0.017538225	0.027191571	0.035334967	0.028220568
5031	5031	0.074878666	0.046188236	0.022569832	0.004436995	0.005259275	0.011996501	0.013623122	0.109802553	0.084191764	0.072979832	0.063350027	0.05916319	0.063270565	0.088329248	0.063350027	0.072979832	0.063350027	0.05916319	0.063270565	0.063270565	0.063270565	0.088329248	0.063270565	0.040031148	0.058071287	0.063449376	0.079307641	0.082234415	0.040031148	0.058071287	0.063449376	0.079307641	0.082234415	0.084710178	0.091398736	0.089363241	0.089584145	0.103417619	0.058071287	0.063449376	0.079307641	0.082234415	0.084710178	0.091398736	0.089363241	0.089584145	0.103417619	0.05916319	0.063270565	0.011996501	0.013623122	0.040031148	0.058071287	0.063449376	0.079307641	0.082234415	0.074878666	0.058747357	0.074589045	0.084143423	0.093340326	0.100749002	0.063270565	0.084143423	0.074589045	0.084143423	0.093340326	0.100749002	0.100749002	0.100749002	0.063270565	0.100749002	0.084710178	0.091398736	0.089363241	0.089584145	0.103417619	0.084710178	0.091398736	0.089363241	0.089584145	0.103417619	0.098598887	0.090565907	0.088329248	0.084191764	0.072979832	0.091398736	0.089363241	0.089584145	0.103417619	0.098598887	0.090565907	0.088329248	0.084191764	0.072979832	0.093340326	0.100749002	0.099889181
5033	5033	0.181634247	0.138488104	0.075421529	0.056821051	0.054619533	0.054903153	0.073620345	0.171994309	0.094591391	0.089109042	0.087576559	0.083890215	0.075332301	0.115939665	0.087576559	0.089109042	0.087576559	0.083890215	0.075332301	0.075332301	0.075332301	0.115939665	0.075332301	0.085666894	0.091376967	0.088820156	0.091510822	0.090603408	0.085666894	0.091376967	0.088820156	0.091510822	0.090603408	0.095905207	0.105593165	0.111038923	0.127504099	0.12791303	0.091376967	0.088820156	0.091510822	0.090603408	0.095905207	0.105593165	0.111038923	0.127504099	0.12791303	0.083890215	0.075332301	0.054903153	0.073620345	0.085666894	0.091376967	0.088820156	0.091510822	0.090603408	0.181634247	0.078739738	0.085643894	0.090032651	0.087356077	0.080481151	0.075332301	0.090032651	0.085643894	0.090032651	0.087356077	0.080481151	0.080481151	0.080481151	0.075332301	0.080481151	0.095905207	0.105593165	0.111038923	0.127504099	0.12791303	0.095905207	0.105593165	0.111038923	0.127504099	0.12791303	0.123639535	0.113066172	0.115939665	0.094591391	0.089109042	0.105593165	0.111038923	0.127504099	0.12791303	0.123639535	0.113066172	0.115939665	0.094591391	0.089109042	0.087356077	0.080481151	0.070460609
5035	5035	0.003257958	0.013124832	0.018509768	0.024228343	0.002578917	-0.002690594	-0.00010124	0.028452942	0.02148016	0.024996082	0.014726048	0.001374023	-0.005238315	0.010964302	0.014726048	0.024996082	0.014726048	0.001374023	-0.005238315	-0.005238315	-0.005238315	0.010964302	-0.005238315	0.0031563	0.012187425	0.015055736	0.011960998	0.006358199	0.0031563	0.012187425	0.015055736	0.011960998	0.006358199	0.002783831	0.002156507	-0.001559439	-0.002525254	-0.00076488	0.012187425	0.015055736	0.011960998	0.006358199	0.002783831	0.002156507	-0.001559439	-0.002525254	-0.00076488	0.001374023	-0.005238315	-0.002690594	-0.00010124	0.0031563	0.012187425	0.015055736	0.011960998	0.006358199	0.003257958	-0.013266439	-0.011038926	-0.003641405	0.008855839	0.013103602	-0.005238315	-0.003641405	-0.011038926	-0.003641405	0.008855839	0.013103602	0.013103602	0.013103602	-0.005238315	0.013103602	0.002783831	0.002156507	-0.001559439	-0.002525254	-0.00076488	0.002783831	0.002156507	-0.001559439	-0.002525254	-0.00076488	0.004843111	0.000956957	0.010964302	0.02148016	0.024996082	0.002156507	-0.001559439	-0.002525254	-0.00076488	0.004843111	0.000956957	0.010964302	0.02148016	0.024996082	0.008855839	0.013103602	0.013227157
