cofip_sub	cofip_nbr	gt80_aginc_lag	gt81_aginc_lag	gt82_aginc_lag	gt83_aginc_lag	gt84_aginc_lag	gt85_aginc_lag	gt86_aginc_lag	ft75_aginc_lag	sb00_aginc_lag	sb01_aginc_lag	sb02_aginc_lag	sb03_aginc_lag	sb04_aginc_lag	ne99_aginc_lag	ne02_aginc_lag	bh01_aginc_lag	bh02_aginc_lag	bh03_aginc_lag	bh04_aginc_lag	frng04_aginc_lag	frsg04_aginc_lag	PRI99_aginc_lag	PRI04_aginc_lag	CEDp87_aginc_lag	CEDp88_aginc_lag	CEDp89_aginc_lag	CEDp90_aginc_lag	CEDp91_aginc_lag	CEDc87_aginc_lag	CEDc88_aginc_lag	CEDc89_aginc_lag	CEDc90_aginc_lag	CEDc91_aginc_lag	CEDc92_aginc_lag	CEDc93_aginc_lag	CEDc94_aginc_lag	CEDc95_aginc_lag	CEDc96_aginc_lag	CEDpi88_aginc_lag	CEDpi89_aginc_lag	CEDpi90_aginc_lag	CEDpi91_aginc_lag	CEDpi92_aginc_lag	CEDpi93_aginc_lag	CEDpi94_aginc_lag	CEDpi95_aginc_lag	CEDpi96_aginc_lag	TF03_aginc_lag	TF04_aginc_lag	gt80_aginc_lead	gt81_aginc_lead	gt82_aginc_lead	gt83_aginc_lead	gt84_aginc_lead	gt85_aginc_lead	gt86_aginc_lead	ft75_aginc_lead	sb00_aginc_lead	sb01_aginc_lead	sb02_aginc_lead	sb03_aginc_lead	sb04_aginc_lead	ne99_aginc_lead	ne02_aginc_lead	bh01_aginc_lead	bh02_aginc_lead	bh03_aginc_lead	bh04_aginc_lead	frng04_aginc_lead	frsg04_aginc_lead	PRI99_aginc_lead	PRI04_aginc_lead	CEDp87_aginc_lead	CEDp88_aginc_lead	CEDp89_aginc_lead	CEDp90_aginc_lead	CEDp91_aginc_lead	CEDc87_aginc_lead	CEDc88_aginc_lead	CEDc89_aginc_lead	CEDc90_aginc_lead	CEDc91_aginc_lead	CEDc92_aginc_lead	CEDc93_aginc_lead	CEDc94_aginc_lead	CEDc95_aginc_lead	CEDc96_aginc_lead	CEDpi88_aginc_lead	CEDpi89_aginc_lead	CEDpi90_aginc_lead	CEDpi91_aginc_lead	CEDpi92_aginc_lead	CEDpi93_aginc_lead	CEDpi94_aginc_lead	CEDpi95_aginc_lead	CEDpi96_aginc_lead	TF03_aginc_lead	TF04_aginc_lead	outofsample_aginc_lead
18131	18131	0.226375347	0.117429386	0.096645552	-0.016390081	0.093915753	0.25873606	0.255465452	0.645317193	0.238352248	0.156912261	0.064548548	0.136690842	0.271905811	0.193215642	0.064548548	0.156912261	0.064548548	0.136690842	0.271905811	0.271905811	0.271905811	0.193215642	0.271905811	0.44895022	0.516606123	0.421985126	0.38311859	0.253096686	0.44895022	0.516606123	0.421985126	0.38311859	0.253096686	0.227470098	0.298033384	0.191910323	0.140073511	0.373688963	0.516606123	0.421985126	0.38311859	0.253096686	0.227470098	0.298033384	0.191910323	0.140073511	0.373688963	0.136690842	0.271905811	0.25873606	0.255465452	0.44895022	0.516606123	0.421985126	0.38311859	0.253096686	0.226375347	0.240083733	0.217354023	0.261024461	0.26414654	-0.03336919	0.271905811	0.261024461	0.217354023	0.261024461	0.26414654	-0.03336919	-0.03336919	-0.03336919	0.271905811	-0.03336919	0.227470098	0.298033384	0.191910323	0.140073511	0.373688963	0.227470098	0.298033384	0.191910323	0.140073511	0.373688963	0.310658201	0.262156331	0.193215642	0.238352248	0.156912261	0.298033384	0.191910323	0.140073511	0.373688963	0.310658201	0.262156331	0.193215642	0.238352248	0.156912261	0.26414654	-0.03336919	0.042260264
18133	18133	0.433772337	0.378547011	0.317074718	0.227844395	0.261617393	0.300308901	0.310830768	0.574103765	0.299821082	0.287646802	0.261664456	0.277580291	0.267295782	0.325833412	0.261664456	0.287646802	0.261664456	0.277580291	0.267295782	0.267295782	0.267295782	0.325833412	0.267295782	0.337506426	0.26122644	0.217635141	0.205941455	0.202615505	0.337506426	0.26122644	0.217635141	0.205941455	0.202615505	0.276161871	0.404410411	0.367228329	0.385423647	0.388287785	0.26122644	0.217635141	0.205941455	0.202615505	0.276161871	0.404410411	0.367228329	0.385423647	0.388287785	0.277580291	0.267295782	0.300308901	0.310830768	0.337506426	0.26122644	0.217635141	0.205941455	0.202615505	0.433772337	0.236166759	0.227129249	0.23033987	0.202761547	0.064883156	0.267295782	0.23033987	0.227129249	0.23033987	0.202761547	0.064883156	0.064883156	0.064883156	0.267295782	0.064883156	0.276161871	0.404410411	0.367228329	0.385423647	0.388287785	0.276161871	0.404410411	0.367228329	0.385423647	0.388287785	0.343796215	0.319586994	0.325833412	0.299821082	0.287646802	0.404410411	0.367228329	0.385423647	0.388287785	0.343796215	0.319586994	0.325833412	0.299821082	0.287646802	0.202761547	0.064883156	0.094183419
18135	18135	0.298842523	0.245728216	0.129647907	0.079879367	0.29345696	0.344375779	0.357523961	0.331752402	0.249995909	0.178020237	0.104331127	0.160377766	0.194450963	0.18402549	0.104331127	0.178020237	0.104331127	0.160377766	0.194450963	0.194450963	0.194450963	0.18402549	0.194450963	0.435310169	0.402153998	0.233543559	0.201395063	0.180174038	0.435310169	0.402153998	0.233543559	0.201395063	0.180174038	0.145025048	0.182685929	0.219025114	0.2298862	0.28165609	0.402153998	0.233543559	0.201395063	0.180174038	0.145025048	0.182685929	0.219025114	0.2298862	0.28165609	0.160377766	0.194450963	0.344375779	0.357523961	0.435310169	0.402153998	0.233543559	0.201395063	0.180174038	0.298842523	0.055239455	0.08520358	0.118457729	0.094128129	0.009591652	0.194450963	0.118457729	0.08520358	0.118457729	0.094128129	0.009591652	0.009591652	0.009591652	0.194450963	0.009591652	0.145025048	0.182685929	0.219025114	0.2298862	0.28165609	0.145025048	0.182685929	0.219025114	0.2298862	0.28165609	0.299219067	0.275006548	0.18402549	0.249995909	0.178020237	0.182685929	0.219025114	0.2298862	0.28165609	0.299219067	0.275006548	0.18402549	0.249995909	0.178020237	0.094128129	0.009591652	0.083173377
18137	18137	0.468438673	0.355073048	0.313227369	0.257751496	0.349393309	0.339851472	0.3257976	0.418344306	0.204274183	0.206674598	0.252110978	0.241478382	0.231234017	0.137648662	0.252110978	0.206674598	0.252110978	0.241478382	0.231234017	0.231234017	0.231234017	0.137648662	0.231234017	0.404444106	0.420767591	0.323408119	0.337270576	0.327428755	0.404444106	0.420767591	0.323408119	0.337270576	0.327428755	0.324678336	0.339137137	0.350786754	0.28257884	0.283113733	0.420767591	0.323408119	0.337270576	0.327428755	0.324678336	0.339137137	0.350786754	0.28257884	0.283113733	0.241478382	0.231234017	0.339851472	0.3257976	0.404444106	0.420767591	0.323408119	0.337270576	0.327428755	0.468438673	0.171604889	0.137741866	0.068756502	0.067021241	-0.039187764	0.231234017	0.068756502	0.137741866	0.068756502	0.067021241	-0.039187764	-0.039187764	-0.039187764	0.231234017	-0.039187764	0.324678336	0.339137137	0.350786754	0.28257884	0.283113733	0.324678336	0.339137137	0.350786754	0.28257884	0.283113733	0.202675305	0.170042468	0.137648662	0.204274183	0.206674598	0.339137137	0.350786754	0.28257884	0.283113733	0.202675305	0.170042468	0.137648662	0.204274183	0.206674598	0.067021241	-0.039187764	-0.019903349
18139	18139	0.240049833	0.195914031	0.146691088	0.0146664	0.236852407	0.2866244	0.230098359	0.412924313	0.334513824	0.242527174	0.153589896	0.260434053	0.260777386	0.23410288	0.153589896	0.242527174	0.153589896	0.260434053	0.260777386	0.260777386	0.260777386	0.23410288	0.260777386	0.346415558	0.352335234	0.216617311	0.231973306	0.226822166	0.346415558	0.352335234	0.216617311	0.231973306	0.226822166	0.302507683	0.412268092	0.385380062	0.31558158	0.425463064	0.352335234	0.216617311	0.231973306	0.226822166	0.302507683	0.412268092	0.385380062	0.31558158	0.425463064	0.260434053	0.260777386	0.2866244	0.230098359	0.346415558	0.352335234	0.216617311	0.231973306	0.226822166	0.240049833	0.160017687	0.14282843	0.167035001	0.139670283	-0.000780941	0.260777386	0.167035001	0.14282843	0.167035001	0.139670283	-0.000780941	-0.000780941	-0.000780941	0.260777386	-0.000780941	0.302507683	0.412268092	0.385380062	0.31558158	0.425463064	0.302507683	0.412268092	0.385380062	0.31558158	0.425463064	0.349386541	0.253147182	0.23410288	0.334513824	0.242527174	0.412268092	0.385380062	0.31558158	0.425463064	0.349386541	0.253147182	0.23410288	0.334513824	0.242527174	0.139670283	-0.000780941	-0.002229244
18141	18141	0.449772493	0.388583145	0.309647797	0.250934431	0.270677054	0.284251903	0.288779197	0.359998496	0.225748796	0.219560891	0.243695623	0.238333173	0.235870411	0.241761335	0.243695623	0.219560891	0.243695623	0.238333173	0.235870411	0.235870411	0.235870411	0.241761335	0.235870411	0.346931991	0.352582394	0.288169854	0.27531678	0.239440517	0.346931991	0.352582394	0.288169854	0.27531678	0.239440517	0.233140956	0.234204553	0.249969074	0.268032917	0.281461379	0.352582394	0.288169854	0.27531678	0.239440517	0.233140956	0.234204553	0.249969074	0.268032917	0.281461379	0.238333173	0.235870411	0.284251903	0.288779197	0.346931991	0.352582394	0.288169854	0.27531678	0.239440517	0.449772493	0.210183178	0.218925153	0.181370933	0.134826203	0.021063514	0.235870411	0.181370933	0.218925153	0.181370933	0.134826203	0.021063514	0.021063514	0.021063514	0.235870411	0.021063514	0.233140956	0.234204553	0.249969074	0.268032917	0.281461379	0.233140956	0.234204553	0.249969074	0.268032917	0.281461379	0.237469345	0.246618646	0.241761335	0.225748796	0.219560891	0.234204553	0.249969074	0.268032917	0.281461379	0.237469345	0.246618646	0.241761335	0.225748796	0.219560891	0.134826203	0.021063514	0.027761562
18143	18143	0.502532782	0.445993683	0.34024618	0.259427662	0.295455769	0.29546648	0.281384947	0.340834959	0.253760756	0.225112238	0.212061979	0.213063532	0.182711096	0.283435154	0.212061979	0.225112238	0.212061979	0.213063532	0.182711096	0.182711096	0.182711096	0.283435154	0.182711096	0.371867665	0.38417714	0.238710531	0.276991229	0.253704859	0.371867665	0.38417714	0.238710531	0.276991229	0.253704859	0.27736017	0.292029633	0.367305854	0.367269127	0.370707983	0.38417714	0.238710531	0.276991229	0.253704859	0.27736017	0.292029633	0.367305854	0.367269127	0.370707983	0.213063532	0.182711096	0.29546648	0.281384947	0.371867665	0.38417714	0.238710531	0.276991229	0.253704859	0.502532782	0.15371705	0.162401717	0.1465989	0.106990597	-0.038915355	0.182711096	0.1465989	0.162401717	0.1465989	0.106990597	-0.038915355	-0.038915355	-0.038915355	0.182711096	-0.038915355	0.27736017	0.292029633	0.367305854	0.367269127	0.370707983	0.27736017	0.292029633	0.367305854	0.367269127	0.370707983	0.299476926	0.276321706	0.283435154	0.253760756	0.225112238	0.292029633	0.367305854	0.367269127	0.370707983	0.299476926	0.276321706	0.283435154	0.253760756	0.225112238	0.106990597	-0.038915355	-0.027690559
18145	18145	0.483755377	0.387506955	0.291456478	0.219866824	0.27480565	0.286103432	0.276307947	0.408467651	0.289780082	0.240962734	0.189007611	0.207115583	0.191398547	0.251706996	0.189007611	0.240962734	0.189007611	0.207115583	0.191398547	0.191398547	0.191398547	0.251706996	0.191398547	0.365580839	0.362110412	0.312210053	0.343906794	0.312239477	0.365580839	0.362110412	0.312210053	0.343906794	0.312239477	0.339802534	0.369056168	0.33176668	0.273492827	0.326191247	0.362110412	0.312210053	0.343906794	0.312239477	0.339802534	0.369056168	0.33176668	0.273492827	0.326191247	0.207115583	0.191398547	0.286103432	0.276307947	0.365580839	0.362110412	0.312210053	0.343906794	0.312239477	0.483755377	0.140064722	0.145571507	0.158205101	0.129137845	0.010802694	0.191398547	0.158205101	0.145571507	0.158205101	0.129137845	0.010802694	0.010802694	0.010802694	0.191398547	0.010802694	0.339802534	0.369056168	0.33176668	0.273492827	0.326191247	0.339802534	0.369056168	0.33176668	0.273492827	0.326191247	0.283248945	0.258848149	0.251706996	0.289780082	0.240962734	0.369056168	0.33176668	0.273492827	0.326191247	0.283248945	0.258848149	0.251706996	0.289780082	0.240962734	0.129137845	0.010802694	0.012314723
18147	18147	0.518941016	0.48941928	0.354446214	0.193939322	0.300153108	0.315849699	0.273402227	0.498518672	0.365467568	0.278284617	0.271204337	0.253058978	0.273443152	0.276177741	0.271204337	0.278284617	0.271204337	0.253058978	0.273443152	0.273443152	0.273443152	0.276177741	0.273443152	0.294132273	0.356911259	0.262914105	0.247794868	0.163905447	0.294132273	0.356911259	0.262914105	0.247794868	0.163905447	0.225177775	0.226928581	0.230405392	0.218809238	0.363150241	0.356911259	0.262914105	0.247794868	0.163905447	0.225177775	0.226928581	0.230405392	0.218809238	0.363150241	0.253058978	0.273443152	0.315849699	0.273402227	0.294132273	0.356911259	0.262914105	0.247794868	0.163905447	0.518941016	0.207783866	0.217161644	0.213000497	0.160467874	0.06323354	0.273443152	0.213000497	0.217161644	0.213000497	0.160467874	0.06323354	0.06323354	0.06323354	0.273443152	0.06323354	0.225177775	0.226928581	0.230405392	0.218809238	0.363150241	0.225177775	0.226928581	0.230405392	0.218809238	0.363150241	0.277225671	0.326193212	0.276177741	0.365467568	0.278284617	0.226928581	0.230405392	0.218809238	0.363150241	0.277225671	0.326193212	0.276177741	0.365467568	0.278284617	0.160467874	0.06323354	0.061498996
18149	18149	0.267135319	0.239548786	0.197088188	0.067509045	0.132631257	0.237235054	0.248214001	0.531266773	0.239391376	0.159257246	0.108078365	0.119906626	0.157685507	0.18524317	0.108078365	0.159257246	0.108078365	0.119906626	0.157685507	0.157685507	0.157685507	0.18524317	0.157685507	0.351794179	0.431606077	0.36121554	0.332729279	0.268204876	0.351794179	0.431606077	0.36121554	0.332729279	0.268204876	0.292842985	0.31465075	0.305357396	0.287522841	0.325421758	0.431606077	0.36121554	0.332729279	0.268204876	0.292842985	0.31465075	0.305357396	0.287522841	0.325421758	0.119906626	0.157685507	0.237235054	0.248214001	0.351794179	0.431606077	0.36121554	0.332729279	0.268204876	0.267135319	0.092781428	0.154462263	0.189767995	0.157520168	-0.015002457	0.157685507	0.189767995	0.154462263	0.189767995	0.157520168	-0.015002457	-0.015002457	-0.015002457	0.157685507	-0.015002457	0.292842985	0.31465075	0.305357396	0.287522841	0.325421758	0.292842985	0.31465075	0.305357396	0.287522841	0.325421758	0.260349418	0.264330986	0.18524317	0.239391376	0.159257246	0.31465075	0.305357396	0.287522841	0.325421758	0.260349418	0.264330986	0.18524317	0.239391376	0.159257246	0.157520168	-0.015002457	0.056566972
18151	18151	0.539629605	0.41217796	0.293483661	0.24951115	0.357514733	0.419218352	0.478016359	0.466225287	0.269984629	0.162482356	0.118354575	0.083674569	0.061791534	0.316847278	0.118354575	0.162482356	0.118354575	0.083674569	0.061791534	0.061791534	0.061791534	0.316847278	0.061791534	0.583480319	0.621776282	0.417588876	0.347116129	0.264840137	0.583480319	0.621776282	0.417588876	0.347116129	0.264840137	0.26022337	0.237072522	0.303185114	0.380637983	0.372411288	0.621776282	0.417588876	0.347116129	0.264840137	0.26022337	0.237072522	0.303185114	0.380637983	0.372411288	0.083674569	0.061791534	0.419218352	0.478016359	0.583480319	0.621776282	0.417588876	0.347116129	0.264840137	0.539629605	0.034945249	0.109181739	0.082201292	-0.008270919	-0.085861956	0.061791534	0.082201292	0.109181739	0.082201292	-0.008270919	-0.085861956	-0.085861956	-0.085861956	0.061791534	-0.085861956	0.26022337	0.237072522	0.303185114	0.380637983	0.372411288	0.26022337	0.237072522	0.303185114	0.380637983	0.372411288	0.351833673	0.377199388	0.316847278	0.269984629	0.162482356	0.237072522	0.303185114	0.380637983	0.372411288	0.351833673	0.377199388	0.316847278	0.269984629	0.162482356	-0.008270919	-0.085861956	-0.04280747
18153	18153	0.497294875	0.404829157	0.375579582	0.185963162	0.220348918	0.103838567	0.148586823	0.419495911	0.217174813	0.176208399	0.132803027	0.219586889	0.217680541	0.182172531	0.132803027	0.176208399	0.132803027	0.219586889	0.217680541	0.217680541	0.217680541	0.182172531	0.217680541	0.150093365	0.250218248	0.163882289	0.227104192	0.197920085	0.150093365	0.250218248	0.163882289	0.227104192	0.197920085	0.321220587	0.299489638	0.278744997	0.246532824	0.29035545	0.250218248	0.163882289	0.227104192	0.197920085	0.321220587	0.299489638	0.278744997	0.246532824	0.29035545	0.219586889	0.217680541	0.103838567	0.148586823	0.150093365	0.250218248	0.163882289	0.227104192	0.197920085	0.497294875	0.164508682	0.170706819	0.225257183	0.180700776	0.089391127	0.217680541	0.225257183	0.170706819	0.225257183	0.180700776	0.089391127	0.089391127	0.089391127	0.217680541	0.089391127	0.321220587	0.299489638	0.278744997	0.246532824	0.29035545	0.321220587	0.299489638	0.278744997	0.246532824	0.29035545	0.179072484	0.193023075	0.182172531	0.217174813	0.176208399	0.299489638	0.278744997	0.246532824	0.29035545	0.179072484	0.193023075	0.182172531	0.217174813	0.176208399	0.180700776	0.089391127	0.14276936
18155	18155	0.412978758	0.327499209	0.407128014	0.245725404	0.340145044	0.356740182	0.279839145	0.385326752	0.411799897	0.362927323	0.175509844	0.259129518	0.229239707	0.328968513	0.175509844	0.362927323	0.175509844	0.259129518	0.229239707	0.229239707	0.229239707	0.328968513	0.229239707	0.198640282	0.342443437	0.339894653	0.347436836	0.405864307	0.198640282	0.342443437	0.339894653	0.347436836	0.405864307	0.421899056	0.469646628	0.485046389	0.446680967	0.483464698	0.342443437	0.339894653	0.347436836	0.405864307	0.421899056	0.469646628	0.485046389	0.446680967	0.483464698	0.259129518	0.229239707	0.356740182	0.279839145	0.198640282	0.342443437	0.339894653	0.347436836	0.405864307	0.412978758	0.206594004	0.239560244	0.325066946	0.247929892	0.205861881	0.229239707	0.325066946	0.239560244	0.325066946	0.247929892	0.205861881	0.205861881	0.205861881	0.229239707	0.205861881	0.421899056	0.469646628	0.485046389	0.446680967	0.483464698	0.421899056	0.469646628	0.485046389	0.446680967	0.483464698	0.508420681	0.411343222	0.328968513	0.411799897	0.362927323	0.469646628	0.485046389	0.446680967	0.483464698	0.508420681	0.411343222	0.328968513	0.411799897	0.362927323	0.247929892	0.205861881	0.145960488
18157	18157	0.498660775	0.486718074	0.403463435	0.292096127	0.282884017	0.279449878	0.258185465	0.413522964	0.267143762	0.274539096	0.234066182	0.227871043	0.222308452	0.253917888	0.234066182	0.274539096	0.234066182	0.227871043	0.222308452	0.222308452	0.222308452	0.253917888	0.222308452	0.295660534	0.34327874	0.337666394	0.351737206	0.348319409	0.295660534	0.34327874	0.337666394	0.351737206	0.348319409	0.353168375	0.328481541	0.293480648	0.285629257	0.278931973	0.34327874	0.337666394	0.351737206	0.348319409	0.353168375	0.328481541	0.293480648	0.285629257	0.278931973	0.227871043	0.222308452	0.279449878	0.258185465	0.295660534	0.34327874	0.337666394	0.351737206	0.348319409	0.498660775	0.199390929	0.181940657	0.212734596	0.193730231	0.132303493	0.222308452	0.212734596	0.181940657	0.212734596	0.193730231	0.132303493	0.132303493	0.132303493	0.222308452	0.132303493	0.353168375	0.328481541	0.293480648	0.285629257	0.278931973	0.353168375	0.328481541	0.293480648	0.285629257	0.278931973	0.255037915	0.285036517	0.253917888	0.267143762	0.274539096	0.328481541	0.293480648	0.285629257	0.278931973	0.255037915	0.285036517	0.253917888	0.267143762	0.274539096	0.193730231	0.132303493	0.110717367
18159	18159	0.39690287	0.287499578	0.196042465	0.108665238	0.270463403	0.32387179	0.280206903	0.49021116	0.269748244	0.18027175	0.186376252	0.237911878	0.199976414	0.205336841	0.186376252	0.18027175	0.186376252	0.237911878	0.199976414	0.199976414	0.199976414	0.205336841	0.199976414	0.347334366	0.391309735	0.263570481	0.205351737	0.248700777	0.347334366	0.391309735	0.263570481	0.205351737	0.248700777	0.307466677	0.299252796	0.324723898	0.329438691	0.382556557	0.391309735	0.263570481	0.205351737	0.248700777	0.307466677	0.299252796	0.324723898	0.329438691	0.382556557	0.237911878	0.199976414	0.32387179	0.280206903	0.347334366	0.391309735	0.263570481	0.205351737	0.248700777	0.39690287	0.083470498	0.109958541	0.109227129	0.014744954	-0.098485488	0.199976414	0.109227129	0.109958541	0.109227129	0.014744954	-0.098485488	-0.098485488	-0.098485488	0.199976414	-0.098485488	0.307466677	0.299252796	0.324723898	0.329438691	0.382556557	0.307466677	0.299252796	0.324723898	0.329438691	0.382556557	0.29832076	0.264960442	0.205336841	0.269748244	0.18027175	0.299252796	0.324723898	0.329438691	0.382556557	0.29832076	0.264960442	0.205336841	0.269748244	0.18027175	0.014744954	-0.098485488	-0.082633908
18161	18161	0.247703506	0.223350104	0.210286289	0.022322766	0.176695825	0.175455566	0.17762919	0.436246264	0.241701612	0.162869188	0.150383016	0.255233035	0.306785524	0.204005587	0.150383016	0.162869188	0.150383016	0.255233035	0.306785524	0.306785524	0.306785524	0.204005587	0.306785524	0.294672934	0.349286632	0.237767618	0.256638796	0.247881811	0.294672934	0.349286632	0.237767618	0.256638796	0.247881811	0.341622784	0.397764904	0.44830799	0.443160005	0.500596294	0.349286632	0.237767618	0.256638796	0.247881811	0.341622784	0.397764904	0.44830799	0.443160005	0.500596294	0.255233035	0.306785524	0.175455566	0.17762919	0.294672934	0.349286632	0.237767618	0.256638796	0.247881811	0.247703506	0.249304608	0.276609747	0.240728228	0.132798201	0.025965862	0.306785524	0.240728228	0.276609747	0.240728228	0.132798201	0.025965862	0.025965862	0.025965862	0.306785524	0.025965862	0.341622784	0.397764904	0.44830799	0.443160005	0.500596294	0.341622784	0.397764904	0.44830799	0.443160005	0.500596294	0.341209432	0.302025362	0.204005587	0.241701612	0.162869188	0.397764904	0.44830799	0.443160005	0.500596294	0.341209432	0.302025362	0.204005587	0.241701612	0.162869188	0.132798201	0.025965862	0.043175671
18163	18163	0.496496208	0.433610062	0.306713984	0.221267967	0.25082448	0.254739656	0.237667414	0.349650253	0.262980883	0.249247884	0.247332435	0.214692971	0.224109443	0.250990578	0.247332435	0.249247884	0.247332435	0.214692971	0.224109443	0.224109443	0.224109443	0.250990578	0.224109443	0.253683702	0.292605828	0.229466448	0.247955551	0.257696882	0.253683702	0.292605828	0.229466448	0.247955551	0.257696882	0.289606085	0.264343346	0.242026296	0.217255796	0.228907785	0.292605828	0.229466448	0.247955551	0.257696882	0.289606085	0.264343346	0.242026296	0.217255796	0.228907785	0.214692971	0.224109443	0.254739656	0.237667414	0.253683702	0.292605828	0.229466448	0.247955551	0.257696882	0.496496208	0.210705163	0.217500478	0.150129519	0.145784635	0.048833997	0.224109443	0.150129519	0.217500478	0.150129519	0.145784635	0.048833997	0.048833997	0.048833997	0.224109443	0.048833997	0.289606085	0.264343346	0.242026296	0.217255796	0.228907785	0.289606085	0.264343346	0.242026296	0.217255796	0.228907785	0.209753625	0.245767729	0.250990578	0.262980883	0.249247884	0.264343346	0.242026296	0.217255796	0.228907785	0.209753625	0.245767729	0.250990578	0.262980883	0.249247884	0.145784635	0.048833997	0.069745312
18165	18165	0.462554876	0.372407637	0.320559068	0.207407364	0.217980383	0.182549243	0.154263452	0.326618138	0.256111736	0.200283838	0.218880179	0.243298946	0.214861066	0.243853461	0.218880179	0.200283838	0.218880179	0.243298946	0.214861066	0.214861066	0.214861066	0.243853461	0.214861066	0.193132158	0.227748414	0.18996684	0.222966466	0.240438519	0.193132158	0.227748414	0.18996684	0.222966466	0.240438519	0.274521527	0.321083022	0.275147095	0.257479159	0.292606	0.227748414	0.18996684	0.222966466	0.240438519	0.274521527	0.321083022	0.275147095	0.257479159	0.292606	0.243298946	0.214861066	0.182549243	0.154263452	0.193132158	0.227748414	0.18996684	0.222966466	0.240438519	0.462554876	0.179113435	0.168584891	0.186764363	0.118707022	0.044452874	0.214861066	0.186764363	0.168584891	0.186764363	0.118707022	0.044452874	0.044452874	0.044452874	0.214861066	0.044452874	0.274521527	0.321083022	0.275147095	0.257479159	0.292606	0.274521527	0.321083022	0.275147095	0.257479159	0.292606	0.21382053	0.211572327	0.243853461	0.256111736	0.200283838	0.321083022	0.275147095	0.257479159	0.292606	0.21382053	0.211572327	0.243853461	0.256111736	0.200283838	0.118707022	0.044452874	0.031458664
18167	18167	0.44860131	0.376364067	0.2707458	0.173830507	0.15076459	0.151076359	0.166733113	0.357304596	0.124543968	0.143639273	0.181473394	0.206763941	0.198513054	0.126208997	0.181473394	0.143639273	0.181473394	0.206763941	0.198513054	0.198513054	0.198513054	0.126208997	0.198513054	0.210598892	0.233521229	0.234320574	0.248841672	0.258110266	0.210598892	0.233521229	0.234320574	0.248841672	0.258110266	0.290056269	0.288614861	0.25579094	0.22022484	0.165525028	0.233521229	0.234320574	0.248841672	0.258110266	0.290056269	0.288614861	0.25579094	0.22022484	0.165525028	0.206763941	0.198513054	0.151076359	0.166733113	0.210598892	0.233521229	0.234320574	0.248841672	0.258110266	0.44860131	0.197105376	0.207103457	0.195259761	0.145442175	0.081949738	0.198513054	0.195259761	0.207103457	0.195259761	0.145442175	0.081949738	0.081949738	0.081949738	0.198513054	0.081949738	0.290056269	0.288614861	0.25579094	0.22022484	0.165525028	0.290056269	0.288614861	0.25579094	0.22022484	0.165525028	0.099946464	0.11833806	0.126208997	0.124543968	0.143639273	0.288614861	0.25579094	0.22022484	0.165525028	0.099946464	0.11833806	0.126208997	0.124543968	0.143639273	0.145442175	0.081949738	0.11620549
18169	18169	0.40124172	0.293001949	0.195023324	0.130942675	0.190038208	0.233732538	0.243357442	0.395471353	0.230466985	0.160893922	0.122043653	0.139751841	0.153407182	0.215281297	0.122043653	0.160893922	0.122043653	0.139751841	0.153407182	0.153407182	0.153407182	0.215281297	0.153407182	0.354123415	0.2964613	0.267890796	0.291357023	0.244105916	0.354123415	0.2964613	0.267890796	0.291357023	0.244105916	0.213287049	0.28117433	0.240858633	0.218525166	0.294981915	0.2964613	0.267890796	0.291357023	0.244105916	0.213287049	0.28117433	0.240858633	0.218525166	0.294981915	0.139751841	0.153407182	0.233732538	0.243357442	0.354123415	0.2964613	0.267890796	0.291357023	0.244105916	0.40124172	0.093622649	0.101904288	0.111106671	0.029638303	-0.100283148	0.153407182	0.111106671	0.101904288	0.111106671	0.029638303	-0.100283148	-0.100283148	-0.100283148	0.153407182	-0.100283148	0.213287049	0.28117433	0.240858633	0.218525166	0.294981915	0.213287049	0.28117433	0.240858633	0.218525166	0.294981915	0.285592651	0.268513073	0.215281297	0.230466985	0.160893922	0.28117433	0.240858633	0.218525166	0.294981915	0.285592651	0.268513073	0.215281297	0.230466985	0.160893922	0.029638303	-0.100283148	-0.044706752
18171	18171	0.201696401	0.181208816	0.193587638	-0.114341492	0.052639257	0.167589131	0.085256657	0.670551963	0.493604257	0.270753222	0.230207189	0.297841098	0.292373816	0.249764781	0.230207189	0.270753222	0.230207189	0.297841098	0.292373816	0.292373816	0.292373816	0.249764781	0.292373816	0.21618643	0.374026364	0.291727574	0.243448897	0.060987736	0.21618643	0.374026364	0.291727574	0.243448897	0.060987736	0.243275424	0.313793525	0.181787365	0.042129557	0.53715875	0.374026364	0.291727574	0.243448897	0.060987736	0.243275424	0.313793525	0.181787365	0.042129557	0.53715875	0.297841098	0.292373816	0.167589131	0.085256657	0.21618643	0.374026364	0.291727574	0.243448897	0.060987736	0.201696401	0.164475017	0.148580335	0.255627406	0.303106509	0.097706124	0.292373816	0.255627406	0.148580335	0.255627406	0.303106509	0.097706124	0.097706124	0.097706124	0.292373816	0.097706124	0.243275424	0.313793525	0.181787365	0.042129557	0.53715875	0.243275424	0.313793525	0.181787365	0.042129557	0.53715875	0.257610177	0.199871339	0.249764781	0.493604257	0.270753222	0.313793525	0.181787365	0.042129557	0.53715875	0.257610177	0.199871339	0.249764781	0.493604257	0.270753222	0.303106509	0.097706124	0.104890052
