cofip_sub	cofip_nbr	gt80_wageemp_lag	gt81_wageemp_lag	gt82_wageemp_lag	gt83_wageemp_lag	gt84_wageemp_lag	gt85_wageemp_lag	gt86_wageemp_lag	ft75_wageemp_lag	sb00_wageemp_lag	sb01_wageemp_lag	sb02_wageemp_lag	sb03_wageemp_lag	sb04_wageemp_lag	ne99_wageemp_lag	ne02_wageemp_lag	bh01_wageemp_lag	bh02_wageemp_lag	bh03_wageemp_lag	bh04_wageemp_lag	frng04_wageemp_lag	frsg04_wageemp_lag	PRI99_wageemp_lag	PRI04_wageemp_lag	CEDp87_wageemp_lag	CEDp88_wageemp_lag	CEDp89_wageemp_lag	CEDp90_wageemp_lag	CEDp91_wageemp_lag	CEDc87_wageemp_lag	CEDc88_wageemp_lag	CEDc89_wageemp_lag	CEDc90_wageemp_lag	CEDc91_wageemp_lag	CEDc92_wageemp_lag	CEDc93_wageemp_lag	CEDc94_wageemp_lag	CEDc95_wageemp_lag	CEDc96_wageemp_lag	CEDpi88_wageemp_lag	CEDpi89_wageemp_lag	CEDpi90_wageemp_lag	CEDpi91_wageemp_lag	CEDpi92_wageemp_lag	CEDpi93_wageemp_lag	CEDpi94_wageemp_lag	CEDpi95_wageemp_lag	CEDpi96_wageemp_lag	TF03_wageemp_lag	TF04_wageemp_lag	gt80_wageemp_lead	gt81_wageemp_lead	gt82_wageemp_lead	gt83_wageemp_lead	gt84_wageemp_lead	gt85_wageemp_lead	gt86_wageemp_lead	ft75_wageemp_lead	sb00_wageemp_lead	sb01_wageemp_lead	sb02_wageemp_lead	sb03_wageemp_lead	sb04_wageemp_lead	ne99_wageemp_lead	ne02_wageemp_lead	bh01_wageemp_lead	bh02_wageemp_lead	bh03_wageemp_lead	bh04_wageemp_lead	frng04_wageemp_lead	frsg04_wageemp_lead	PRI99_wageemp_lead	PRI04_wageemp_lead	CEDp87_wageemp_lead	CEDp88_wageemp_lead	CEDp89_wageemp_lead	CEDp90_wageemp_lead	CEDp91_wageemp_lead	CEDc87_wageemp_lead	CEDc88_wageemp_lead	CEDc89_wageemp_lead	CEDc90_wageemp_lead	CEDc91_wageemp_lead	CEDc92_wageemp_lead	CEDc93_wageemp_lead	CEDc94_wageemp_lead	CEDc95_wageemp_lead	CEDc96_wageemp_lead	CEDpi88_wageemp_lead	CEDpi89_wageemp_lead	CEDpi90_wageemp_lead	CEDpi91_wageemp_lead	CEDpi92_wageemp_lead	CEDpi93_wageemp_lead	CEDpi94_wageemp_lead	CEDpi95_wageemp_lead	CEDpi96_wageemp_lead	TF03_wageemp_lead	TF04_wageemp_lead	outofsample_wageemp_lead
29081	29081	0.033181544	-0.135918248	-0.202682479	-0.155968862	-0.170923512	-0.292043178	-0.203124684	0.02182897	-0.002947681	0.089487747	-0.011655943	0.019732846	-0.020604637	0.06088837	-0.011655943	0.089487747	-0.011655943	0.019732846	-0.020604637	-0.020604637	-0.020604637	0.06088837	-0.020604637	-0.10500896	-0.070073983	-0.046672408	0.061035891	0.035401927	-0.10500896	-0.070073983	-0.046672408	0.061035891	0.035401927	0.024306752	0.07483968	0.114704819	0.111182352	0.18087123	-0.070073983	-0.046672408	0.061035891	0.035401927	0.024306752	0.07483968	0.114704819	0.111182352	0.18087123	0.019732846	-0.020604637	-0.292043178	-0.203124684	-0.10500896	-0.070073983	-0.046672408	0.061035891	0.035401927	0.033181544	0.073949815	-0.02146293	0.034567996	0.043024731	0.006440094	-0.020604637	0.034567996	-0.02146293	0.034567996	0.043024731	0.006440094	0.006440094	0.006440094	-0.020604637	0.006440094	0.024306752	0.07483968	0.114704819	0.111182352	0.18087123	0.024306752	0.07483968	0.114704819	0.111182352	0.18087123	0.229640411	0.107339539	0.06088837	-0.002947681	0.089487747	0.07483968	0.114704819	0.111182352	0.18087123	0.229640411	0.107339539	0.06088837	-0.002947681	0.089487747	0.043024731	0.006440094	-0.037713967
29083	29083	0.241044762	0.077112885	-0.045790463	-0.001273075	0.034835538	0.049343007	0.081290419	-0.000656599	0.021025424	-0.186210523	-0.174008797	-0.146391912	-0.176602647	-0.075734799	-0.174008797	-0.186210523	-0.174008797	-0.146391912	-0.176602647	-0.176602647	-0.176602647	-0.075734799	-0.176602647	0.21724803	0.170145822	0.106646565	0.046319017	0.034629335	0.21724803	0.170145822	0.106646565	0.046319017	0.034629335	-0.010914003	-0.059550623	-0.040303796	-0.040563077	-0.021204705	0.170145822	0.106646565	0.046319017	0.034629335	-0.010914003	-0.059550623	-0.040303796	-0.040563077	-0.021204705	-0.146391912	-0.176602647	0.049343007	0.081290419	0.21724803	0.170145822	0.106646565	0.046319017	0.034629335	0.241044762	-0.211168428	-0.027482646	-0.083493962	-0.116965307	-0.123740945	-0.176602647	-0.083493962	-0.027482646	-0.083493962	-0.116965307	-0.123740945	-0.123740945	-0.123740945	-0.176602647	-0.123740945	-0.010914003	-0.059550623	-0.040303796	-0.040563077	-0.021204705	-0.010914003	-0.059550623	-0.040303796	-0.040563077	-0.021204705	-0.043318273	-0.09667973	-0.075734799	0.021025424	-0.186210523	-0.059550623	-0.040303796	-0.040563077	-0.021204705	-0.043318273	-0.09667973	-0.075734799	0.021025424	-0.186210523	-0.116965307	-0.123740945	-0.058227556
29085	29085	0.116958837	0.030119924	-0.098521365	-0.147576034	-0.058995979	-0.046813228	0.019284344	0.19957282	0.017579898	0.051078884	0.077691425	0.169108151	0.149188902	0.006666691	0.077691425	0.051078884	0.077691425	0.169108151	0.149188902	0.149188902	0.149188902	0.006666691	0.149188902	0.154893677	0.132511505	0.084324475	0.086050854	0.042294307	0.154893677	0.132511505	0.084324475	0.086050854	0.042294307	0.036749542	-0.06835532	-0.13645354	-0.07277531	-0.088835978	0.132511505	0.084324475	0.086050854	0.042294307	0.036749542	-0.06835532	-0.13645354	-0.07277531	-0.088835978	0.169108151	0.149188902	-0.046813228	0.019284344	0.154893677	0.132511505	0.084324475	0.086050854	0.042294307	0.116958837	0.074458989	0.045140407	0.006497749	-0.094182239	-0.106906181	0.149188902	0.006497749	0.045140407	0.006497749	-0.094182239	-0.106906181	-0.106906181	-0.106906181	0.149188902	-0.106906181	0.036749542	-0.06835532	-0.13645354	-0.07277531	-0.088835978	0.036749542	-0.06835532	-0.13645354	-0.07277531	-0.088835978	-0.089357144	0.001433007	0.006666691	0.017579898	0.051078884	-0.06835532	-0.13645354	-0.07277531	-0.088835978	-0.089357144	0.001433007	0.006666691	0.017579898	0.051078884	-0.094182239	-0.106906181	-0.117368356
29087	29087	0.431564893	-0.015356185	-0.20081031	-0.333247138	-0.52571785	-0.237849699	-0.29997913	0.442273572	-0.001040691	0.05084764	0.013038552	-0.101530066	-0.118226027	0.037588033	0.013038552	0.05084764	0.013038552	-0.101530066	-0.118226027	-0.118226027	-0.118226027	0.037588033	-0.118226027	-0.269872027	-0.247684157	-0.129869726	-0.127016712	-0.230746714	-0.269872027	-0.247684157	-0.129869726	-0.127016712	-0.230746714	-0.032923943	0.003318128	-0.035501656	-0.00911168	0.086675538	-0.247684157	-0.129869726	-0.127016712	-0.230746714	-0.032923943	0.003318128	-0.035501656	-0.00911168	0.086675538	-0.101530066	-0.118226027	-0.237849699	-0.29997913	-0.269872027	-0.247684157	-0.129869726	-0.127016712	-0.230746714	0.431564893	-0.160243059	-0.198607137	-0.170961397	-0.064937802	-0.05051579	-0.118226027	-0.170961397	-0.198607137	-0.170961397	-0.064937802	-0.05051579	-0.05051579	-0.05051579	-0.118226027	-0.05051579	-0.032923943	0.003318128	-0.035501656	-0.00911168	0.086675538	-0.032923943	0.003318128	-0.035501656	-0.00911168	0.086675538	-0.034260065	-0.00498133	0.037588033	-0.001040691	0.05084764	0.003318128	-0.035501656	-0.00911168	0.086675538	-0.034260065	-0.00498133	0.037588033	-0.001040691	0.05084764	-0.064937802	-0.05051579	0.021282545
29089	29089	0.18919224	0.115290681	-0.002526317	-0.042333281	-0.048460877	-0.085348025	-0.070376596	0.124025423	-0.107260349	-0.09375497	-0.200258324	-0.392665594	-0.376922431	-0.027634549	-0.200258324	-0.09375497	-0.200258324	-0.392665594	-0.376922431	-0.376922431	-0.376922431	-0.027634549	-0.376922431	0.031129303	0.033281626	0.045862694	0.087535122	0.117254024	0.031129303	0.033281626	0.045862694	0.087535122	0.117254024	-0.009237467	-0.011993232	-0.008844279	0.011453522	-0.062321751	0.033281626	0.045862694	0.087535122	0.117254024	-0.009237467	-0.011993232	-0.008844279	0.011453522	-0.062321751	-0.392665594	-0.376922431	-0.085348025	-0.070376596	0.031129303	0.033281626	0.045862694	0.087535122	0.117254024	0.18919224	-0.346886938	-0.269112126	-0.119201274	0.078099993	0.054751755	-0.376922431	-0.119201274	-0.269112126	-0.119201274	0.078099993	0.054751755	0.054751755	0.054751755	-0.376922431	0.054751755	-0.009237467	-0.011993232	-0.008844279	0.011453522	-0.062321751	-0.009237467	-0.011993232	-0.008844279	0.011453522	-0.062321751	0	-0.015871713	-0.027634549	-0.107260349	-0.09375497	-0.011993232	-0.008844279	0.011453522	-0.062321751	0	-0.015871713	-0.027634549	-0.107260349	-0.09375497	0.078099993	0.054751755	0.036135706
29091	29091	0.06677705	0.021885448	-0.032563929	-0.024679982	-0.00395111	-0.025031179	-0.081404347	0.062610324	0.069062402	0.047288025	0.041291052	-0.079442504	-0.10128139	0.086694809	0.041291052	0.047288025	0.041291052	-0.079442504	-0.10128139	-0.10128139	-0.10128139	0.086694809	-0.10128139	0.023403182	0.10568413	0.088958015	0.113883511	0.184845654	0.023403182	0.10568413	0.088958015	0.113883511	0.184845654	0.098346796	0.001745709	-0.04751763	-0.019395799	-0.023588927	0.10568413	0.088958015	0.113883511	0.184845654	0.098346796	0.001745709	-0.04751763	-0.019395799	-0.023588927	-0.079442504	-0.10128139	-0.025031179	-0.081404347	0.023403182	0.10568413	0.088958015	0.113883511	0.184845654	0.06677705	-0.160624833	-0.191514005	-0.277703056	-0.284766211	-0.339125398	-0.10128139	-0.277703056	-0.191514005	-0.277703056	-0.284766211	-0.339125398	-0.339125398	-0.339125398	-0.10128139	-0.339125398	0.098346796	0.001745709	-0.04751763	-0.019395799	-0.023588927	0.098346796	0.001745709	-0.04751763	-0.019395799	-0.023588927	-0.029859794	0.047903836	0.086694809	0.069062402	0.047288025	0.001745709	-0.04751763	-0.019395799	-0.023588927	-0.029859794	0.047903836	0.086694809	0.069062402	0.047288025	-0.284766211	-0.339125398	-0.305191167
29093	29093	0.046780019	-0.018338762	-0.096903806	-0.10504426	-0.102012882	-0.145389195	-0.118996572	-0.067924414	-0.044953225	-0.062595741	-0.093291527	-0.090008037	-0.11416007	-0.007150014	-0.093291527	-0.062595741	-0.093291527	-0.090008037	-0.11416007	-0.11416007	-0.11416007	-0.007150014	-0.11416007	-0.049448275	-0.02103659	-0.019155317	0.018586899	0.0312808	-0.049448275	-0.02103659	-0.019155317	0.018586899	0.0312808	0.042670975	0.015664258	0.068484107	0.102328034	0.099468694	-0.02103659	-0.019155317	0.018586899	0.0312808	0.042670975	0.015664258	0.068484107	0.102328034	0.099468694	-0.090008037	-0.11416007	-0.145389195	-0.118996572	-0.049448275	-0.02103659	-0.019155317	0.018586899	0.0312808	0.046780019	-0.131121897	-0.117858101	-0.114969783	-0.111987499	-0.115260966	-0.11416007	-0.114969783	-0.117858101	-0.114969783	-0.111987499	-0.115260966	-0.115260966	-0.115260966	-0.11416007	-0.115260966	0.042670975	0.015664258	0.068484107	0.102328034	0.099468694	0.042670975	0.015664258	0.068484107	0.102328034	0.099468694	0.088599799	0.058065612	-0.007150014	-0.044953225	-0.062595741	0.015664258	0.068484107	0.102328034	0.099468694	0.088599799	0.058065612	-0.007150014	-0.044953225	-0.062595741	-0.111987499	-0.115260966	-0.099216006
29095	29095	0.116027201	0.082756218	-0.000904432	-0.024428919	-0.043178265	-0.01968014	0.011871698	0.068245033	0.020834087	0.018600634	0.033344418	0.034680027	0.046763621	0.054832257	0.033344418	0.018600634	0.033344418	0.034680027	0.046763621	0.046763621	0.046763621	0.054832257	0.046763621	0.071573363	0.064927162	0.063411354	0.057915273	0.030801819	0.071573363	0.064927162	0.063411354	0.057915273	0.030801819	0.033953027	0.037719769	0.050406448	0.066846948	0.109954936	0.064927162	0.063411354	0.057915273	0.030801819	0.033953027	0.037719769	0.050406448	0.066846948	0.109954936	0.034680027	0.046763621	-0.01968014	0.011871698	0.071573363	0.064927162	0.063411354	0.057915273	0.030801819	0.116027201	0.050845231	0.064098924	0.02516149	0.044145099	0.043561786	0.046763621	0.02516149	0.064098924	0.02516149	0.044145099	0.043561786	0.043561786	0.043561786	0.046763621	0.043561786	0.033953027	0.037719769	0.050406448	0.066846948	0.109954936	0.033953027	0.037719769	0.050406448	0.066846948	0.109954936	0.106730184	0.093693089	0.054832257	0.020834087	0.018600634	0.037719769	0.050406448	0.066846948	0.109954936	0.106730184	0.093693089	0.054832257	0.020834087	0.018600634	0.044145099	0.043561786	0.009981513
29097	29097	0.125259649	0.037206283	-0.118938437	-0.089862967	-0.076329187	-0.083748803	-0.036939367	0.062335135	0.002449365	0.03047855	0.06148069	0.116871518	0.138903834	0.031520119	0.06148069	0.03047855	0.06148069	0.116871518	0.138903834	0.138903834	0.138903834	0.031520119	0.138903834	0.11791148	0.134663575	0.113261006	0.053127917	0.095140333	0.11791148	0.134663575	0.113261006	0.053127917	0.095140333	0.071370384	0.091929133	0.201197948	0.276613579	0.226776836	0.134663575	0.113261006	0.053127917	0.095140333	0.071370384	0.091929133	0.201197948	0.276613579	0.226776836	0.116871518	0.138903834	-0.083748803	-0.036939367	0.11791148	0.134663575	0.113261006	0.053127917	0.095140333	0.125259649	0.105454602	0.073759479	0.044224594	0.004678979	-0.0661512	0.138903834	0.044224594	0.073759479	0.044224594	0.004678979	-0.0661512	-0.0661512	-0.0661512	0.138903834	-0.0661512	0.071370384	0.091929133	0.201197948	0.276613579	0.226776836	0.071370384	0.091929133	0.201197948	0.276613579	0.226776836	0.22194695	0.145371163	0.031520119	0.002449365	0.03047855	0.091929133	0.201197948	0.276613579	0.226776836	0.22194695	0.145371163	0.031520119	0.002449365	0.03047855	0.004678979	-0.0661512	-0.077252362
29099	29099	0.256984852	0.17744711	0.08001609	0.076366932	0.134295207	0.165878773	0.248458267	0.2495198	0.279398447	0.209611797	0.203849114	0.193892357	0.169816922	0.293519271	0.203849114	0.209611797	0.203849114	0.193892357	0.169816922	0.169816922	0.169816922	0.293519271	0.169816922	0.348255023	0.383044199	0.35568775	0.344794898	0.28435971	0.348255023	0.383044199	0.35568775	0.344794898	0.28435971	0.261713632	0.230069798	0.236724808	0.244192402	0.319327951	0.383044199	0.35568775	0.344794898	0.28435971	0.261713632	0.230069798	0.236724808	0.244192402	0.319327951	0.193892357	0.169816922	0.165878773	0.248458267	0.348255023	0.383044199	0.35568775	0.344794898	0.28435971	0.256984852	0.18208297	0.248562429	0.280275544	0.24248143	0.15145304	0.169816922	0.280275544	0.248562429	0.280275544	0.24248143	0.15145304	0.15145304	0.15145304	0.169816922	0.15145304	0.261713632	0.230069798	0.236724808	0.244192402	0.319327951	0.261713632	0.230069798	0.236724808	0.244192402	0.319327951	0.314196446	0.309601765	0.293519271	0.279398447	0.209611797	0.230069798	0.236724808	0.244192402	0.319327951	0.314196446	0.309601765	0.293519271	0.279398447	0.209611797	0.24248143	0.15145304	0.105180413
29101	29101	0.110477232	0.057902717	0.003228041	-0.039962367	-0.038422805	-0.030775597	0.005392406	0.172657616	0.070810137	0.093992438	0.07986021	0.051119926	0.013675984	0.082631602	0.07986021	0.093992438	0.07986021	0.051119926	0.013675984	0.013675984	0.013675984	0.082631602	0.013675984	0.064871437	0.114327792	0.125753527	0.119788099	0.090441364	0.064871437	0.114327792	0.125753527	0.119788099	0.090441364	0.06390072	0.049005905	0.056129048	0.065750068	0.065723995	0.114327792	0.125753527	0.119788099	0.090441364	0.06390072	0.049005905	0.056129048	0.065750068	0.065723995	0.051119926	0.013675984	-0.030775597	0.005392406	0.064871437	0.114327792	0.125753527	0.119788099	0.090441364	0.110477232	0.029699881	0.052323473	0.035298351	0.026688453	0.026948916	0.013675984	0.035298351	0.052323473	0.035298351	0.026688453	0.026948916	0.026948916	0.026948916	0.013675984	0.026948916	0.06390072	0.049005905	0.056129048	0.065750068	0.065723995	0.06390072	0.049005905	0.056129048	0.065750068	0.065723995	0.081316275	0.078551419	0.082631602	0.070810137	0.093992438	0.049005905	0.056129048	0.065750068	0.065723995	0.081316275	0.078551419	0.082631602	0.070810137	0.093992438	0.026688453	0.026948916	-0.000976729
29103	29103	0.077703306	0.093781604	0.034966525	0.100693063	0.101671325	0.065276023	0.03123511	-0.000607349	-0.006789551	-0.136278555	-0.153526655	-0.135695065	-0.119498512	-0.005372418	-0.153526655	-0.136278555	-0.153526655	-0.135695065	-0.119498512	-0.119498512	-0.119498512	-0.005372418	-0.119498512	0.046652373	-0.040821995	-0.039220713	-0.032105486	0.020652908	0.046652373	-0.040821995	-0.039220713	-0.032105486	0.020652908	0.086223592	0.123129342	0.104116499	0.117843453	0.138427938	-0.040821995	-0.039220713	-0.032105486	0.020652908	0.086223592	0.123129342	0.104116499	0.117843453	0.138427938	-0.135695065	-0.119498512	0.065276023	0.03123511	0.046652373	-0.040821995	-0.039220713	-0.032105486	0.020652908	0.077703306	-0.098087756	0.046666396	0.050037047	0.031364332	-0.003870616	-0.119498512	0.050037047	0.046666396	0.050037047	0.031364332	-0.003870616	-0.003870616	-0.003870616	-0.119498512	-0.003870616	0.086223592	0.123129342	0.104116499	0.117843453	0.138427938	0.086223592	0.123129342	0.104116499	0.117843453	0.138427938	0.085480374	-0.006809365	-0.005372418	-0.006789551	-0.136278555	0.123129342	0.104116499	0.117843453	0.138427938	0.085480374	-0.006809365	-0.005372418	-0.006789551	-0.136278555	0.031364332	-0.003870616	0.018085599
29105	29105	0.205016167	0.173510927	0.072639184	0.038321744	0.052129065	-0.054783699	-0.066215443	0.070888839	0.125726983	0.05650948	0.115233605	0.076442722	0.086646655	0.171418521	0.115233605	0.05650948	0.115233605	0.076442722	0.086646655	0.086646655	0.086646655	0.171418521	0.086646655	0.021131463	0.041868259	0.0954705	0.184649847	0.207284726	0.021131463	0.041868259	0.0954705	0.184649847	0.207284726	0.203734097	0.216262383	0.159404112	0.166229906	0.212947263	0.041868259	0.0954705	0.184649847	0.207284726	0.203734097	0.216262383	0.159404112	0.166229906	0.212947263	0.076442722	0.086646655	-0.054783699	-0.066215443	0.021131463	0.041868259	0.0954705	0.184649847	0.207284726	0.205016167	0.151142765	0.174503646	0.1206033	0.215557734	0.093869188	0.086646655	0.1206033	0.174503646	0.1206033	0.215557734	0.093869188	0.093869188	0.093869188	0.086646655	0.093869188	0.203734097	0.216262383	0.159404112	0.166229906	0.212947263	0.203734097	0.216262383	0.159404112	0.166229906	0.212947263	0.204905229	0.182938299	0.171418521	0.125726983	0.05650948	0.216262383	0.159404112	0.166229906	0.212947263	0.204905229	0.182938299	0.171418521	0.125726983	0.05650948	0.215557734	0.093869188	-0.034172573
29107	29107	0.129736322	-0.046840518	-0.278622704	-0.299959339	-0.249259267	-0.206957137	-0.075410762	-0.042379223	0.140615856	0.070564981	-0.004212306	0.008435309	-0.00516797	0.262235407	-0.004212306	0.070564981	-0.004212306	0.008435309	-0.00516797	-0.00516797	-0.00516797	0.262235407	-0.00516797	0.279257423	0.239479971	0.245797059	0.298920323	0.258554736	0.279257423	0.239479971	0.245797059	0.298920323	0.258554736	0.106438615	0.066850661	0.034652715	0.111468989	0.238179676	0.239479971	0.245797059	0.298920323	0.258554736	0.106438615	0.066850661	0.034652715	0.111468989	0.238179676	0.008435309	-0.00516797	-0.206957137	-0.075410762	0.279257423	0.239479971	0.245797059	0.298920323	0.258554736	0.129736322	0.048233812	0.075954354	0.029120194	0.001259182	0.013296357	-0.00516797	0.029120194	0.075954354	0.029120194	0.001259182	0.013296357	0.013296357	0.013296357	-0.00516797	0.013296357	0.106438615	0.066850661	0.034652715	0.111468989	0.238179676	0.106438615	0.066850661	0.034652715	0.111468989	0.238179676	0.305351625	0.309808448	0.262235407	0.140615856	0.070564981	0.066850661	0.034652715	0.111468989	0.238179676	0.305351625	0.309808448	0.262235407	0.140615856	0.070564981	0.001259182	0.013296357	0.0025652
29109	29109	0.080778457	0.016258722	-0.063029321	-0.070951736	0.028259978	0.066413578	0.062513708	0.038296986	0.081531667	0.0330363	0.003380285	-0.013466773	-0.029070349	0.058659842	0.003380285	0.0330363	0.003380285	-0.013466773	-0.029070349	-0.029070349	-0.029070349	0.058659842	-0.029070349	0.119522918	0.199242311	0.127603992	0.036295702	0.068119908	0.119522918	0.199242311	0.127603992	0.036295702	0.068119908	0.056218614	-0.018654528	0.008288558	0.088968151	0.080168597	0.199242311	0.127603992	0.036295702	0.068119908	0.056218614	-0.018654528	0.008288558	0.088968151	0.080168597	-0.013466773	-0.029070349	0.066413578	0.062513708	0.119522918	0.199242311	0.127603992	0.036295702	0.068119908	0.080778457	-0.032546882	0.008389742	-0.012012679	-0.019709367	-0.141135434	-0.029070349	-0.012012679	0.008389742	-0.012012679	-0.019709367	-0.141135434	-0.141135434	-0.141135434	-0.029070349	-0.141135434	0.056218614	-0.018654528	0.008288558	0.088968151	0.080168597	0.056218614	-0.018654528	0.008288558	0.088968151	0.080168597	0.085607447	0.080056908	0.058659842	0.081531667	0.0330363	-0.018654528	0.008288558	0.088968151	0.080168597	0.085607447	0.080056908	0.058659842	0.081531667	0.0330363	-0.019709367	-0.141135434	-0.139605427
29111	29111	0.523632537	0.499582783	0.394410386	0.211377353	0.219926302	0.227183548	0.179895843	-0.200218407	0.124981832	0.126376725	0.104439067	0.022736636	-0.0085201	0.096256162	0.104439067	0.126376725	0.104439067	0.022736636	-0.0085201	-0.0085201	-0.0085201	0.096256162	-0.0085201	0.154785681	0.251469131	0.230147719	0.146789043	0.126537248	0.154785681	0.251469131	0.230147719	0.146789043	0.126537248	0.084850725	0.216734317	0.204878687	0.159124315	0.168479729	0.251469131	0.230147719	0.146789043	0.126537248	0.084850725	0.216734317	0.204878687	0.159124315	0.168479729	0.022736636	-0.0085201	0.227183548	0.179895843	0.154785681	0.251469131	0.230147719	0.146789043	0.126537248	0.523632537	-0.038202259	-0.114543153	0.000391901	0.044296059	0.030427202	-0.0085201	0.000391901	-0.114543153	0.000391901	0.044296059	0.030427202	0.030427202	0.030427202	-0.0085201	0.030427202	0.084850725	0.216734317	0.204878687	0.159124315	0.168479729	0.084850725	0.216734317	0.204878687	0.159124315	0.168479729	0.187454732	0.068576239	0.096256162	0.124981832	0.126376725	0.216734317	0.204878687	0.159124315	0.168479729	0.187454732	0.068576239	0.096256162	0.124981832	0.126376725	0.044296059	0.030427202	0.077680642
29113	29113	0.111930134	0.106841368	0.094090282	0.063117625	0.08579999	0.039826015	0.060742818	0.057428716	0.147104817	0.103564288	0.060463735	0.050620851	-0.009240593	0.133436799	0.060463735	0.103564288	0.060463735	0.050620851	-0.009240593	-0.009240593	-0.009240593	0.133436799	-0.009240593	0.054815609	0.053621315	0.04422433	0.04249427	-0.00693602	0.054815609	0.053621315	0.04422433	0.04249427	-0.00693602	0.028154519	0.147520125	0.223649017	0.212430764	0.251308592	0.053621315	0.04422433	0.04249427	-0.00693602	0.028154519	0.147520125	0.223649017	0.212430764	0.251308592	0.050620851	-0.009240593	0.039826015	0.060742818	0.054815609	0.053621315	0.04422433	0.04249427	-0.00693602	0.111930134	-0.066838893	-0.12669919	-0.042537794	-0.052225857	-0.078971355	-0.009240593	-0.042537794	-0.12669919	-0.042537794	-0.052225857	-0.078971355	-0.078971355	-0.078971355	-0.009240593	-0.078971355	0.028154519	0.147520125	0.223649017	0.212430764	0.251308592	0.028154519	0.147520125	0.223649017	0.212430764	0.251308592	0.253604794	0.167639172	0.133436799	0.147104817	0.103564288	0.147520125	0.223649017	0.212430764	0.251308592	0.253604794	0.167639172	0.133436799	0.147104817	0.103564288	-0.052225857	-0.078971355	-0.039292653
29115	29115	0.147300677	0.11399327	0.039959953	-0.038916042	-0.045363757	-0.027203334	0.008384441	0.132695761	0.005833219	-0.022192015	-0.042058833	-0.098917047	-0.09737263	0.045862265	-0.042058833	-0.022192015	-0.042058833	-0.098917047	-0.09737263	-0.09737263	-0.09737263	0.045862265	-0.09737263	0.057240634	0.07610468	0.059043464	0.058012132	0.036470859	0.057240634	0.07610468	0.059043464	0.058012132	0.036470859	0.035152592	0.046341876	0.067029663	0.084421147	0.102487158	0.07610468	0.059043464	0.058012132	0.036470859	0.035152592	0.046341876	0.067029663	0.084421147	0.102487158	-0.098917047	-0.09737263	-0.027203334	0.008384441	0.057240634	0.07610468	0.059043464	0.058012132	0.036470859	0.147300677	-0.101822813	-0.076689308	-0.062818239	-0.038862391	-0.050040421	-0.09737263	-0.062818239	-0.076689308	-0.062818239	-0.038862391	-0.050040421	-0.050040421	-0.050040421	-0.09737263	-0.050040421	0.035152592	0.046341876	0.067029663	0.084421147	0.102487158	0.035152592	0.046341876	0.067029663	0.084421147	0.102487158	0.091064348	0.0864212	0.045862265	0.005833219	-0.022192015	0.046341876	0.067029663	0.084421147	0.102487158	0.091064348	0.0864212	0.045862265	0.005833219	-0.022192015	-0.038862391	-0.050040421	-0.043523806
29117	29117	0.08992356	-0.009933857	-0.0821654	-0.074879428	-0.069578836	-0.080217518	-0.070856583	-0.031437883	-0.181432747	-0.305774529	-0.357827294	-0.277335641	-0.128517734	-0.119779131	-0.357827294	-0.305774529	-0.357827294	-0.277335641	-0.128517734	-0.128517734	-0.128517734	-0.119779131	-0.128517734	-0.006731366	-0.035146447	-0.067601311	-0.056690609	0.004751543	-0.006731366	-0.035146447	-0.067601311	-0.056690609	0.004751543	0.02974779	0.073008247	0.164959711	0.11962984	0.139169233	-0.035146447	-0.067601311	-0.056690609	0.004751543	0.02974779	0.073008247	0.164959711	0.11962984	0.139169233	-0.277335641	-0.128517734	-0.080217518	-0.070856583	-0.006731366	-0.035146447	-0.067601311	-0.056690609	0.004751543	0.08992356	-0.005344748	0.159469488	0.174362996	0.103963867	-0.030007892	-0.128517734	0.174362996	0.159469488	0.174362996	0.103963867	-0.030007892	-0.030007892	-0.030007892	-0.128517734	-0.030007892	0.02974779	0.073008247	0.164959711	0.11962984	0.139169233	0.02974779	0.073008247	0.164959711	0.11962984	0.139169233	0.138100575	0.052472239	-0.119779131	-0.181432747	-0.305774529	0.073008247	0.164959711	0.11962984	0.139169233	0.138100575	0.052472239	-0.119779131	-0.181432747	-0.305774529	0.103963867	-0.030007892	-0.075444507
