cofip_sub	cofip_nbr	gt80_avwage_lag	gt81_avwage_lag	gt82_avwage_lag	gt83_avwage_lag	gt84_avwage_lag	gt85_avwage_lag	gt86_avwage_lag	ft75_avwage_lag	sb00_avwage_lag	sb01_avwage_lag	sb02_avwage_lag	sb03_avwage_lag	sb04_avwage_lag	ne99_avwage_lag	ne02_avwage_lag	bh01_avwage_lag	bh02_avwage_lag	bh03_avwage_lag	bh04_avwage_lag	frng04_avwage_lag	frsg04_avwage_lag	PRI99_avwage_lag	PRI04_avwage_lag	CEDp87_avwage_lag	CEDp88_avwage_lag	CEDp89_avwage_lag	CEDp90_avwage_lag	CEDp91_avwage_lag	CEDc87_avwage_lag	CEDc88_avwage_lag	CEDc89_avwage_lag	CEDc90_avwage_lag	CEDc91_avwage_lag	CEDc92_avwage_lag	CEDc93_avwage_lag	CEDc94_avwage_lag	CEDc95_avwage_lag	CEDc96_avwage_lag	CEDpi88_avwage_lag	CEDpi89_avwage_lag	CEDpi90_avwage_lag	CEDpi91_avwage_lag	CEDpi92_avwage_lag	CEDpi93_avwage_lag	CEDpi94_avwage_lag	CEDpi95_avwage_lag	CEDpi96_avwage_lag	TF03_avwage_lag	TF04_avwage_lag	gt80_avwage_lead	gt81_avwage_lead	gt82_avwage_lead	gt83_avwage_lead	gt84_avwage_lead	gt85_avwage_lead	gt86_avwage_lead	ft75_avwage_lead	sb00_avwage_lead	sb01_avwage_lead	sb02_avwage_lead	sb03_avwage_lead	sb04_avwage_lead	ne99_avwage_lead	ne02_avwage_lead	bh01_avwage_lead	bh02_avwage_lead	bh03_avwage_lead	bh04_avwage_lead	frng04_avwage_lead	frsg04_avwage_lead	PRI99_avwage_lead	PRI04_avwage_lead	CEDp87_avwage_lead	CEDp88_avwage_lead	CEDp89_avwage_lead	CEDp90_avwage_lead	CEDp91_avwage_lead	CEDc87_avwage_lead	CEDc88_avwage_lead	CEDc89_avwage_lead	CEDc90_avwage_lead	CEDc91_avwage_lead	CEDc92_avwage_lead	CEDc93_avwage_lead	CEDc94_avwage_lead	CEDc95_avwage_lead	CEDc96_avwage_lead	CEDpi88_avwage_lead	CEDpi89_avwage_lead	CEDpi90_avwage_lead	CEDpi91_avwage_lead	CEDpi92_avwage_lead	CEDpi93_avwage_lead	CEDpi94_avwage_lead	CEDpi95_avwage_lead	CEDpi96_avwage_lead	TF03_avwage_lead	TF04_avwage_lead	outofsample_avwage_lead
21027	21027	0.436480198	0.529542656	0.497320201	0.466376521	0.282415618	0.23342338	0.14577719	0.442738698	0.181507158	0.196466239	0.183686826	0.196518905	0.243538548	0.127336596	0.183686826	0.196466239	0.183686826	0.196518905	0.243538548	0.243538548	0.243538548	0.127336596	0.243538548	0.148360986	0.126775738	0.109518146	0.119782593	0.173183975	0.148360986	0.126775738	0.109518146	0.119782593	0.173183975	0.180283796	0.197085526	0.233057316	0.189602968	0.17222302	0.126775738	0.109518146	0.119782593	0.173183975	0.180283796	0.197085526	0.233057316	0.189602968	0.17222302	0.196518905	0.243538548	0.23342338	0.14577719	0.148360986	0.126775738	0.109518146	0.119782593	0.173183975	0.436480198	0.225714791	0.222428791	0.260949899	0.251288129	0.202785184	0.243538548	0.260949899	0.222428791	0.260949899	0.251288129	0.202785184	0.202785184	0.202785184	0.243538548	0.202785184	0.180283796	0.197085526	0.233057316	0.189602968	0.17222302	0.180283796	0.197085526	0.233057316	0.189602968	0.17222302	0.134549083	0.141497719	0.127336596	0.181507158	0.196466239	0.197085526	0.233057316	0.189602968	0.17222302	0.134549083	0.141497719	0.127336596	0.181507158	0.196466239	0.251288129	0.202785184	0.187702968
21029	21029	0.359517011	0.380016582	0.413792325	0.398882896	0.3480156	0.333201015	0.269705634	0.292077684	0.179595459	0.194858348	0.165614724	0.179174849	0.195311621	0.170772389	0.165614724	0.194858348	0.165614724	0.179174849	0.195311621	0.195311621	0.195311621	0.170772389	0.195311621	0.222840424	0.197314577	0.131457214	0.139033826	0.17053267	0.222840424	0.197314577	0.131457214	0.139033826	0.17053267	0.175075352	0.159478993	0.21146116	0.189115335	0.180173969	0.197314577	0.131457214	0.139033826	0.17053267	0.175075352	0.159478993	0.21146116	0.189115335	0.180173969	0.179174849	0.195311621	0.333201015	0.269705634	0.222840424	0.197314577	0.131457214	0.139033826	0.17053267	0.359517011	0.201617502	0.17046329	0.190577263	0.189514983	0.148932019	0.195311621	0.190577263	0.17046329	0.190577263	0.189514983	0.148932019	0.148932019	0.148932019	0.195311621	0.148932019	0.175075352	0.159478993	0.21146116	0.189115335	0.180173969	0.175075352	0.159478993	0.21146116	0.189115335	0.180173969	0.177853447	0.185637393	0.170772389	0.179595459	0.194858348	0.159478993	0.21146116	0.189115335	0.180173969	0.177853447	0.185637393	0.170772389	0.179595459	0.194858348	0.189514983	0.148932019	0.124187554
21031	21031	0.422272226	0.445049997	0.407802728	0.227834339	0.144976811	0.157473862	0.089683606	0.437399611	0.203481281	0.198358246	0.192004044	0.137739723	0.115920713	0.263400975	0.192004044	0.198358246	0.192004044	0.137739723	0.115920713	0.115920713	0.115920713	0.263400975	0.115920713	0.119000038	0.2111308	0.185615513	0.193532402	0.256968282	0.119000038	0.2111308	0.185615513	0.193532402	0.256968282	0.249479539	0.22829935	0.272468111	0.29396545	0.260202054	0.2111308	0.185615513	0.193532402	0.256968282	0.249479539	0.22829935	0.272468111	0.29396545	0.260202054	0.137739723	0.115920713	0.157473862	0.089683606	0.119000038	0.2111308	0.185615513	0.193532402	0.256968282	0.422272226	0.178813525	0.164236657	0.164254948	0.226477698	0.203449342	0.115920713	0.164254948	0.164236657	0.164254948	0.226477698	0.203449342	0.203449342	0.203449342	0.115920713	0.203449342	0.249479539	0.22829935	0.272468111	0.29396545	0.260202054	0.249479539	0.22829935	0.272468111	0.29396545	0.260202054	0.237647562	0.240676709	0.263400975	0.203481281	0.198358246	0.22829935	0.272468111	0.29396545	0.260202054	0.237647562	0.240676709	0.263400975	0.203481281	0.198358246	0.226477698	0.203449342	0.165151106
21033	21033	0.404652513	0.442029136	0.45419309	0.396413008	0.326510048	0.287199281	0.211260371	0.343318648	0.201341464	0.17255358	0.161801827	0.163678379	0.167496922	0.265749981	0.161801827	0.17255358	0.161801827	0.163678379	0.167496922	0.167496922	0.167496922	0.265749981	0.167496922	0.142975039	0.118788229	0.074518495	0.091455674	0.137204983	0.142975039	0.118788229	0.074518495	0.091455674	0.137204983	0.151353564	0.196032298	0.193571706	0.187919018	0.197113473	0.118788229	0.074518495	0.091455674	0.137204983	0.151353564	0.196032298	0.193571706	0.187919018	0.197113473	0.163678379	0.167496922	0.287199281	0.211260371	0.142975039	0.118788229	0.074518495	0.091455674	0.137204983	0.404652513	0.227415413	0.19273017	0.219744355	0.204042563	0.138094138	0.167496922	0.219744355	0.19273017	0.219744355	0.204042563	0.138094138	0.138094138	0.138094138	0.167496922	0.138094138	0.151353564	0.196032298	0.193571706	0.187919018	0.197113473	0.151353564	0.196032298	0.193571706	0.187919018	0.197113473	0.20715599	0.203735781	0.265749981	0.201341464	0.17255358	0.196032298	0.193571706	0.187919018	0.197113473	0.20715599	0.203735781	0.265749981	0.201341464	0.17255358	0.204042563	0.138094138	0.105919963
21035	21035	0.429964842	0.410676755	0.389598314	0.356770553	0.315765373	0.235091443	0.260626457	0.29799984	0.120656238	0.127675112	0.169629405	0.137461835	0.142561113	0.154740056	0.169629405	0.127675112	0.169629405	0.137461835	0.142561113	0.142561113	0.142561113	0.154740056	0.142561113	0.250340235	0.24318563	0.212476151	0.197946189	0.177305147	0.250340235	0.24318563	0.212476151	0.197946189	0.177305147	0.170862276	0.146087524	0.157332321	0.182508025	0.175406991	0.24318563	0.212476151	0.197946189	0.177305147	0.170862276	0.146087524	0.157332321	0.182508025	0.175406991	0.137461835	0.142561113	0.235091443	0.260626457	0.250340235	0.24318563	0.212476151	0.197946189	0.177305147	0.429964842	0.17414771	0.176007302	0.125248799	0.153576602	0.13759199	0.142561113	0.125248799	0.176007302	0.125248799	0.153576602	0.13759199	0.13759199	0.13759199	0.142561113	0.13759199	0.170862276	0.146087524	0.157332321	0.182508025	0.175406991	0.170862276	0.146087524	0.157332321	0.182508025	0.175406991	0.154101384	0.17627638	0.154740056	0.120656238	0.127675112	0.146087524	0.157332321	0.182508025	0.175406991	0.154101384	0.17627638	0.154740056	0.120656238	0.127675112	0.153576602	0.13759199	0.101050872
21037	21037	0.406530813	0.364686926	0.320812708	0.287563346	0.228680387	0.212054022	0.199232983	0.321719392	0.155588388	0.19552213	0.091755522	0.104207477	0.143623112	0.130072719	0.091755522	0.19552213	0.091755522	0.104207477	0.143623112	0.143623112	0.143623112	0.130072719	0.143623112	0.208723376	0.189101966	0.188677171	0.221445398	0.240277966	0.208723376	0.189101966	0.188677171	0.221445398	0.240277966	0.236986105	0.256372668	0.244339384	0.201713086	0.160002786	0.189101966	0.188677171	0.221445398	0.240277966	0.236986105	0.256372668	0.244339384	0.201713086	0.160002786	0.104207477	0.143623112	0.212054022	0.199232983	0.208723376	0.189101966	0.188677171	0.221445398	0.240277966	0.406530813	0.134153552	0.134868554	0.187748212	0.181983686	0.13206672	0.143623112	0.187748212	0.134868554	0.187748212	0.181983686	0.13206672	0.13206672	0.13206672	0.143623112	0.13206672	0.236986105	0.256372668	0.244339384	0.201713086	0.160002786	0.236986105	0.256372668	0.244339384	0.201713086	0.160002786	0.178386055	0.145173377	0.130072719	0.155588388	0.19552213	0.256372668	0.244339384	0.201713086	0.160002786	0.178386055	0.145173377	0.130072719	0.155588388	0.19552213	0.181983686	0.13206672	0.110587587
21039	21039	0.291991213	0.296449252	0.341965049	0.300300019	0.249481512	0.346754899	0.325914793	0.369144405	0.172092342	0.167481497	0.160805586	0.163753988	0.148219001	0.214222789	0.160805586	0.167481497	0.160805586	0.163753988	0.148219001	0.148219001	0.148219001	0.214222789	0.148219001	0.314491363	0.3556363	0.307425059	0.245493041	0.300837261	0.314491363	0.3556363	0.307425059	0.245493041	0.300837261	0.204160785	0.193385499	0.204953937	0.207527881	0.198442194	0.3556363	0.307425059	0.245493041	0.300837261	0.204160785	0.193385499	0.204953937	0.207527881	0.198442194	0.163753988	0.148219001	0.346754899	0.325914793	0.314491363	0.3556363	0.307425059	0.245493041	0.300837261	0.291991213	0.159841466	0.1438082	0.139513513	0.162207489	0.148721204	0.148219001	0.139513513	0.1438082	0.139513513	0.162207489	0.148721204	0.148721204	0.148721204	0.148219001	0.148721204	0.204160785	0.193385499	0.204953937	0.207527881	0.198442194	0.204160785	0.193385499	0.204953937	0.207527881	0.198442194	0.251912679	0.22305891	0.214222789	0.172092342	0.167481497	0.193385499	0.204953937	0.207527881	0.198442194	0.251912679	0.22305891	0.214222789	0.172092342	0.167481497	0.162207489	0.148721204	0.111473103
21041	21041	0.442907172	0.476478982	0.55674462	0.422983041	0.333647255	0.329416507	0.301051183	0.363000351	0.136195846	0.159354755	0.129599392	0.140999472	0.177551856	0.16766027	0.129599392	0.159354755	0.129599392	0.140999472	0.177551856	0.177551856	0.177551856	0.16766027	0.177551856	0.145502566	0.229228802	0.217112296	0.19689806	0.207747181	0.145502566	0.229228802	0.217112296	0.19689806	0.207747181	0.247256969	0.247885172	0.248149843	0.26355936	0.203398386	0.229228802	0.217112296	0.19689806	0.207747181	0.247256969	0.247885172	0.248149843	0.26355936	0.203398386	0.140999472	0.177551856	0.329416507	0.301051183	0.145502566	0.229228802	0.217112296	0.19689806	0.207747181	0.442907172	0.159846873	0.163734061	0.153251589	0.169062939	0.13055239	0.177551856	0.153251589	0.163734061	0.153251589	0.169062939	0.13055239	0.13055239	0.13055239	0.177551856	0.13055239	0.247256969	0.247885172	0.248149843	0.26355936	0.203398386	0.247256969	0.247885172	0.248149843	0.26355936	0.203398386	0.180585351	0.196402922	0.16766027	0.136195846	0.159354755	0.247885172	0.248149843	0.26355936	0.203398386	0.180585351	0.196402922	0.16766027	0.136195846	0.159354755	0.169062939	0.13055239	0.175337741
21043	21043	0.406525634	0.443045536	0.433638387	0.365511314	0.301303568	0.251841467	0.121828252	0.327628631	0.22628054	0.242743344	0.247953635	0.239726905	0.197649651	0.174321996	0.247953635	0.242743344	0.247953635	0.239726905	0.197649651	0.197649651	0.197649651	0.174321996	0.197649651	0.053514076	0.073344759	0.051196461	0.096928297	0.110216907	0.053514076	0.073344759	0.051196461	0.096928297	0.110216907	0.143796429	0.143638334	0.158936162	0.076090133	0.104708052	0.073344759	0.051196461	0.096928297	0.110216907	0.143796429	0.143638334	0.158936162	0.076090133	0.104708052	0.239726905	0.197649651	0.251841467	0.121828252	0.053514076	0.073344759	0.051196461	0.096928297	0.110216907	0.406525634	0.181821353	0.141730843	0.156069571	0.195095768	0.171624813	0.197649651	0.156069571	0.141730843	0.156069571	0.195095768	0.171624813	0.171624813	0.171624813	0.197649651	0.171624813	0.143796429	0.143638334	0.158936162	0.076090133	0.104708052	0.143796429	0.143638334	0.158936162	0.076090133	0.104708052	0.11104403	0.131716205	0.174321996	0.22628054	0.242743344	0.143638334	0.158936162	0.076090133	0.104708052	0.11104403	0.131716205	0.174321996	0.22628054	0.242743344	0.195095768	0.171624813	0.20824265
21045	21045	0.31949225	0.432753433	0.448705715	0.407841689	0.404853127	0.40800295	0.270391979	0.266852493	0.209274837	0.200086598	0.173382754	0.21533047	0.190315577	0.202003261	0.173382754	0.200086598	0.173382754	0.21533047	0.190315577	0.190315577	0.190315577	0.202003261	0.190315577	0.230104921	0.210897969	0.118766207	0.111254221	0.197466667	0.230104921	0.210897969	0.118766207	0.111254221	0.197466667	0.216650702	0.238818723	0.235693062	0.244696282	0.211859805	0.210897969	0.118766207	0.111254221	0.197466667	0.216650702	0.238818723	0.235693062	0.244696282	0.211859805	0.21533047	0.190315577	0.40800295	0.270391979	0.230104921	0.210897969	0.118766207	0.111254221	0.197466667	0.31949225	0.191146926	0.121825779	0.15213658	0.131498789	0.143600585	0.190315577	0.15213658	0.121825779	0.15213658	0.131498789	0.143600585	0.143600585	0.143600585	0.190315577	0.143600585	0.216650702	0.238818723	0.235693062	0.244696282	0.211859805	0.216650702	0.238818723	0.235693062	0.244696282	0.211859805	0.185852473	0.178575416	0.202003261	0.209274837	0.200086598	0.238818723	0.235693062	0.244696282	0.211859805	0.185852473	0.178575416	0.202003261	0.209274837	0.200086598	0.131498789	0.143600585	0.106770127
21047	21047	0.309693321	0.382887089	0.422233016	0.399618038	0.339027842	0.326545454	0.241432455	0.467916908	0.180817365	0.192260021	0.239042628	0.269269585	0.271001157	0.14625624	0.239042628	0.192260021	0.239042628	0.269269585	0.271001157	0.271001157	0.271001157	0.14625624	0.271001157	0.193143356	0.177221698	0.184037155	0.192267433	0.249171145	0.193143356	0.177221698	0.184037155	0.192267433	0.249171145	0.303953407	0.276532655	0.259190436	0.243855702	0.189603298	0.177221698	0.184037155	0.192267433	0.249171145	0.303953407	0.276532655	0.259190436	0.243855702	0.189603298	0.269269585	0.271001157	0.326545454	0.241432455	0.193143356	0.177221698	0.184037155	0.192267433	0.249171145	0.309693321	0.311933836	0.344226341	0.296137799	0.316339789	0.303952795	0.271001157	0.296137799	0.344226341	0.296137799	0.316339789	0.303952795	0.303952795	0.303952795	0.271001157	0.303952795	0.303953407	0.276532655	0.259190436	0.243855702	0.189603298	0.303953407	0.276532655	0.259190436	0.243855702	0.189603298	0.122720716	0.136544016	0.14625624	0.180817365	0.192260021	0.276532655	0.259190436	0.243855702	0.189603298	0.122720716	0.136544016	0.14625624	0.180817365	0.192260021	0.316339789	0.303952795	0.212191322
21049	21049	0.421114618	0.423804049	0.360794414	0.34668379	0.307847589	0.315967117	0.216720619	0.373406093	0.201721487	0.232144779	0.234464259	0.233030167	0.212877721	0.184586563	0.234464259	0.232144779	0.234464259	0.233030167	0.212877721	0.212877721	0.212877721	0.184586563	0.212877721	0.211507772	0.178920193	0.102984435	0.117957914	0.133139675	0.211507772	0.178920193	0.102984435	0.117957914	0.133139675	0.156477074	0.121800446	0.142764502	0.130884775	0.106653341	0.178920193	0.102984435	0.117957914	0.133139675	0.156477074	0.121800446	0.142764502	0.130884775	0.106653341	0.233030167	0.212877721	0.315967117	0.216720619	0.211507772	0.178920193	0.102984435	0.117957914	0.133139675	0.421114618	0.199944422	0.184175922	0.181700907	0.16124718	0.124898033	0.212877721	0.181700907	0.184175922	0.181700907	0.16124718	0.124898033	0.124898033	0.124898033	0.212877721	0.124898033	0.156477074	0.121800446	0.142764502	0.130884775	0.106653341	0.156477074	0.121800446	0.142764502	0.130884775	0.106653341	0.105161322	0.158615085	0.184586563	0.201721487	0.232144779	0.121800446	0.142764502	0.130884775	0.106653341	0.105161322	0.158615085	0.184586563	0.201721487	0.232144779	0.16124718	0.124898033	0.10181632
21051	21051	0.508703768	0.61150806	0.581861764	0.407757427	0.373467511	0.323887144	0.20506876	0.529846321	0.122807796	0.12612003	0.185257202	0.216795376	0.230096071	0.11438147	0.185257202	0.12612003	0.185257202	0.216795376	0.230096071	0.230096071	0.230096071	0.11438147	0.230096071	0.149845549	0.06631694	-0.017212719	-0.180457623	-0.141762973	0.149845549	0.06631694	-0.017212719	-0.180457623	-0.141762973	-0.13336231	0.056603813	0.076535827	0.236682766	0.211929788	0.06631694	-0.017212719	-0.180457623	-0.141762973	-0.13336231	0.056603813	0.076535827	0.236682766	0.211929788	0.216795376	0.230096071	0.323887144	0.20506876	0.149845549	0.06631694	-0.017212719	-0.180457623	-0.141762973	0.508703768	0.22778478	0.218314339	0.182727458	0.185733063	0.201984611	0.230096071	0.182727458	0.218314339	0.182727458	0.185733063	0.201984611	0.201984611	0.201984611	0.230096071	0.201984611	-0.13336231	0.056603813	0.076535827	0.236682766	0.211929788	-0.13336231	0.056603813	0.076535827	0.236682766	0.211929788	0.168455405	0.132261586	0.11438147	0.122807796	0.12612003	0.056603813	0.076535827	0.236682766	0.211929788	0.168455405	0.132261586	0.11438147	0.122807796	0.12612003	0.185733063	0.201984611	0.195189131
21053	21053	0.416608407	0.390762181	0.4124526	0.410416799	0.268438695	0.251729711	0.223320014	0.189149186	0.192822979	0.246408215	0.253660517	0.245649047	0.279669922	0.197437895	0.253660517	0.246408215	0.253660517	0.245649047	0.279669922	0.279669922	0.279669922	0.197437895	0.279669922	0.181345852	0.134102188	0.126790327	0.183289879	0.191305081	0.181345852	0.134102188	0.126790327	0.183289879	0.191305081	0.245920062	0.216414038	0.279791636	0.215231239	0.20450138	0.134102188	0.126790327	0.183289879	0.191305081	0.245920062	0.216414038	0.279791636	0.215231239	0.20450138	0.245649047	0.279669922	0.251729711	0.223320014	0.181345852	0.134102188	0.126790327	0.183289879	0.191305081	0.416608407	0.273489434	0.239235332	0.220829262	0.245218517	0.176150127	0.279669922	0.220829262	0.239235332	0.220829262	0.245218517	0.176150127	0.176150127	0.176150127	0.279669922	0.176150127	0.245920062	0.216414038	0.279791636	0.215231239	0.20450138	0.245920062	0.216414038	0.279791636	0.215231239	0.20450138	0.160065541	0.175552728	0.197437895	0.192822979	0.246408215	0.216414038	0.279791636	0.215231239	0.20450138	0.160065541	0.175552728	0.197437895	0.192822979	0.246408215	0.245218517	0.176150127	0.159947545
21055	21055	0.412582946	0.41903659	0.430990169	0.45611197	0.378172079	0.269238017	0.230808621	0.377926633	0.162258348	0.09650295	0.080397868	0.061074242	0.051846549	0.154166791	0.080397868	0.09650295	0.080397868	0.061074242	0.051846549	0.051846549	0.051846549	0.154166791	0.051846549	0.142399575	0.038361731	0.012753619	0.144339332	0.170907744	0.142399575	0.038361731	0.012753619	0.144339332	0.170907744	0.221091402	0.288184265	0.296934928	0.200471491	0.204951337	0.038361731	0.012753619	0.144339332	0.170907744	0.221091402	0.288184265	0.296934928	0.200471491	0.204951337	0.061074242	0.051846549	0.269238017	0.230808621	0.142399575	0.038361731	0.012753619	0.144339332	0.170907744	0.412582946	0.0679983	0.065395985	0.062087065	0.09295356	0.22116831	0.051846549	0.062087065	0.065395985	0.062087065	0.09295356	0.22116831	0.22116831	0.22116831	0.051846549	0.22116831	0.221091402	0.288184265	0.296934928	0.200471491	0.204951337	0.221091402	0.288184265	0.296934928	0.200471491	0.204951337	0.196211711	0.192580421	0.154166791	0.162258348	0.09650295	0.288184265	0.296934928	0.200471491	0.204951337	0.196211711	0.192580421	0.154166791	0.162258348	0.09650295	0.09295356	0.22116831	0.2020212
21057	21057	0.42146328	0.436286271	0.45214803	0.330349677	0.275770252	0.254939323	0.219817789	0.362726133	0.170101222	0.143577727	0.158613948	0.161039611	0.174782377	0.213133656	0.158613948	0.143577727	0.158613948	0.161039611	0.174782377	0.174782377	0.174782377	0.213133656	0.174782377	0.147416868	0.168815389	0.174270087	0.21220211	0.274937178	0.147416868	0.168815389	0.174270087	0.21220211	0.274937178	0.293519572	0.275111739	0.270665818	0.254512815	0.207914593	0.168815389	0.174270087	0.21220211	0.274937178	0.293519572	0.275111739	0.270665818	0.254512815	0.207914593	0.161039611	0.174782377	0.254939323	0.219817789	0.147416868	0.168815389	0.174270087	0.21220211	0.274937178	0.42146328	0.191040853	0.213693286	0.221752109	0.240444177	0.214259369	0.174782377	0.221752109	0.213693286	0.221752109	0.240444177	0.214259369	0.214259369	0.214259369	0.174782377	0.214259369	0.293519572	0.275111739	0.270665818	0.254512815	0.207914593	0.293519572	0.275111739	0.270665818	0.254512815	0.207914593	0.187869844	0.204783683	0.213133656	0.170101222	0.143577727	0.275111739	0.270665818	0.254512815	0.207914593	0.187869844	0.204783683	0.213133656	0.170101222	0.143577727	0.240444177	0.214259369	0.17060051
21059	21059	0.452802794	0.460789312	0.442290908	0.399923143	0.316159407	0.220201234	0.138437949	0.339419182	0.185909026	0.210712777	0.185233942	0.178799186	0.164588414	0.188004841	0.185233942	0.210712777	0.185233942	0.178799186	0.164588414	0.164588414	0.164588414	0.188004841	0.164588414	0.121163886	0.115921674	0.110614797	0.153476933	0.178792619	0.121163886	0.115921674	0.110614797	0.153476933	0.178792619	0.174327044	0.148850525	0.140616007	0.12451191	0.116700254	0.115921674	0.110614797	0.153476933	0.178792619	0.174327044	0.148850525	0.140616007	0.12451191	0.116700254	0.178799186	0.164588414	0.220201234	0.138437949	0.121163886	0.115921674	0.110614797	0.153476933	0.178792619	0.452802794	0.155503939	0.127990851	0.139617964	0.162483643	0.149648877	0.164588414	0.139617964	0.127990851	0.139617964	0.162483643	0.149648877	0.149648877	0.149648877	0.164588414	0.149648877	0.174327044	0.148850525	0.140616007	0.12451191	0.116700254	0.174327044	0.148850525	0.140616007	0.12451191	0.116700254	0.149310985	0.16147703	0.188004841	0.185909026	0.210712777	0.148850525	0.140616007	0.12451191	0.116700254	0.149310985	0.16147703	0.188004841	0.185909026	0.210712777	0.162483643	0.149648877	0.137052134
21061	21061	0.413481183	0.381594017	0.340502166	0.308522635	0.262495237	0.216869754	0.261321038	0.351848057	0.186074292	0.180369067	0.147904022	0.153194499	0.196151431	0.148646055	0.147904022	0.180369067	0.147904022	0.153194499	0.196151431	0.196151431	0.196151431	0.148646055	0.196151431	0.277576633	0.242326992	0.21845531	0.200208009	0.197359434	0.277576633	0.242326992	0.21845531	0.200208009	0.197359434	0.205154513	0.208244266	0.213958642	0.167475569	0.156162396	0.242326992	0.21845531	0.200208009	0.197359434	0.205154513	0.208244266	0.213958642	0.167475569	0.156162396	0.153194499	0.196151431	0.216869754	0.261321038	0.277576633	0.242326992	0.21845531	0.200208009	0.197359434	0.413481183	0.187448045	0.181358701	0.214787078	0.202311743	0.152644493	0.196151431	0.214787078	0.181358701	0.214787078	0.202311743	0.152644493	0.152644493	0.152644493	0.196151431	0.152644493	0.205154513	0.208244266	0.213958642	0.167475569	0.156162396	0.205154513	0.208244266	0.213958642	0.167475569	0.156162396	0.163890925	0.121168063	0.148646055	0.186074292	0.180369067	0.208244266	0.213958642	0.167475569	0.156162396	0.163890925	0.121168063	0.148646055	0.186074292	0.180369067	0.202311743	0.152644493	0.175191935
21063	21063	0.028536307	0.025715569	-0.082728074	-0.004156364	0.049297364	0.120773292	0.06045083	0.867404178	0.108745783	0.191312423	0.240034482	0.215206312	0.275700382	0.088781643	0.240034482	0.191312423	0.240034482	0.215206312	0.275700382	0.275700382	0.275700382	0.088781643	0.275700382	0.151201267	0.15579267	0.146518888	0.118722162	0.218282533	0.151201267	0.15579267	0.146518888	0.118722162	0.218282533	0.279148332	0.279630396	0.253722327	0.207460321	0.104388967	0.15579267	0.146518888	0.118722162	0.218282533	0.279148332	0.279630396	0.253722327	0.207460321	0.104388967	0.215206312	0.275700382	0.120773292	0.06045083	0.151201267	0.15579267	0.146518888	0.118722162	0.218282533	0.028536307	0.288950947	0.241488721	0.215825781	0.220552949	0.160127696	0.275700382	0.215825781	0.241488721	0.215825781	0.220552949	0.160127696	0.160127696	0.160127696	0.275700382	0.160127696	0.279148332	0.279630396	0.253722327	0.207460321	0.104388967	0.279148332	0.279630396	0.253722327	0.207460321	0.104388967	0.049588585	0.106008323	0.088781643	0.108745783	0.191312423	0.279630396	0.253722327	0.207460321	0.104388967	0.049588585	0.106008323	0.088781643	0.108745783	0.191312423	0.220552949	0.160127696	0.165391206
21065	21065	0.483837074	0.526340866	0.504313257	0.29070518	0.279125144	0.159004349	0.053442937	0.48770701	0.155781155	0.16922279	0.19582959	0.223015393	0.235657054	0.106964478	0.19582959	0.16922279	0.19582959	0.223015393	0.235657054	0.235657054	0.235657054	0.106964478	0.235657054	0.02484906	0.064498093	0.02625176	0.07496265	0.092391687	0.02484906	0.064498093	0.02625176	0.07496265	0.092391687	0.185237416	0.109173733	0.12575308	0.118497205	0.115988972	0.064498093	0.02625176	0.07496265	0.092391687	0.185237416	0.109173733	0.12575308	0.118497205	0.115988972	0.223015393	0.235657054	0.159004349	0.053442937	0.02484906	0.064498093	0.02625176	0.07496265	0.092391687	0.483837074	0.171683951	0.155658023	0.12918586	0.125919292	0.114172021	0.235657054	0.12918586	0.155658023	0.12918586	0.125919292	0.114172021	0.114172021	0.114172021	0.235657054	0.114172021	0.185237416	0.109173733	0.12575308	0.118497205	0.115988972	0.185237416	0.109173733	0.12575308	0.118497205	0.115988972	0.055452743	0.123452376	0.106964478	0.155781155	0.16922279	0.109173733	0.12575308	0.118497205	0.115988972	0.055452743	0.123452376	0.106964478	0.155781155	0.16922279	0.125919292	0.114172021	0.147379963
21067	21067	0.38219511	0.414636785	0.410690781	0.393070166	0.348498861	0.29548016	0.221088109	0.331971438	0.208533177	0.215998857	0.213104629	0.198953586	0.200034634	0.208623154	0.213104629	0.215998857	0.213104629	0.198953586	0.200034634	0.200034634	0.200034634	0.208623154	0.200034634	0.203251312	0.179203853	0.17063595	0.218677051	0.211856048	0.203251312	0.179203853	0.17063595	0.218677051	0.211856048	0.199858592	0.18328069	0.160687834	0.105620187	0.126602725	0.179203853	0.17063595	0.218677051	0.211856048	0.199858592	0.18328069	0.160687834	0.105620187	0.126602725	0.198953586	0.200034634	0.29548016	0.221088109	0.203251312	0.179203853	0.17063595	0.218677051	0.211856048	0.38219511	0.180050463	0.164696195	0.168165546	0.157678139	0.12517144	0.200034634	0.168165546	0.164696195	0.168165546	0.157678139	0.12517144	0.12517144	0.12517144	0.200034634	0.12517144	0.199858592	0.18328069	0.160687834	0.105620187	0.126602725	0.199858592	0.18328069	0.160687834	0.105620187	0.126602725	0.138634518	0.18151514	0.208623154	0.208533177	0.215998857	0.18328069	0.160687834	0.105620187	0.126602725	0.138634518	0.18151514	0.208623154	0.208533177	0.215998857	0.157678139	0.12517144	0.11523186
