cofip_sub	cofip_nbr	gt80_nfincome_lag	gt81_nfincome_lag	gt82_nfincome_lag	gt83_nfincome_lag	gt84_nfincome_lag	gt85_nfincome_lag	gt86_nfincome_lag	ft75_nfincome_lag	sb00_nfincome_lag	sb01_nfincome_lag	sb02_nfincome_lag	sb03_nfincome_lag	sb04_nfincome_lag	ne99_nfincome_lag	ne02_nfincome_lag	bh01_nfincome_lag	bh02_nfincome_lag	bh03_nfincome_lag	bh04_nfincome_lag	frng04_nfincome_lag	frsg04_nfincome_lag	PRI99_nfincome_lag	PRI04_nfincome_lag	CEDp87_nfincome_lag	CEDp88_nfincome_lag	CEDp89_nfincome_lag	CEDp90_nfincome_lag	CEDp91_nfincome_lag	CEDc87_nfincome_lag	CEDc88_nfincome_lag	CEDc89_nfincome_lag	CEDc90_nfincome_lag	CEDc91_nfincome_lag	CEDc92_nfincome_lag	CEDc93_nfincome_lag	CEDc94_nfincome_lag	CEDc95_nfincome_lag	CEDc96_nfincome_lag	CEDpi88_nfincome_lag	CEDpi89_nfincome_lag	CEDpi90_nfincome_lag	CEDpi91_nfincome_lag	CEDpi92_nfincome_lag	CEDpi93_nfincome_lag	CEDpi94_nfincome_lag	CEDpi95_nfincome_lag	CEDpi96_nfincome_lag	TF03_nfincome_lag	TF04_nfincome_lag	gt80_nfincome_lead	gt81_nfincome_lead	gt82_nfincome_lead	gt83_nfincome_lead	gt84_nfincome_lead	gt85_nfincome_lead	gt86_nfincome_lead	ft75_nfincome_lead	sb00_nfincome_lead	sb01_nfincome_lead	sb02_nfincome_lead	sb03_nfincome_lead	sb04_nfincome_lead	ne99_nfincome_lead	ne02_nfincome_lead	bh01_nfincome_lead	bh02_nfincome_lead	bh03_nfincome_lead	bh04_nfincome_lead	frng04_nfincome_lead	frsg04_nfincome_lead	PRI99_nfincome_lead	PRI04_nfincome_lead	CEDp87_nfincome_lead	CEDp88_nfincome_lead	CEDp89_nfincome_lead	CEDp90_nfincome_lead	CEDp91_nfincome_lead	CEDc87_nfincome_lead	CEDc88_nfincome_lead	CEDc89_nfincome_lead	CEDc90_nfincome_lead	CEDc91_nfincome_lead	CEDc92_nfincome_lead	CEDc93_nfincome_lead	CEDc94_nfincome_lead	CEDc95_nfincome_lead	CEDc96_nfincome_lead	CEDpi88_nfincome_lead	CEDpi89_nfincome_lead	CEDpi90_nfincome_lead	CEDpi91_nfincome_lead	CEDpi92_nfincome_lead	CEDpi93_nfincome_lead	CEDpi94_nfincome_lead	CEDpi95_nfincome_lead	CEDpi96_nfincome_lead	TF03_nfincome_lead	TF04_nfincome_lead	outofsample_nfincome_lead
30011	30011	0.543527292	0.576911188	0.598268592	0.53924693	0.493913764	0.418110785	0.230616979	0.478300289	0.146240628	0.190052316	0.175059935	0.167117714	0.243316208	0.06854692	0.175059935	0.190052316	0.175059935	0.167117714	0.243316208	0.243316208	0.243316208	0.06854692	0.243316208	0.156397618	0.077802025	0.006997113	0.036383006	0.070942001	0.156397618	0.077802025	0.006997113	0.036383006	0.070942001	0.154886786	0.230523659	0.249936157	0.146818914	0.178533122	0.077802025	0.006997113	0.036383006	0.070942001	0.154886786	0.230523659	0.249936157	0.146818914	0.178533122	0.167117714	0.243316208	0.418110785	0.230616979	0.156397618	0.077802025	0.006997113	0.036383006	0.070942001	0.543527292	0.176306923	0.168609076	0.231503813	0.270899997	0.107401502	0.243316208	0.231503813	0.168609076	0.231503813	0.270899997	0.107401502	0.107401502	0.107401502	0.243316208	0.107401502	0.154886786	0.230523659	0.249936157	0.146818914	0.178533122	0.154886786	0.230523659	0.249936157	0.146818914	0.178533122	0.114441673	0.114078967	0.06854692	0.146240628	0.190052316	0.230523659	0.249936157	0.146818914	0.178533122	0.114441673	0.114078967	0.06854692	0.146240628	0.190052316	0.270899997	0.107401502	0.062101421
30013	30013	0.472052807	0.420833332	0.372212361	0.337841535	0.324347541	0.275106543	0.219065869	0.471425777	0.203614127	0.221838595	0.222030342	0.197018887	0.231558177	0.196087468	0.222030342	0.221838595	0.222030342	0.197018887	0.231558177	0.231558177	0.231558177	0.196087468	0.231558177	0.197668166	0.193551089	0.178891333	0.208566776	0.239015779	0.197668166	0.193551089	0.178891333	0.208566776	0.239015779	0.252436023	0.241884011	0.218384538	0.217766455	0.211270466	0.193551089	0.178891333	0.208566776	0.239015779	0.252436023	0.241884011	0.218384538	0.217766455	0.211270466	0.197018887	0.231558177	0.275106543	0.219065869	0.197668166	0.193551089	0.178891333	0.208566776	0.239015779	0.472052807	0.215562461	0.252067397	0.264721106	0.285326487	0.212393435	0.231558177	0.264721106	0.252067397	0.264721106	0.285326487	0.212393435	0.212393435	0.212393435	0.231558177	0.212393435	0.252436023	0.241884011	0.218384538	0.217766455	0.211270466	0.252436023	0.241884011	0.218384538	0.217766455	0.211270466	0.198633662	0.20757952	0.196087468	0.203614127	0.221838595	0.241884011	0.218384538	0.217766455	0.211270466	0.198633662	0.20757952	0.196087468	0.203614127	0.221838595	0.285326487	0.212393435	0.221989087
30015	30015	0.496575982	0.572736339	0.55605882	0.5048606	0.428538082	0.309928449	0.146740419	0.613766455	0.194019647	0.199042265	0.143862513	0.12003984	0.158056366	0.196900773	0.143862513	0.199042265	0.143862513	0.12003984	0.158056366	0.158056366	0.158056366	0.196900773	0.158056366	0.089392629	0.065545979	0.090506374	0.13572496	0.179557325	0.089392629	0.065545979	0.090506374	0.13572496	0.179557325	0.190805526	0.20162011	0.201840887	0.208063602	0.220403562	0.065545979	0.090506374	0.13572496	0.179557325	0.190805526	0.20162011	0.201840887	0.208063602	0.220403562	0.12003984	0.158056366	0.309928449	0.146740419	0.089392629	0.065545979	0.090506374	0.13572496	0.179557325	0.496575982	0.140969323	0.119975912	0.1943052	0.338031278	0.257224836	0.158056366	0.1943052	0.119975912	0.1943052	0.338031278	0.257224836	0.257224836	0.257224836	0.158056366	0.257224836	0.190805526	0.20162011	0.201840887	0.208063602	0.220403562	0.190805526	0.20162011	0.201840887	0.208063602	0.220403562	0.236645972	0.242845449	0.196900773	0.194019647	0.199042265	0.20162011	0.201840887	0.208063602	0.220403562	0.236645972	0.242845449	0.196900773	0.194019647	0.199042265	0.338031278	0.257224836	0.223890286
30017	30017	0.588344535	0.522687744	0.474507331	0.388781746	0.343241082	0.222103773	0.144411659	0.55378385	0.143928265	0.158698502	0.127731793	0.170182645	0.190401712	0.11302219	0.127731793	0.158698502	0.127731793	0.170182645	0.190401712	0.190401712	0.190401712	0.11302219	0.190401712	0.06036281	0.026685333	0.049406102	0.105793024	0.173036028	0.06036281	0.026685333	0.049406102	0.105793024	0.173036028	0.248963596	0.270527986	0.232775394	0.205823587	0.178936953	0.026685333	0.049406102	0.105793024	0.173036028	0.248963596	0.270527986	0.232775394	0.205823587	0.178936953	0.170182645	0.190401712	0.222103773	0.144411659	0.06036281	0.026685333	0.049406102	0.105793024	0.173036028	0.588344535	0.151958964	0.217375148	0.248953053	0.263393599	0.20072088	0.190401712	0.248953053	0.217375148	0.248953053	0.263393599	0.20072088	0.20072088	0.20072088	0.190401712	0.20072088	0.248963596	0.270527986	0.232775394	0.205823587	0.178936953	0.248963596	0.270527986	0.232775394	0.205823587	0.178936953	0.160970137	0.155314571	0.11302219	0.143928265	0.158698502	0.270527986	0.232775394	0.205823587	0.178936953	0.160970137	0.155314571	0.11302219	0.143928265	0.158698502	0.263393599	0.20072088	0.258919707
30019	30019	0.479505463	0.534560822	0.544131222	0.469077783	0.461337722	0.345859753	0.136740219	0.568322591	0.135313462	0.178627174	0.09563701	0.054551065	0.055707837	0.176244556	0.09563701	0.178627174	0.09563701	0.054551065	0.055707837	0.055707837	0.055707837	0.176244556	0.055707837	-0.0146311	0.015657762	0.005154233	0.039856395	0.076332565	-0.0146311	0.015657762	0.005154233	0.039856395	0.076332565	0.135636623	0.134156008	0.186660938	0.228471141	0.25574374	0.015657762	0.005154233	0.039856395	0.076332565	0.135636623	0.134156008	0.186660938	0.228471141	0.25574374	0.054551065	0.055707837	0.345859753	0.136740219	-0.0146311	0.015657762	0.005154233	0.039856395	0.076332565	0.479505463	0.061563115	0.040946582	0.115474665	0.21277282	0.233581167	0.055707837	0.115474665	0.040946582	0.115474665	0.21277282	0.233581167	0.233581167	0.233581167	0.055707837	0.233581167	0.135636623	0.134156008	0.186660938	0.228471141	0.25574374	0.135636623	0.134156008	0.186660938	0.228471141	0.25574374	0.315181145	0.277672009	0.176244556	0.135313462	0.178627174	0.134156008	0.186660938	0.228471141	0.25574374	0.315181145	0.277672009	0.176244556	0.135313462	0.178627174	0.21277282	0.233581167	0.215590115
30021	30021	0.702994761	0.739161031	0.661861987	0.475357644	0.360405309	0.148459603	-0.120562437	0.548951937	0.186152983	0.183799788	0.161295882	0.16500777	0.144834099	0.187440479	0.161295882	0.183799788	0.161295882	0.16500777	0.144834099	0.144834099	0.144834099	0.187440479	0.144834099	-0.173270981	-0.123489286	-0.148009462	-0.075735468	0.067762407	-0.173270981	-0.123489286	-0.148009462	-0.075735468	0.067762407	0.102926554	0.125833818	0.163753217	0.170702284	0.176849949	-0.123489286	-0.148009462	-0.075735468	0.067762407	0.102926554	0.125833818	0.163753217	0.170702284	0.176849949	0.16500777	0.144834099	0.148459603	-0.120562437	-0.173270981	-0.123489286	-0.148009462	-0.075735468	0.067762407	0.702994761	0.158093839	0.189644604	0.257401688	0.323320442	0.283825139	0.144834099	0.257401688	0.189644604	0.257401688	0.323320442	0.283825139	0.283825139	0.283825139	0.144834099	0.283825139	0.102926554	0.125833818	0.163753217	0.170702284	0.176849949	0.102926554	0.125833818	0.163753217	0.170702284	0.176849949	0.191823618	0.212411649	0.187440479	0.186152983	0.183799788	0.125833818	0.163753217	0.170702284	0.176849949	0.191823618	0.212411649	0.187440479	0.186152983	0.183799788	0.323320442	0.283825139	0.25079388
30023	30023	0.202351554	0.193299711	0.149830096	0.178883528	0.16357664	0.183586671	0.143333791	0.478094511	0.181802227	0.168191399	0.128434887	0.139106155	0.161332134	0.180111883	0.128434887	0.168191399	0.128434887	0.139106155	0.161332134	0.161332134	0.161332134	0.180111883	0.161332134	0.174925213	0.090154621	0.10308386	0.131618418	0.159348428	0.174925213	0.090154621	0.10308386	0.131618418	0.159348428	0.192846938	0.294938444	0.224998818	0.237591869	0.227368091	0.090154621	0.10308386	0.131618418	0.159348428	0.192846938	0.294938444	0.224998818	0.237591869	0.227368091	0.139106155	0.161332134	0.183586671	0.143333791	0.174925213	0.090154621	0.10308386	0.131618418	0.159348428	0.202351554	0.134992944	0.196008907	0.258316809	0.242492888	0.203243899	0.161332134	0.258316809	0.196008907	0.258316809	0.242492888	0.203243899	0.203243899	0.203243899	0.161332134	0.203243899	0.192846938	0.294938444	0.224998818	0.237591869	0.227368091	0.192846938	0.294938444	0.224998818	0.237591869	0.227368091	0.222679547	0.174248738	0.180111883	0.181802227	0.168191399	0.294938444	0.224998818	0.237591869	0.227368091	0.222679547	0.174248738	0.180111883	0.181802227	0.168191399	0.242492888	0.203243899	0.194212726
30025	30025	0.708010269	0.62819468	0.555194013	0.389885997	0.280854163	0.079198078	-0.040859728	0.587900661	0.201679374	0.204866933	0.088178899	0.13229688	0.220398086	0.22477513	0.088178899	0.204866933	0.088178899	0.13229688	0.220398086	0.220398086	0.220398086	0.22477513	0.220398086	-0.148166203	-0.129003709	-0.082817573	-0.052949059	-0.005751077	-0.148166203	-0.129003709	-0.082817573	-0.052949059	-0.005751077	0.128801836	0.191714217	0.109861385	0.119185444	0.222828903	-0.129003709	-0.082817573	-0.052949059	-0.005751077	0.128801836	0.191714217	0.109861385	0.119185444	0.222828903	0.13229688	0.220398086	0.079198078	-0.040859728	-0.148166203	-0.129003709	-0.082817573	-0.052949059	-0.005751077	0.708010269	0.317594058	0.349666543	0.406465034	0.499804309	0.444847359	0.220398086	0.406465034	0.349666543	0.406465034	0.499804309	0.444847359	0.444847359	0.444847359	0.220398086	0.444847359	0.128801836	0.191714217	0.109861385	0.119185444	0.222828903	0.128801836	0.191714217	0.109861385	0.119185444	0.222828903	0.31427351	0.280258473	0.22477513	0.201679374	0.204866933	0.191714217	0.109861385	0.119185444	0.222828903	0.31427351	0.280258473	0.22477513	0.201679374	0.204866933	0.499804309	0.444847359	0.422050589
30027	30027	0.59206717	0.553156802	0.467433689	0.392331418	0.354142875	0.275799983	0.179161597	0.522567485	0.226444323	0.207393805	0.204773872	0.178515067	0.208887737	0.192745861	0.204773872	0.207393805	0.204773872	0.178515067	0.208887737	0.208887737	0.208887737	0.192745861	0.208887737	0.154960545	0.126954929	0.162341728	0.188310011	0.187506258	0.154960545	0.126954929	0.162341728	0.188310011	0.187506258	0.219974167	0.205336278	0.172946881	0.149456374	0.223543542	0.126954929	0.162341728	0.188310011	0.187506258	0.219974167	0.205336278	0.172946881	0.149456374	0.223543542	0.178515067	0.208887737	0.275799983	0.179161597	0.154960545	0.126954929	0.162341728	0.188310011	0.187506258	0.59206717	0.182923325	0.230134032	0.284350728	0.310840348	0.211388556	0.208887737	0.284350728	0.230134032	0.284350728	0.310840348	0.211388556	0.211388556	0.211388556	0.208887737	0.211388556	0.219974167	0.205336278	0.172946881	0.149456374	0.223543542	0.219974167	0.205336278	0.172946881	0.149456374	0.223543542	0.195546332	0.229791512	0.192745861	0.226444323	0.207393805	0.205336278	0.172946881	0.149456374	0.223543542	0.195546332	0.229791512	0.192745861	0.226444323	0.207393805	0.310840348	0.211388556	0.192138742
30029	30029	0.655605371	0.581750897	0.475828268	0.420345714	0.395799672	0.371472886	0.306115019	0.604298167	0.321313548	0.349222042	0.32827503	0.274788125	0.367133395	0.292098878	0.32827503	0.349222042	0.32827503	0.274788125	0.367133395	0.367133395	0.367133395	0.292098878	0.367133395	0.311303834	0.290197907	0.263681855	0.294176903	0.350522354	0.311303834	0.290197907	0.263681855	0.294176903	0.350522354	0.396116161	0.411149589	0.374657877	0.367960543	0.353543111	0.290197907	0.263681855	0.294176903	0.350522354	0.396116161	0.411149589	0.374657877	0.367960543	0.353543111	0.274788125	0.367133395	0.371472886	0.306115019	0.311303834	0.290197907	0.263681855	0.294176903	0.350522354	0.655605371	0.341402966	0.366065283	0.395521185	0.377994749	0.201483734	0.367133395	0.395521185	0.366065283	0.395521185	0.377994749	0.201483734	0.201483734	0.201483734	0.367133395	0.201483734	0.396116161	0.411149589	0.374657877	0.367960543	0.353543111	0.396116161	0.411149589	0.374657877	0.367960543	0.353543111	0.311843882	0.337571453	0.292098878	0.321313548	0.349222042	0.411149589	0.374657877	0.367960543	0.353543111	0.311843882	0.337571453	0.292098878	0.321313548	0.349222042	0.377994749	0.201483734	0.186091483
30031	30031	0.637234478	0.626934973	0.581481504	0.538945419	0.520566068	0.468948925	0.364628108	0.653391607	0.402770021	0.411459791	0.378352503	0.365741571	0.410908113	0.38273485	0.378352503	0.411459791	0.378352503	0.365741571	0.410908113	0.410908113	0.410908113	0.38273485	0.410908113	0.304348267	0.290228187	0.296451164	0.33424025	0.392551499	0.304348267	0.290228187	0.296451164	0.33424025	0.392551499	0.433154883	0.440103403	0.430854575	0.416016927	0.409652543	0.290228187	0.296451164	0.33424025	0.392551499	0.433154883	0.440103403	0.430854575	0.416016927	0.409652543	0.365741571	0.410908113	0.468948925	0.364628108	0.304348267	0.290228187	0.296451164	0.33424025	0.392551499	0.637234478	0.41434476	0.448025935	0.48543581	0.428823644	0.246015567	0.410908113	0.48543581	0.448025935	0.48543581	0.428823644	0.246015567	0.246015567	0.246015567	0.410908113	0.246015567	0.433154883	0.440103403	0.430854575	0.416016927	0.409652543	0.433154883	0.440103403	0.430854575	0.416016927	0.409652543	0.395732053	0.418388556	0.38273485	0.402770021	0.411459791	0.440103403	0.430854575	0.416016927	0.409652543	0.395732053	0.418388556	0.38273485	0.402770021	0.411459791	0.428823644	0.246015567	0.174002199
30033	30033	0.522570289	0.586375768	0.65330987	0.594906571	0.534364827	0.467494802	0.343648114	0.492809193	0.179568434	0.290350348	0.243401833	0.277218165	0.221372743	0.202785929	0.243401833	0.290350348	0.243401833	0.277218165	0.221372743	0.221372743	0.221372743	0.202785929	0.221372743	0.195519203	0.1583507	0.115388227	0.072895643	0.068821697	0.195519203	0.1583507	0.115388227	0.072895643	0.068821697	0.062524275	0.098432155	0.052883355	0.056516179	0.099332799	0.1583507	0.115388227	0.072895643	0.068821697	0.062524275	0.098432155	0.052883355	0.056516179	0.099332799	0.277218165	0.221372743	0.467494802	0.343648114	0.195519203	0.1583507	0.115388227	0.072895643	0.068821697	0.522570289	0.221488032	0.129210502	0.146216251	0.188058749	0.104207332	0.221372743	0.146216251	0.129210502	0.146216251	0.188058749	0.104207332	0.104207332	0.104207332	0.221372743	0.104207332	0.062524275	0.098432155	0.052883355	0.056516179	0.099332799	0.062524275	0.098432155	0.052883355	0.056516179	0.099332799	0.150743936	0.134807845	0.202785929	0.179568434	0.290350348	0.098432155	0.052883355	0.056516179	0.099332799	0.150743936	0.134807845	0.202785929	0.179568434	0.290350348	0.188058749	0.104207332	0.076526445
30035	30035	0.523242285	0.398700916	0.353531177	0.295806941	0.269454888	0.186318641	0.150706122	0.610607535	0.277501096	0.277668943	0.284721628	0.280909515	0.375749203	0.174115834	0.284721628	0.277668943	0.284721628	0.280909515	0.375749203	0.375749203	0.375749203	0.174115834	0.375749203	0.13636662	0.11849984	0.100975178	0.108424162	0.177852117	0.13636662	0.11849984	0.100975178	0.108424162	0.177852117	0.219785617	0.230733406	0.242635867	0.233670444	0.243288816	0.11849984	0.100975178	0.108424162	0.177852117	0.219785617	0.230733406	0.242635867	0.233670444	0.243288816	0.280909515	0.375749203	0.186318641	0.150706122	0.13636662	0.11849984	0.100975178	0.108424162	0.177852117	0.523242285	0.332768432	0.352330686	0.318544593	0.281428059	0.185032283	0.375749203	0.318544593	0.352330686	0.318544593	0.281428059	0.185032283	0.185032283	0.185032283	0.375749203	0.185032283	0.219785617	0.230733406	0.242635867	0.233670444	0.243288816	0.219785617	0.230733406	0.242635867	0.233670444	0.243288816	0.212156375	0.23799358	0.174115834	0.277501096	0.277668943	0.230733406	0.242635867	0.233670444	0.243288816	0.212156375	0.23799358	0.174115834	0.277501096	0.277668943	0.281428059	0.185032283	0.207707328
30037	30037	0.575145942	0.60837615	0.508261773	0.527192601	0.580728998	0.492006347	0.294404314	0.646968987	0.291128124	0.25462932	0.2227753	0.226124879	0.315283447	0.301208626	0.2227753	0.25462932	0.2227753	0.226124879	0.315283447	0.315283447	0.315283447	0.301208626	0.315283447	0.201682678	0.064741423	0.032717289	-0.072886589	-0.030660652	0.201682678	0.064741423	0.032717289	-0.072886589	-0.030660652	0.092789089	0.228525674	0.159949669	0.323184429	0.370412804	0.064741423	0.032717289	-0.072886589	-0.030660652	0.092789089	0.228525674	0.159949669	0.323184429	0.370412804	0.226124879	0.315283447	0.492006347	0.294404314	0.201682678	0.064741423	0.032717289	-0.072886589	-0.030660652	0.575145942	0.363157862	0.391750607	0.452372996	0.487701561	0.248692416	0.315283447	0.452372996	0.391750607	0.452372996	0.487701561	0.248692416	0.248692416	0.248692416	0.315283447	0.248692416	0.092789089	0.228525674	0.159949669	0.323184429	0.370412804	0.092789089	0.228525674	0.159949669	0.323184429	0.370412804	0.329576748	0.317227552	0.301208626	0.291128124	0.25462932	0.228525674	0.159949669	0.323184429	0.370412804	0.329576748	0.317227552	0.301208626	0.291128124	0.25462932	0.487701561	0.248692416	0.146355355
30039	30039	0.504404656	0.51638002	0.548988168	0.518640397	0.439573299	0.331738618	0.243790484	0.581012342	0.296149524	0.301400912	0.296396679	0.263970849	0.265973847	0.199280915	0.296396679	0.301400912	0.296396679	0.263970849	0.265973847	0.265973847	0.265973847	0.199280915	0.265973847	0.171985907	0.151146361	0.179405576	0.180893024	0.247611742	0.171985907	0.151146361	0.179405576	0.180893024	0.247611742	0.318530101	0.281599692	0.257306522	0.214921307	0.198352591	0.151146361	0.179405576	0.180893024	0.247611742	0.318530101	0.281599692	0.257306522	0.214921307	0.198352591	0.263970849	0.265973847	0.331738618	0.243790484	0.171985907	0.151146361	0.179405576	0.180893024	0.247611742	0.504404656	0.276551504	0.28048332	0.290039262	0.330296437	0.256958586	0.265973847	0.290039262	0.28048332	0.290039262	0.330296437	0.256958586	0.256958586	0.256958586	0.265973847	0.256958586	0.318530101	0.281599692	0.257306522	0.214921307	0.198352591	0.318530101	0.281599692	0.257306522	0.214921307	0.198352591	0.188100232	0.233772904	0.199280915	0.296149524	0.301400912	0.281599692	0.257306522	0.214921307	0.198352591	0.188100232	0.233772904	0.199280915	0.296149524	0.301400912	0.330296437	0.256958586	0.217281505
30041	30041	0.545130353	0.515301556	0.461662021	0.384547652	0.34788231	0.266262343	0.154895469	0.558093922	0.198085206	0.217268072	0.207821034	0.252958707	0.295736335	0.164551677	0.207821034	0.217268072	0.207821034	0.252958707	0.295736335	0.295736335	0.295736335	0.164551677	0.295736335	0.114672337	0.086368319	0.087611883	0.1598122	0.213550258	0.114672337	0.086368319	0.087611883	0.1598122	0.213550258	0.220435509	0.238214393	0.218640924	0.169366634	0.182835504	0.086368319	0.087611883	0.1598122	0.213550258	0.220435509	0.238214393	0.218640924	0.169366634	0.182835504	0.252958707	0.295736335	0.266262343	0.154895469	0.114672337	0.086368319	0.087611883	0.1598122	0.213550258	0.545130353	0.295334703	0.286361235	0.298977346	0.228822443	0.174182557	0.295736335	0.298977346	0.286361235	0.298977346	0.228822443	0.174182557	0.174182557	0.174182557	0.295736335	0.174182557	0.220435509	0.238214393	0.218640924	0.169366634	0.182835504	0.220435509	0.238214393	0.218640924	0.169366634	0.182835504	0.184745731	0.208505161	0.164551677	0.198085206	0.217268072	0.238214393	0.218640924	0.169366634	0.182835504	0.184745731	0.208505161	0.164551677	0.198085206	0.217268072	0.228822443	0.174182557	0.151597205
30043	30043	0.675202228	0.65005397	0.660144838	0.594746372	0.559278995	0.486442033	0.391038184	0.785474324	0.344899564	0.313047568	0.278472463	0.261994228	0.289761501	0.293050842	0.278472463	0.313047568	0.278472463	0.261994228	0.289761501	0.289761501	0.289761501	0.293050842	0.289761501	0.34908799	0.289239985	0.267053483	0.259090915	0.27748523	0.34908799	0.289239985	0.267053483	0.259090915	0.27748523	0.28887325	0.343554884	0.341061105	0.336117823	0.37127697	0.289239985	0.267053483	0.259090915	0.27748523	0.28887325	0.343554884	0.341061105	0.336117823	0.37127697	0.261994228	0.289761501	0.486442033	0.391038184	0.34908799	0.289239985	0.267053483	0.259090915	0.27748523	0.675202228	0.239880874	0.274887726	0.332132587	0.351857092	0.257347748	0.289761501	0.332132587	0.274887726	0.332132587	0.351857092	0.257347748	0.257347748	0.257347748	0.289761501	0.257347748	0.28887325	0.343554884	0.341061105	0.336117823	0.37127697	0.28887325	0.343554884	0.341061105	0.336117823	0.37127697	0.305432112	0.317411426	0.293050842	0.344899564	0.313047568	0.343554884	0.341061105	0.336117823	0.37127697	0.305432112	0.317411426	0.293050842	0.344899564	0.313047568	0.351857092	0.257347748	0.250062658
30045	30045	0.522918984	0.551813277	0.545191845	0.497305696	0.467690962	0.384249119	0.227782059	0.582255656	0.174558893	0.191055237	0.200593657	0.179150091	0.186460709	0.129947425	0.200593657	0.191055237	0.200593657	0.179150091	0.186460709	0.186460709	0.186460709	0.129947425	0.186460709	0.138477363	0.110054122	0.126567284	0.184913124	0.246168189	0.138477363	0.110054122	0.126567284	0.184913124	0.246168189	0.273615811	0.289062226	0.141531239	0.074718566	0.078187244	0.110054122	0.126567284	0.184913124	0.246168189	0.273615811	0.289062226	0.141531239	0.074718566	0.078187244	0.179150091	0.186460709	0.384249119	0.227782059	0.138477363	0.110054122	0.126567284	0.184913124	0.246168189	0.522918984	0.150240042	0.137124085	0.186120159	0.30730689	0.261894013	0.186460709	0.186120159	0.137124085	0.186120159	0.30730689	0.261894013	0.261894013	0.261894013	0.186460709	0.261894013	0.273615811	0.289062226	0.141531239	0.074718566	0.078187244	0.273615811	0.289062226	0.141531239	0.074718566	0.078187244	0.09585548	0.072246429	0.129947425	0.174558893	0.191055237	0.289062226	0.141531239	0.074718566	0.078187244	0.09585548	0.072246429	0.129947425	0.174558893	0.191055237	0.30730689	0.261894013	0.263514584
30047	30047	0.597352731	0.65384896	0.592925169	0.54783881	0.521791149	0.507067993	0.37992132	0.684951719	0.294978963	0.272905971	0.228408092	0.231587618	0.248392443	0.26033597	0.228408092	0.272905971	0.228408092	0.231587618	0.248392443	0.248392443	0.248392443	0.26033597	0.248392443	0.330296323	0.292335534	0.28762072	0.276538114	0.293513372	0.330296323	0.292335534	0.28762072	0.276538114	0.293513372	0.344527609	0.360585162	0.348235969	0.318020446	0.325734633	0.292335534	0.28762072	0.276538114	0.293513372	0.344527609	0.360585162	0.348235969	0.318020446	0.325734633	0.231587618	0.248392443	0.507067993	0.37992132	0.330296323	0.292335534	0.28762072	0.276538114	0.293513372	0.597352731	0.236521922	0.300728606	0.32711756	0.321788309	0.199918021	0.248392443	0.32711756	0.300728606	0.32711756	0.321788309	0.199918021	0.199918021	0.199918021	0.248392443	0.199918021	0.344527609	0.360585162	0.348235969	0.318020446	0.325734633	0.344527609	0.360585162	0.348235969	0.318020446	0.325734633	0.33473038	0.28690275	0.26033597	0.294978963	0.272905971	0.360585162	0.348235969	0.318020446	0.325734633	0.33473038	0.28690275	0.26033597	0.294978963	0.272905971	0.321788309	0.199918021	0.176286787
30049	30049	0.596574863	0.566503667	0.508327209	0.445278881	0.420774705	0.356247977	0.259794014	0.558975897	0.282784434	0.282222025	0.278942575	0.25424529	0.259982124	0.271631294	0.278942575	0.282222025	0.278942575	0.25424529	0.259982124	0.259982124	0.259982124	0.271631294	0.259982124	0.226765133	0.226450385	0.214645265	0.22923193	0.280068112	0.226765133	0.226450385	0.214645265	0.22923193	0.280068112	0.306511863	0.317581669	0.338412401	0.335241323	0.327662406	0.226450385	0.214645265	0.22923193	0.280068112	0.306511863	0.317581669	0.338412401	0.335241323	0.327662406	0.25424529	0.259982124	0.356247977	0.259794014	0.226765133	0.226450385	0.214645265	0.22923193	0.280068112	0.596574863	0.231366329	0.285113794	0.33641457	0.354094111	0.281349998	0.259982124	0.33641457	0.285113794	0.33641457	0.354094111	0.281349998	0.281349998	0.281349998	0.259982124	0.281349998	0.306511863	0.317581669	0.338412401	0.335241323	0.327662406	0.306511863	0.317581669	0.338412401	0.335241323	0.327662406	0.286658695	0.295778205	0.271631294	0.282784434	0.282222025	0.317581669	0.338412401	0.335241323	0.327662406	0.286658695	0.295778205	0.271631294	0.282784434	0.282222025	0.354094111	0.281349998	0.260749287
30051	30051	0.565674494	0.572174187	0.510163439	0.446163727	0.394061131	0.280456505	0.15207814	0.633211071	0.106766101	0.154815863	0.118731931	0.085629505	0.11962553	0.131115942	0.118731931	0.154815863	0.118731931	0.085629505	0.11962553	0.11962553	0.11962553	0.131115942	0.11962553	0.066027821	0.040862316	0.088980303	0.105395541	0.101238219	0.066027821	0.040862316	0.088980303	0.105395541	0.101238219	0.176013283	0.174488856	0.140683374	0.167880873	0.179066381	0.040862316	0.088980303	0.105395541	0.101238219	0.176013283	0.174488856	0.140683374	0.167880873	0.179066381	0.085629505	0.11962553	0.280456505	0.15207814	0.066027821	0.040862316	0.088980303	0.105395541	0.101238219	0.565674494	0.132952383	0.114332931	0.161110974	0.286642726	0.257276328	0.11962553	0.161110974	0.114332931	0.161110974	0.286642726	0.257276328	0.257276328	0.257276328	0.11962553	0.257276328	0.176013283	0.174488856	0.140683374	0.167880873	0.179066381	0.176013283	0.174488856	0.140683374	0.167880873	0.179066381	0.181235744	0.228594481	0.131115942	0.106766101	0.154815863	0.174488856	0.140683374	0.167880873	0.179066381	0.181235744	0.228594481	0.131115942	0.106766101	0.154815863	0.286642726	0.257276328	0.298959636
